subset,event_id,recording_alias,anchor_time_s,window_index,query_time_s,mapping_error_s
low_mu_v2_70,R187-E005,R187,438.5,250528,438.40000000000003,0.0999999999999659
low_mu_v2_70,R188-E005,R188,409.0,253373,409.0,0.0
low_mu_v2_70,R189-E005,R189,440.375,256305,440.40000000000003,0.025000000000034106
low_mu_v2_70,R190-E005,R190,527.43,259850,527.4,0.029999999999972715
low_mu_v2_70,R191-E006,R191,553.53,263468,553.6,0.07000000000005002
low_mu_v2_70,R192-E006,R192,457.04,266521,457.0,0.040000000000020464
low_mu_v2_70,R194-E004,R194,262.465,269021,262.40000000000003,0.06499999999994088
low_mu_v2_70,R195-E005,R195,421.5,271934,421.40000000000003,0.0999999999999659
low_mu_v2_70,R197-E004,R197,226.46,274897,226.4,0.060000000000002274
low_mu_v2_70,R198-E005,R198,462.69,277962,462.6,0.08999999999997499
low_mu_v2_70,R199-E005,R199,408.925,280688,409.0,0.07499999999998863
low_mu_v2_70,R214-E004,R214,266.895,290584,266.8,0.09499999999997044
low_mu_v2_70,R215-E005,R215,426.98,294184,427.0,0.01999999999998181
low_mu_v2_70,R216-E005,R216,382.255,297015,382.20000000000005,0.05499999999994998
low_mu_v2_70,R217-E005,R217,620.23,300971,620.2,0.029999999999972715
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0001,R001,60.975,295,61.0,0.02499999999999858
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0002,R001,67.23,326,67.2,0.030000000000001137
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0003,R001,87.895,429,87.80000000000001,0.09499999999998465
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0006,R001,135.675,668,135.6,0.07500000000001705
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0007,R001,158.81,784,158.8,0.009999999999990905
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0008,R001,166.77,824,166.8,0.030000000000001137
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0009,R001,176.24,871,176.20000000000002,0.03999999999999204
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0010,R001,187.93,930,188.0,0.06999999999999318
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0011,R001,195.85,969,195.8,0.04999999999998295
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0012,R001,220.155,1091,220.20000000000002,0.045000000000015916
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0013,R001,243.18,1206,243.20000000000002,0.020000000000010232
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0014,R001,258.125,1281,258.2,0.07499999999998863
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0015,R001,263.295,1306,263.2,0.09500000000002728
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0016,R001,299.5,1487,299.40000000000003,0.0999999999999659
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0017,R001,307.91,1530,308.0,0.08999999999997499
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0018,R001,316.215,1571,316.20000000000005,0.014999999999929514
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0019,R001,323.66,1608,323.6,0.060000000000002274
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0020,R001,328.565,1633,328.6,0.03500000000002501
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0021,R001,336.79,1674,336.8,0.009999999999990905
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0022,R001,350.935,1745,351.0,0.06499999999999773
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0023,R001,356.695,1773,356.6,0.09499999999997044
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0024,R001,363.42,1807,363.40000000000003,0.01999999999998181
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0025,R001,373.22,1856,373.20000000000005,0.01999999999998181
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0026,R001,379.825,1889,379.8,0.024999999999977263
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0027,R001,394.945,1965,395.0,0.05500000000000682
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0028,R001,401.395,1997,401.40000000000003,0.005000000000052296
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0029,R001,446.13,2221,446.20000000000005,0.07000000000005002
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0030,R001,454.05,2260,454.0,0.05000000000001137
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0031,R001,485.07,2415,485.0,0.06999999999999318
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0032,R001,492.945,2455,493.0,0.05500000000000682
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0033,R001,500.205,2491,500.20000000000005,0.004999999999938609
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0034,R001,507.16,2526,507.20000000000005,0.040000000000020464
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0035,R001,510.66,2543,510.6,0.060000000000002274
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0036,R001,515.62,2568,515.6,0.01999999999998181
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0037,R001,518.8,2584,518.8000000000001,1.1368683772161603e-13
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0038,R001,530.395,2642,530.4,0.0049999999999954525
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0039,R001,550.825,2744,550.8000000000001,0.024999999999977263
release_v3_historical_2323,sub-byx_rec-20250928T170551::anchor-v3-event-0040,R001,556.135,2771,556.2,0.06500000000005457
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0003,R002,28.935,2948,29.0,0.06500000000000128
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0004,R002,33.755,2972,33.800000000000004,0.045000000000001705
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0005,R002,59.03,3098,59.0,0.030000000000001137
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0006,R002,79.685,3201,79.60000000000001,0.08499999999999375
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0007,R002,87.605,3241,87.60000000000001,0.0049999999999954525
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0008,R002,94.4,3275,94.4,0.0
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0009,R002,106.86,3337,106.80000000000001,0.05999999999998806
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0010,R002,131.415,3460,131.4,0.014999999999986358
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0011,R002,139.35,3500,139.4,0.05000000000001137
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0012,R002,164.155,3624,164.20000000000002,0.045000000000015916
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0013,R002,174.21,3674,174.20000000000002,0.009999999999990905
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0014,R002,179.045,3698,179.0,0.044999999999987494
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0015,R002,183.335,3720,183.4,0.06499999999999773
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0016,R002,186.92,3738,187.0,0.0800000000000125
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0017,R002,194.92,3778,195.0,0.0800000000000125
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0018,R002,207.66,3841,207.60000000000002,0.05999999999997385
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0019,R002,217.455,3890,217.4,0.05500000000000682
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0020,R002,219.09,3898,219.0,0.09000000000000341
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0021,R002,228.99,3948,229.0,0.009999999999990905
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0022,R002,264.1,4124,264.2,0.0999999999999659
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0023,R002,270.345,4155,270.40000000000003,0.05500000000000682
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0024,R002,279.055,4198,279.0,0.05500000000000682
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0025,R002,293.435,4270,293.40000000000003,0.03499999999996817
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0026,R002,300.455,4305,300.40000000000003,0.05499999999994998
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0027,R002,323.27,4419,323.20000000000005,0.06999999999993634
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0028,R002,329.515,4451,329.6,0.08500000000003638
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0029,R002,334.775,4477,334.8,0.025000000000034106
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0030,R002,341.985,4513,342.0,0.014999999999986358
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0031,R002,350.375,4555,350.40000000000003,0.025000000000034106
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0032,R002,355.39,4580,355.40000000000003,0.010000000000047748
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0033,R002,363.25,4619,363.20000000000005,0.049999999999954525
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0034,R002,394.205,4774,394.20000000000005,0.004999999999938609
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0035,R002,403.57,4821,403.6,0.03000000000002956
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0036,R002,412.895,4867,412.8,0.09499999999997044
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0037,R002,418.59,4896,418.6,0.010000000000047748
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0038,R002,457.105,5089,457.20000000000005,0.09500000000002728
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0039,R002,473.62,5171,473.6,0.01999999999998181
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0040,R002,477.68,5191,477.6,0.07999999999998408
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0041,R002,485.105,5229,485.20000000000005,0.09500000000002728
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0042,R002,524.32,5425,524.4,0.07999999999992724
release_v3_historical_2323,sub-byx_rec-20250928T171552::anchor-v3-event-0043,R002,529.915,5453,530.0,0.08500000000003638
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0002,R003,19.075,5552,19.0,0.07499999999999929
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0003,R003,34.755,5631,34.800000000000004,0.045000000000001705
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0004,R003,40.93,5662,41.0,0.07000000000000028
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0005,R003,42.795,5671,42.800000000000004,0.005000000000002558
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0006,R003,50.085,5707,50.0,0.08500000000000085
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0007,R003,53.415,5724,53.400000000000006,0.014999999999993463
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0011,R003,98.355,5949,98.4,0.045000000000001705
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0012,R003,106.66,5990,106.60000000000001,0.05999999999998806
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0013,R003,118.03,6047,118.0,0.030000000000001137
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0014,R003,123.775,6076,123.80000000000001,0.025000000000005684
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0015,R003,148.42,6199,148.4,0.01999999999998181
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0016,R003,156.68,6240,156.60000000000002,0.07999999999998408
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0017,R003,164.255,6278,164.20000000000002,0.0549999999999784
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0018,R003,171.65,6315,171.60000000000002,0.04999999999998295
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0019,R003,178.465,6349,178.4,0.06499999999999773
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0020,R003,182.6,6370,182.60000000000002,2.842170943040401e-14
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0021,R003,192.57,6420,192.60000000000002,0.03000000000002956
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0022,R003,199.685,6455,199.60000000000002,0.08499999999997954
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0023,R003,226.35,6589,226.4,0.05000000000001137
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0024,R003,232.74,6621,232.8,0.060000000000002274
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0025,R003,241.025,6662,241.0,0.025000000000005684
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0026,R003,248.395,6699,248.4,0.0049999999999954525
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0031,R003,323.155,7073,323.20000000000005,0.04500000000007276
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0032,R003,333.275,7123,333.20000000000005,0.07499999999993179
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0033,R003,340.74,7161,340.8,0.060000000000002274
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0034,R003,348.76,7201,348.8,0.040000000000020464
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0035,R003,362.15,7268,362.20000000000005,0.05000000000006821
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0036,R003,367.755,7296,367.8,0.045000000000015916
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0037,R003,369.765,7306,369.8,0.03500000000002501
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0038,R003,384.585,7380,384.6,0.015000000000043201
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0039,R003,407.285,7493,407.20000000000005,0.08499999999997954
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0040,R003,415.35,7534,415.40000000000003,0.05000000000001137
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0041,R003,466.58,7790,466.6,0.020000000000038654
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0042,R003,478.58,7850,478.6,0.020000000000038654
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0043,R003,485.275,7883,485.20000000000005,0.07499999999993179
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0044,R003,495.625,7935,495.6,0.024999999999977263
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0045,R003,499.43,7954,499.40000000000003,0.029999999999972715
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0046,R003,515.9,8036,515.8000000000001,0.09999999999990905
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0047,R003,521.27,8063,521.2,0.06999999999993634
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0048,R003,529.855,8106,529.8000000000001,0.05499999999994998
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0049,R003,533.97,8127,534.0,0.029999999999972715
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0050,R003,542.1,8167,542.0,0.10000000000002274
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0051,R003,562.44,8269,562.4,0.04000000000007731
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0052,R003,575.63,8335,575.6,0.029999999999972715
release_v3_historical_2323,sub-byx_rec-20250928T172518::anchor-v3-event-0053,R003,581.31,8364,581.4,0.09000000000003183
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0004,R004,48.045,8609,48.0,0.045000000000001705
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0005,R004,52.545,8632,52.6,0.054999999999999716
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0006,R004,65.17,8695,65.2,0.030000000000001137
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0007,R004,70.455,8721,70.4,0.05499999999999261
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0008,R004,79.12,8765,79.2,0.0799999999999983
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0009,R004,86.595,8802,86.60000000000001,0.005000000000009663
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0010,R004,91.09,8824,91.0,0.09000000000000341
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0011,R004,98.05,8859,98.0,0.04999999999999716
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0012,R004,110.54,8922,110.60000000000001,0.060000000000002274
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0013,R004,120.135,8970,120.2,0.06499999999999773
release_v3_historical_2323,sub-byx_rec-20250928T173543::anchor-v3-event-0014,R004,126.67,9002,126.60000000000001,0.06999999999999318
