relative_path,absolute_path,top_dir,subject,session_stamp,modality,raw_scope,raw_sensor_scope,derived_file,size_bytes,mtime,sha256,hash_status
原始脑电数据/yzy/Entity_Recording_2025_09_27_14_13_03_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\yzy\Entity_Recording_2025_09_27_14_13_03_eeg.csv,原始脑电数据,yzy,2025_09_27_14_13_03,eeg,True,True,False,135725423,2025-10-11T18:12:50,cab4ea1e67387bcc1ac27cca3f54cd8a2eebd9fc9fe54be66d3c1b4b2c18c017,ok
原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\yzy\Entity_Recording_2025_09_27_14_26_04_eeg.csv,原始脑电数据,yzy,2025_09_27_14_26_04,eeg,True,True,False,117939180,2025-10-11T18:14:34,d4bae87918edfe46f76cb24bd0515ee2ea5766add16b56251aa59adfd9e80aac,ok
原始脑电数据/yzy/Entity_Recording_2025_09_27_14_37_08_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\yzy\Entity_Recording_2025_09_27_14_37_08_eeg.csv,原始脑电数据,yzy,2025_09_27_14_37_08,eeg,True,True,False,112240752,2025-10-11T18:16:16,80e693a887328346723829909d4771181f90480a1b34f10dc17a4866cf791a80,ok
原始脑电数据/yzy/Entity_Recording_2025_09_27_15_04_26_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\yzy\Entity_Recording_2025_09_27_15_04_26_eeg.csv,原始脑电数据,yzy,2025_09_27_15_04_26,eeg,True,True,False,21464692,2025-10-11T18:16:36,2cea9458677d972b9d7c8821342777f5748803dd2260c9bc61594e963e349edc,ok
原始脑电数据/yzy/Entity_Recording_2025_09_27_15_07_57_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\yzy\Entity_Recording_2025_09_27_15_07_57_eeg.csv,原始脑电数据,yzy,2025_09_27_15_07_57,eeg,True,True,False,110671789,2025-10-11T18:18:14,f1b66e1015e801698b8a1f97cad35fd95a7f9695e2812d0493f6930b2b4f0b5b,ok
原始脑电数据/zdq/Entity_Recording_2025_09_26_15_37_30_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zdq\Entity_Recording_2025_09_26_15_37_30_eeg.csv,原始脑电数据,zdq,2025_09_26_15_37_30,eeg,True,True,False,102692111,2025-10-11T17:30:20,309914c0f730ffd0b5c174507bf46b17fc015e4fbc2d85117274d42414902ba6,ok
原始脑电数据/zdq/Entity_Recording_2025_09_26_15_52_46_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zdq\Entity_Recording_2025_09_26_15_52_46_eeg.csv,原始脑电数据,zdq,2025_09_26_15_52_46,eeg,True,True,False,115513011,2025-10-11T17:32:06,f5cfd197943dc7fc77334171a85979384a18594a4ef077a2aea9dec2954312c3,ok
原始脑电数据/zdq/Entity_Recording_2025_09_26_16_03_48_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zdq\Entity_Recording_2025_09_26_16_03_48_eeg.csv,原始脑电数据,zdq,2025_09_26_16_03_48,eeg,True,True,False,106761730,2025-10-11T17:33:40,caf1b41e0ca1431f92e7bde94d6df0c23bc38a9f0f0c4a4b820fd25c7ff3e9bb,ok
原始脑电数据/zt/Entity_Recording_2025_09_28_11_20_08_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zt\Entity_Recording_2025_09_28_11_20_08_eeg.csv,原始脑电数据,zt,2025_09_28_11_20_08,eeg,True,True,False,122066951,2025-10-11T18:45:58,8e4db5bba84e7303b56e711ae90c10299a78f1364af29580910f5462cf4fdec4,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_16_32_00_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_16_32_00_eeg.csv,原始脑电数据,zx,2025_09_27_16_32_00,eeg,True,True,False,133306867,2025-10-11T18:20:16,7d43a3f36d01bb412e71364aea515a7408bcbe77aaae96ba02616c2be30e3be3,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_16_46_13_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_16_46_13_eeg.csv,原始脑电数据,zx,2025_09_27_16_46_13,eeg,True,True,False,134557936,2025-10-11T18:22:18,e6e82f224a7d36ef3eb056eac5d16c1ba1db9e6b72d83c3b14cfa512239ca1b1,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_17_14_07_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_17_14_07_eeg.csv,原始脑电数据,zx,2025_09_27_17_14_07,eeg,True,True,False,106843505,2025-10-11T18:23:56,54841c807ce53203bd28dad378599424881fda72d208c236f97a574861ab551c,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_17_25_16_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_17_25_16_eeg.csv,原始脑电数据,zx,2025_09_27_17_25_16,eeg,True,True,False,25985428,2025-10-11T18:24:20,927d48549dd753e614bcb1b59985b5f96386b4726ced7f761a24960d2c73a09e,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_17_29_08_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_17_29_08_eeg.csv,原始脑电数据,zx,2025_09_27_17_29_08,eeg,True,True,False,80068368,2025-10-11T18:25:30,74881ea401950e24bd92bf997eb0d3e26312c994be91bf5aab93667e24771724,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_17_37_54_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_17_37_54_eeg.csv,原始脑电数据,zx,2025_09_27_17_37_54,eeg,True,True,False,14413023,2025-10-11T18:25:44,effb43702d5f9c2fb200d687036ea7007ba1cc8994031f3488c83e35ce7421ea,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_17_40_06_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_17_40_06_eeg.csv,原始脑电数据,zx,2025_09_27_17_40_06,eeg,True,True,False,2621237,2025-10-11T18:25:46,7b46027456e3fd30071b6544a989e60108a22b49d5f2fa0f52bcb1e9c0be5fd1,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_17_40_34_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_17_40_34_eeg.csv,原始脑电数据,zx,2025_09_27_17_40_34,eeg,True,True,False,7110609,2025-10-11T18:25:52,4aa7c3b27b5908e1ee8aa2328aca7e57bfb8e38897b4da72ebec97841560cb79,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_17_45_11_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_17_45_11_eeg.csv,原始脑电数据,zx,2025_09_27_17_45_11,eeg,True,True,False,116595704,2025-10-11T18:27:34,5e01459798cc3ff6a6c8a3d9648bb2cffa4ac132f28fa013971fb4b7672aed70,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_17_56_42_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_17_56_42_eeg.csv,原始脑电数据,zx,2025_09_27_17_56_42,eeg,True,True,False,31599331,2025-10-11T18:28:06,d073e78f958d0e716d3d85b7aef63611b525d6ad52703234782b1a3ba96fabfe,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_18_00_08_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_18_00_08_eeg.csv,原始脑电数据,zx,2025_09_27_18_00_08,eeg,True,True,False,70940351,2025-10-11T18:29:08,57122da7309431b19d0c2f983b881af11126c9ad26265cd3cce659641e53ad91,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_18_07_01_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_18_07_01_eeg.csv,原始脑电数据,zx,2025_09_27_18_07_01,eeg,True,True,False,112487141,2025-10-11T18:30:50,a7bda5bc77b5a6d2f785724c63943f92600bbd7650bf325ba7a98286b7ec6acf,ok
原始脑电数据/zx/Entity_Recording_2025_09_27_18_17_48_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zx\Entity_Recording_2025_09_27_18_17_48_eeg.csv,原始脑电数据,zx,2025_09_27_18_17_48,eeg,True,True,False,107073419,2025-10-11T18:32:28,e7bf68bdff8d5bb177b2d5067ec7df41ee63eae9b5039a76bc07801626c7709e,ok
原始脑电数据/zxy/Entity_Recording_2025_09_28_15_57_38_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zxy\Entity_Recording_2025_09_28_15_57_38_eeg.csv,原始脑电数据,zxy,2025_09_28_15_57_38,eeg,True,True,False,38441172,2025-10-11T18:52:42,d4b2ed7fa66ba03467a3f520275eaacac1a85fadf226f212af3aa7f43426c777,ok
原始脑电数据/zxy/Entity_Recording_2025_09_28_16_01_55_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zxy\Entity_Recording_2025_09_28_16_01_55_eeg.csv,原始脑电数据,zxy,2025_09_28_16_01_55,eeg,True,True,False,107389819,2025-10-11T18:54:16,770cce20601fa72657e1610783e14541c6675cd6eb85327d39ecda1b9a355073,ok
原始脑电数据/zxy/Entity_Recording_2025_09_28_16_12_11_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zxy\Entity_Recording_2025_09_28_16_12_11_eeg.csv,原始脑电数据,zxy,2025_09_28_16_12_11,eeg,True,True,False,116367234,2025-10-11T18:55:58,1b653c838bc15460890e0fde58ad008cf6b36850b837c69cb7c7d86e730246dd,ok
原始脑电数据/zxy/Entity_Recording_2025_09_28_16_25_33_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zxy\Entity_Recording_2025_09_28_16_25_33_eeg.csv,原始脑电数据,zxy,2025_09_28_16_25_33,eeg,True,True,False,1277132,2025-10-11T18:56:06,55c2a5178bbf2b6ea60e386301f9f6d9f429a8c43fe08ea40889ea67669aa64e,ok
原始脑电数据/zxy/Entity_Recording_2025_09_28_16_25_51_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zxy\Entity_Recording_2025_09_28_16_25_51_eeg.csv,原始脑电数据,zxy,2025_09_28_16_25_51,eeg,True,True,False,105210691,2025-10-11T18:57:38,d590d7b44a0cae10505cfb1752d6a017605a409c37d591c6d54929ad980b1f32,ok
原始脑电数据/zxy/Entity_Recording_2025_09_28_16_35_30_eeg.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始脑电数据\zxy\Entity_Recording_2025_09_28_16_35_30_eeg.csv,原始脑电数据,zxy,2025_09_28_16_35_30,eeg,True,True,False,150154295,2025-10-11T18:59:56,8439f28aab2b5202cd20f8da4c27e0dee5a1b1d1d5cc386bd6cd7e05ea1a9178,ok
原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,原始车辆数据,byx,2025_09_28_17_05_51,vehicle,True,True,False,37728237,2025-09-29T10:18:20,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok
原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,原始车辆数据,byx,2025_09_28_17_15_52,vehicle,True,True,False,35740059,2025-09-29T10:19:00,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,ok
原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,原始车辆数据,byx,2025_09_28_17_25_18,vehicle,True,True,False,39146677,2025-09-29T10:19:42,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,ok
原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,原始车辆数据,byx,2025_09_28_17_35_43,vehicle,True,True,False,39016149,2025-09-29T10:20:24,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,ok
原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,原始车辆数据,byx,2025_09_28_17_46_00,vehicle,True,True,False,36573238,2025-09-29T10:21:06,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok
原始车辆数据/cwh/Entity_Recording_2025_09_26_19_23_28_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_23_28_vehicle.csv,原始车辆数据,cwh,2025_09_26_19_23_28,vehicle,True,True,False,10880680,2025-09-27T23:54:06,c9ae8b2b55355449f073e1a9de5f1f183c1d5d3b724dad0ea8b7dce9a77d1812,ok
原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,原始车辆数据,cwh,2025_09_26_19_27_21,vehicle,True,True,False,29819690,2025-09-27T23:54:44,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok
原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,原始车辆数据,cwh,2025_09_26_19_35_47,vehicle,True,True,False,31021561,2025-09-27T23:55:34,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,ok
原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_45_40_vehicle.csv,原始车辆数据,cwh,2025_09_26_19_45_40,vehicle,True,True,False,37203835,2025-09-27T23:56:24,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,ok
原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,原始车辆数据,cwh,2025_09_26_19_56_16,vehicle,True,True,False,36305518,2025-09-27T23:57:16,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,ok
原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,原始车辆数据,cwh,2025_09_26_20_06_19,vehicle,True,True,False,34849285,2025-09-27T23:57:58,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,ok
原始车辆数据/gf/Entity_Recording_2025_09_26_10_03_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_03_00_vehicle.csv,原始车辆数据,gf,2025_09_26_10_03_00,vehicle,True,True,False,45216578,2025-09-27T23:40:32,1e4232604e33cbf98c8e524d44c86abf65e3f9c0068e3630f80dfb47e73c793f,ok
原始车辆数据/gf/Entity_Recording_2025_09_26_10_18_49_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_18_49_vehicle.csv,原始车辆数据,gf,2025_09_26_10_18_49,vehicle,True,True,False,40040576,2025-09-27T23:41:10,6ee51bd1c9b8e8386372885e569d42d78b31b4e7c26984fe3b746e99da155494,ok
原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_30_12_vehicle.csv,原始车辆数据,gf,2025_09_26_10_30_12,vehicle,True,True,False,38780417,2025-09-27T23:41:50,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,ok
原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_40_59_vehicle.csv,原始车辆数据,gf,2025_09_26_10_40_59,vehicle,True,True,False,40455155,2025-09-27T23:42:40,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,ok
原始车辆数据/gf/Entity_Recording_2025_09_26_10_52_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,原始车辆数据,gf,2025_09_26_10_52_57,vehicle,True,True,False,42187229,2025-09-27T23:43:36,8cf27411f644ff61566465ffb0071cb331cc4f0775effb4ef2b6f6a57628faa4,ok
原始车辆数据/gzj/Entity_Recording_2025_09_27_11_38_49_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_38_49_vehicle.csv,原始车辆数据,gzj,2025_09_27_11_38_49,vehicle,True,True,False,5922720,2025-09-28T00:05:10,2d4cad799d77f98918a1c812fd09c6e76e5162a9f6d1c35864615069858fde16,ok
原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,原始车辆数据,gzj,2025_09_27_11_41_47,vehicle,True,True,False,43647812,2025-09-28T00:06:14,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,ok
原始车辆数据/gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,原始车辆数据,gzj,2025_09_27_11_53_25,vehicle,True,True,False,40883418,2025-09-28T00:07:18,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,ok
原始车辆数据/gzj/Entity_Recording_2025_09_27_12_04_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_04_23_vehicle.csv,原始车辆数据,gzj,2025_09_27_12_04_23,vehicle,True,True,False,21636670,2025-09-28T00:07:50,0e0ffdd2fc8910a27b145000413d474d45e672895117bbd5b52ba21501236ae6,ok
原始车辆数据/gzj/Entity_Recording_2025_09_27_12_17_12_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_17_12_vehicle.csv,原始车辆数据,gzj,2025_09_27_12_17_12,vehicle,True,True,False,42413171,2025-09-28T00:08:58,d13252a729d8fc94d0d11982947c1b07540e6ec3a83114fcee6b4e5de0483d30,ok
原始车辆数据/gzj/Entity_Recording_2025_09_27_12_28_14_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_12_28_14_vehicle.csv,原始车辆数据,gzj,2025_09_27_12_28_14,vehicle,True,True,False,43133899,2025-09-28T00:10:02,4f0c93c6426234284e4be5038f0b87afc03f9cb28eaf25e6b30d2c098b0f7016,ok
原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,原始车辆数据,hzh,2025_09_26_20_50_27,vehicle,True,True,False,49840036,2025-09-27T23:58:56,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,ok
原始车辆数据/hzh/Entity_Recording_2025_09_26_21_03_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_03_19_vehicle.csv,原始车辆数据,hzh,2025_09_26_21_03_19,vehicle,True,True,False,40848243,2025-09-27T23:59:42,f3431bc9e0df50a1c77345636371d9e9117dedd56076f5d609f1ae697470342d,ok
原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,原始车辆数据,hzh,2025_09_26_21_17_02,vehicle,True,True,False,45808646,2025-09-28T00:00:38,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,ok
原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始车辆数据,hzh,2025_09_27_19_22_27,vehicle,True,True,False,39700423,2025-09-28T00:24:56,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,ok
原始车辆数据/hzh/Entity_Recording_2025_09_27_19_33_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,原始车辆数据,hzh,2025_09_27_19_33_25,vehicle,True,True,False,38765934,2025-09-28T00:26:08,188a8b4e059622f849519c23a5d2203be2916dd2d73a463c329e8140ad2cb786,ok
原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,原始车辆数据,hzh,2025_09_27_19_44_05,vehicle,True,True,False,37567283,2025-09-28T00:27:16,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,ok
原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,原始车辆数据,jy,2025_09_26_17_17_11,vehicle,True,True,False,46589852,2025-09-27T23:50:22,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,ok
原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,原始车辆数据,jy,2025_09_26_17_29_44,vehicle,True,True,False,43868202,2025-09-27T23:51:20,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,ok
原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,原始车辆数据,jy,2025_09_26_17_40_51,vehicle,True,True,False,37856459,2025-09-27T23:52:14,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,ok
原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,原始车辆数据,jy,2025_09_26_17_51_46,vehicle,True,True,False,38982254,2025-09-27T23:53:04,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,ok
原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,原始车辆数据,jy,2025_09_26_18_01_40,vehicle,True,True,False,36160853,2025-09-27T23:53:52,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,ok
原始车辆数据/lx/Entity_Recording_2025_09_26_08_58_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_08_58_43_vehicle.csv,原始车辆数据,lx,2025_09_26_08_58_43,vehicle,True,True,False,18348311,2025-09-27T23:38:40,dc5ccad13b3e382773e3079623cd82934f4cb025c460f92fab3bad8af0290a5d,ok
原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_09_06_38_vehicle.csv,原始车辆数据,lx,2025_09_26_09_06_38,vehicle,True,True,False,21213546,2025-09-27T23:39:06,8ebcfdac8a5463e90a020cd6622eb6e2df9f7bd5b5000dbbce29a0cf8f2edbc1,ok
原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_09_17_22_vehicle.csv,原始车辆数据,lx,2025_09_26_09_17_22,vehicle,True,True,False,42184084,2025-09-27T23:39:46,0de154f51319f69f4e2c9c2ec1ea1ce284954418e3b9c6ebaf936fb1573a198f,ok
原始车辆数据/lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_17_55_52_vehicle.csv,原始车辆数据,lxy,2025_09_28_17_55_52,vehicle,True,True,False,39582240,2025-09-29T10:21:48,d90ab0cfa5c21e51e410d89a6ace5d3c1ffc2848207d57886468a273fc1d3f01,ok
原始车辆数据/lxy/Entity_Recording_2025_09_28_18_06_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_06_16_vehicle.csv,原始车辆数据,lxy,2025_09_28_18_06_16,vehicle,True,True,False,38692453,2025-09-29T10:22:28,cd3480403bb284dc392305cb7c6f6bc74fe724d2c11fa8cd916fd86b2e6d1938,ok
原始车辆数据/lxy/Entity_Recording_2025_09_28_18_16_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_16_26_vehicle.csv,原始车辆数据,lxy,2025_09_28_18_16_26,vehicle,True,True,False,888263,2025-09-29T10:22:28,69c477405bf24b41978ee8bebdade73472e6067a56feed018b16cd7714fb8a3c,ok
原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,原始车辆数据,lxy,2025_09_28_18_19_35,vehicle,True,True,False,36385766,2025-09-29T10:23:08,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,ok
