signal,valid_count,total_count,valid_rate,min,max,mean,std,zero_rate,near_constant,median_abs_diff,spike_rate_proxy,relative_path,top_dir,subject,session_stamp,modality,raw_sensor_scope,derived_file
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,591339,946720,0.6246186834544533,-1.16143798828125,0.6829833984375,-0.0009219874781137604,0.04095266457576429,0.003202900535902418,False,0.01593017578125,0.0007423842201921744,原始生理数据/gf/Entity_Recording_2025_09_26_10_40_59_physio.csv,原始生理数据,gf,2025_09_26_10_40_59,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,591339,946720,0.6246186834544533,7.8277587890625,14.6484375,9.865866057861359,1.1777067300222366,0.0,False,0.0030517578125,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_40_59_physio.csv,原始生理数据,gf,2025_09_26_10_40_59,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,591339,946720,0.6246186834544533,-2.24609375,1.031494140625,-0.13393971402240165,0.3617528725677145,0.0037169880559205465,False,0.103759765625,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_40_59_physio.csv,原始生理数据,gf,2025_09_26_10_40_59,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,618317,989909,0.624620040832036,-1.4720314033366,1.15757156986016,0.000566757925067003,0.18697339972404628,0.0007439549616135413,False,0.003953209335132501,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_52_57_physio.csv,原始生理数据,gf,2025_09_26_10_52_57,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,618317,989909,0.624620040832036,-1.01522827148438,0.750732421875,-0.0009306957622007484,0.03398814424360085,0.003080943917116948,False,0.0158843994140625,0.0002280387374740424,原始生理数据/gf/Entity_Recording_2025_09_26_10_52_57_physio.csv,原始生理数据,gf,2025_09_26_10_52_57,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,618317,989909,0.624620040832036,4.36019897460938,14.3081665039063,10.02307990538951,1.3640640272563487,0.0,False,0.0030517578125,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_52_57_physio.csv,原始生理数据,gf,2025_09_26_10_52_57,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,618317,989909,0.624620040832036,-2.33154296875,1.556396484375,-0.13651815241340734,0.38815298594326453,0.0032750191244943936,False,0.10986328125,0.0,原始生理数据/gf/Entity_Recording_2025_09_26_10_52_57_physio.csv,原始生理数据,gf,2025_09_26_10_52_57,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,113026,180930,0.6246946332835903,-1.47198648050325,1.45567949199583,0.0014067218850281722,0.34344414305920046,0.0002919682197016616,False,0.0035938266683023037,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_38_49_physio.csv,原始生理数据,gzj,2025_09_27_11_38_49,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,113026,180930,0.6246946332835903,-0.86279296875,0.64013671875,-0.0007999487599748908,0.046157912092797175,0.00351246615822908,False,0.0157012939453125,0.0009201504092015041,原始生理数据/gzj/Entity_Recording_2025_09_27_11_38_49_physio.csv,原始生理数据,gzj,2025_09_27_11_38_49,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,113026,180930,0.6246946332835903,5.05294799804688,7.9803466796875,6.473818433334753,0.6239481502111163,0.0,False,0.0030517578125,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_38_49_physio.csv,原始生理数据,gzj,2025_09_27_11_38_49,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,113026,180930,0.6246946332835903,-1.171875,1.531982421875,-0.054043810387792414,0.4112458687074969,0.0036540265071753402,False,0.146484375,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_38_49_physio.csv,原始生理数据,gzj,2025_09_27_11_38_49,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,641591,1027148,0.6246334510703423,-1.4720314033366,1.47131263800294,0.00040834749161444255,0.342466824814171,0.0003538079555355359,False,0.0046719746687929,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_41_47_physio.csv,原始生理数据,gzj,2025_09_27_11_41_47,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,641591,1027148,0.6246334510703423,-1.5,1.49995422363281,-0.00021677982449119673,0.9303505547706815,0.00044576685146767957,False,0.1016693115234375,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_41_47_physio.csv,原始生理数据,gzj,2025_09_27_11_41_47,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,641591,1027148,0.6246334510703423,0.0,13.1912231445313,7.168438486733329,1.6528684451525384,3.5848383159988214e-05,False,0.0034332275390598355,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_41_47_physio.csv,原始生理数据,gzj,2025_09_27_11_41_47,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,641591,1027148,0.6246334510703423,-1.45263671875,1.324462890625,-0.06677042475481605,0.3845075074332282,0.004501310024610694,False,0.128173828125,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_41_47_physio.csv,原始生理数据,gzj,2025_09_27_11_41_47,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,594468,951710,0.6246314528585388,-1.4720314033366,1.47167202066977,0.00022811395343716204,0.3423195842454134,0.0003162491505009521,False,0.004851666002207988,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_53_25_physio.csv,原始生理数据,gzj,2025_09_27_11_53_25,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,594468,951710,0.6246314528585388,-1.5,1.49995422363281,-0.0003692602157862896,0.5025708125295367,0.0008562277532180034,False,0.0201416015625,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_53_25_physio.csv,原始生理数据,gzj,2025_09_27_11_53_25,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-EDA,594468,951710,0.6246314528585388,4.5867919921875,10.3775024414063,6.253119077207445,0.9548244797513027,0.0,False,0.0034332275390704936,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_53_25_physio.csv,原始生理数据,gzj,2025_09_27_11_53_25,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH4-RESP,594468,951710,0.6246314528585388,-1.64794921875,1.4892578125,-0.05384200176785562,0.3952204880040634,0.004306371411076795,False,0.09765625,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_11_53_25_physio.csv,原始生理数据,gzj,2025_09_27_11_53_25,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-ECG,314126,502900,0.6246291509246371,-1.4720314033366,1.39260783396712,0.000410186886775712,0.3300800809493393,0.0003469945181233008,False,0.0039981321684859905,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_12_04_23_physio.csv,原始生理数据,gzj,2025_09_27_12_04_23,physio,True,False
PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EMG,314126,502900,0.6246291509246371,-1.5,1.49995422363281,-0.00034435245476059704,0.5833953678985048,0.0007290068316535403,False,0.0243072509765625,0.0,原始生理数据/gzj/Entity_Recording_2025_09_27_12_04_23_physio.csv,原始生理数据,gzj,2025_09_27_12_04_23,physio,True,False
