signal,valid_count,total_count,valid_rate,min,max,mean,std,zero_rate,near_constant,median_abs_diff,spike_rate_proxy,relative_path,top_dir,subject,session_stamp,modality,raw_sensor_scope,derived_file
LSLOutletStreamName-EEG|channel21,288458,288458,1.0,71739.539,76409.445,74045.24717150503,1349.2548445645903,0.0,False,4.101999999998952,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel22,288458,288458,1.0,93421.852,95745.523,94839.96711240111,587.5498510370105,0.0,False,3.9139999999897555,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel23,288458,288458,1.0,84530.461,85608.922,84882.38022321448,193.75671994768874,0.0,False,4.1010000000096625,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel24,288458,288458,1.0,100551.28,103534.14,101752.26016303933,785.0203430965786,0.0,False,3.3300000000017462,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel25,288458,288458,1.0,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel26,288458,288458,1.0,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel27,288458,288458,1.0,65734.344,73202.281,69823.16457560546,2159.460486806384,0.0,False,3.2890000000043074,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel28,288458,288458,1.0,46150.879,72639.711,64025.77509078965,7054.647757689607,0.0,False,3.7660000000032596,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel29,288458,288458,1.0,73747.789,84171.688,79809.11854694618,2913.940383632172,0.0,False,4.0939999999973224,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel30,288458,288458,1.0,73735.102,83331.883,79200.4127064876,2837.2945086312134,0.0,False,4.717999999993481,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel31,288458,288458,1.0,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-Accelerometer|channel0,57692,288458,0.20000138668367665,-4971.0,4893.0,-123.34146848783193,318.1758706239027,0.12682867641960757,False,78.0,0.00020800471477353487,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-Accelerometer|channel1,57692,288458,0.20000138668367665,-10738.0,-8061.0,-9570.622668654232,156.8463251825377,0.0,False,79.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-Accelerometer|channel2,57692,288458,0.20000138668367665,-4275.0,-264.0,-3046.2718227830546,283.6026475814931,0.0,False,108.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,原始脑电数据,hzh,2025_09_27_19_22_27,eeg,True,False
LSLOutletStreamName-EEG|channel0,282699,339241,0.833327929112342,64712.34,70386.367,67446.40457354643,1462.471960074782,0.0,False,5.914000000004307,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel1,282699,339241,0.833327929112342,-400000.06,-400000.06,-400000.05999999994,0.009568319307746789,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel2,282699,339241,0.833327929112342,20558.836,63477.523,49260.5742867679,10456.435008312517,0.0,False,3.5279999999984284,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel3,282699,339241,0.833327929112342,-400000.06,-359735.97,-399455.39565449464,3774.32363270148,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel4,282699,339241,0.833327929112342,-400000.06,-400000.06,-400000.05999999994,0.009568319307746789,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel5,282699,339241,0.833327929112342,48515.562,58472.879,54647.91332566086,2359.8855512732603,0.0,False,3.050999999999476,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel6,282699,339241,0.833327929112342,-400000.06,-400000.06,-400000.05999999994,0.009568319307746789,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel7,282699,339241,0.833327929112342,-400000.06,-400000.06,-400000.05999999994,0.009568319307746789,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel8,282699,339241,0.833327929112342,87717.641,94840.203,92047.9764034291,1795.5698401644222,0.0,False,3.3359999999956926,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel9,282699,339241,0.833327929112342,93386.898,97241.172,95663.41921557559,906.3015631367077,0.0,False,3.485000000000582,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel10,282699,339241,0.833327929112342,98289.742,101562.66,99792.59039878457,598.2110301236382,0.0,False,3.1999999999970896,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel11,282699,339241,0.833327929112342,95121.82,98434.414,97002.31963568673,811.7197119851603,0.0,False,3.85999999998603,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel12,282699,339241,0.833327929112342,85487.086,90529.258,88502.7522085186,1252.4364580734216,0.0,False,4.76500000001397,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel13,282699,339241,0.833327929112342,107416.41,110711.78,109384.36798548985,781.0206727846492,0.0,False,5.059999999997672,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel14,282699,339241,0.833327929112342,77402.172,84367.766,81234.44925246287,2086.8977443028025,0.0,False,3.3360000000102445,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel15,282699,339241,0.833327929112342,67353.781,74857.578,71188.60534881976,1878.3013312818478,0.0,False,4.39100000000326,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel16,282699,339241,0.833327929112342,70316.133,74238.93,72809.05212038246,837.2346422325184,0.0,False,5.63300000000163,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel17,282699,339241,0.833327929112342,82900.203,87726.266,85559.90035985978,1205.631518463501,0.0,False,2.9060000000026776,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel18,282699,339241,0.833327929112342,81103.617,88169.727,84395.2902668032,2079.862170901057,0.0,False,3.1409999999887077,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel19,282699,339241,0.833327929112342,-400000.06,-400000.06,-400000.05999999994,0.009568319307746789,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel20,282699,339241,0.833327929112342,-400000.06,-114634.0,-373071.4309167347,65096.68898992497,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel21,282699,339241,0.833327929112342,76552.594,81273.711,79180.49592459471,1162.1120252037795,0.0,False,4.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel22,282699,339241,0.833327929112342,95638.617,98456.82,97314.99519280223,697.6950632539879,0.0,False,3.86699999999837,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel23,282699,339241,0.833327929112342,84564.406,89228.352,87156.40197772188,1076.906356688867,0.0,False,3.952999999994063,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel24,282699,339241,0.833327929112342,100193.66,101208.89,100715.72015744662,203.28575029134456,0.0,False,3.1900000000023283,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel25,282699,339241,0.833327929112342,-400000.06,-400000.06,-400000.05999999994,0.009568319307746789,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel26,282699,339241,0.833327929112342,-400000.06,-400000.06,-400000.05999999994,0.009568319307746789,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel27,282699,339241,0.833327929112342,73555.766,79190.266,76762.64818558254,1412.453597950643,0.0,False,3.2890000000043074,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel28,282699,339241,0.833327929112342,72344.07,78777.75,75860.20642219817,1529.5904963863986,0.0,False,3.7180000000080327,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel29,282699,339241,0.833327929112342,84680.039,90439.758,87974.27754147344,1519.301890320218,0.0,False,4.054999999993015,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel30,282699,339241,0.833327929112342,83993.258,90480.578,87550.02443153318,1698.654415686913,0.0,False,4.48399999999674,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel31,282699,339241,0.833327929112342,-400000.06,-400000.06,-400000.05999999994,0.009568319307746789,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-Accelerometer|channel0,56542,339241,0.16667207088765804,-5040.0,4893.0,-433.9421845707616,425.21741142741246,0.03823706271444236,False,78.0,7.074512300808263e-05,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-Accelerometer|channel1,56542,339241,0.16667207088765804,-11581.0,-7913.0,-9660.647447914824,172.43962423821205,0.0,False,79.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-Accelerometer|channel2,56542,339241,0.16667207088765804,-5119.0,-382.0,-2766.920890665346,331.17760157324324,0.0,False,108.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_33_25_eeg.csv,原始脑电数据,hzh,2025_09_27_19_33_25,eeg,True,False
LSLOutletStreamName-EEG|channel0,273301,327962,0.8333313005775059,70023.828,72736.703,71459.55614227903,595.1739734168915,0.0,False,5.297000000005937,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel1,273301,327962,0.8333313005775059,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel2,273301,327962,0.8333313005775059,12658.073,66133.555,57623.54140744454,8993.596438527053,0.0,False,3.625,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel3,273301,327962,0.8333313005775059,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel4,273301,327962,0.8333313005775059,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel5,273301,327962,0.8333313005775059,55694.73,63952.262,59641.509974116445,1700.7369958313677,0.0,False,3.003999999993539,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel6,273301,327962,0.8333313005775059,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel7,273301,327962,0.8333313005775059,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel8,273301,327962,0.8333313005775059,94913.398,96641.219,95929.54428000996,416.2704349851483,0.0,False,3.2889999999897555,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel9,273301,327962,0.8333313005775059,97341.641,100126.47,98825.71936941321,802.1357546384527,0.0,False,3.5309999999881256,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel10,273301,327962,0.8333313005775059,101309.7,104519.57,102812.3847017757,835.7035384424718,0.0,False,3.099999999991269,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel11,273301,327962,0.8333313005775059,95786.055,99522.031,97675.76563857065,1125.4500802127648,0.0,False,4.101999999998952,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel12,273301,327962,0.8333313005775059,89586.797,93701.805,92010.48908720058,1028.8728835559516,0.0,False,4.437000000005355,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel13,273301,327962,0.8333313005775059,110327.26,112945.66,111775.95944881285,779.4456583097302,0.0,False,5.240000000005239,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel14,273301,327962,0.8333313005775059,77034.914,84178.938,82249.67288155184,1785.3150629800741,0.0,False,3.4290000000037253,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel15,273301,327962,0.8333313005775059,72983.703,76407.727,74953.11075289515,942.5886450367075,0.0,False,4.859000000011292,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel16,273301,327962,0.8333313005775059,49626.262,61777.457,56396.36641844707,2619.0559503288378,0.0,False,5.816999999999098,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel17,273301,327962,0.8333313005775059,88503.422,91719.352,90130.04113538918,931.9230085372778,0.0,False,2.8590000000112923,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel18,273301,327962,0.8333313005775059,88148.984,93757.305,90908.91684599764,1534.7727561720155,0.0,False,3.1010000000096625,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel19,273301,327962,0.8333313005775059,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel20,273301,327962,0.8333313005775059,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel21,273301,327962,0.8333313005775059,81593.328,84987.266,83390.14337017793,908.203830041624,0.0,False,3.812999999994645,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel22,273301,327962,0.8333313005775059,96748.172,100191.03,99046.5230763261,896.1963204741842,0.0,False,4.101999999998952,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel23,273301,327962,0.8333313005775059,86259.469,89973.695,88869.71033619343,954.8375393220587,0.0,False,4.00800000000163,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel24,273301,327962,0.8333313005775059,100085.41,100883.35,100466.88175846412,210.1740020446934,0.0,False,3.0599999999976717,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel25,273301,327962,0.8333313005775059,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel26,273301,327962,0.8333313005775059,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel27,273301,327962,0.8333313005775059,79226.312,82906.016,81162.40385282527,1060.3788859066715,0.0,False,3.2890000000043074,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel28,273301,327962,0.8333313005775059,77643.977,82504.047,79896.86912439765,1460.3295835119818,0.0,False,3.860000000000582,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel29,273301,327962,0.8333313005775059,90669.023,93872.461,92342.61664100387,885.157403295966,0.0,False,4.054000000003725,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel30,273301,327962,0.8333313005775059,85968.172,94075.258,92119.60195370307,1789.5080324079568,0.0,False,5.054999999993015,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel31,273301,327962,0.8333313005775059,-400000.06,-400000.06,-400000.06,0.005524271728019903,0.0,False,0.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-Accelerometer|channel0,54661,327962,0.16666869942249407,-4971.0,2363.0,304.61643585005766,439.24848864610345,0.04720001463566345,False,78.0,3.658982802780827e-05,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-Accelerometer|channel1,54661,327962,0.16666869942249407,-10816.0,-7913.0,-9614.484696584403,155.6829424875459,0.0,False,79.0,0.0,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-Accelerometer|channel2,54661,327962,0.16666869942249407,-4010.0,-872.0,-2910.8742796509396,274.88702370066767,0.0,False,79.0,1.8294914013904136e-05,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,原始脑电数据,hzh,2025_09_27_19_44_05,eeg,True,False
LSLOutletStreamName-EEG|channel0,338107,405728,0.8333341549018062,20641.949,65537.797,53654.30857905633,7241.42409508757,0.0,False,22.364000000001397,0.0,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,原始脑电数据,jy,2025_09_26_17_17_11,eeg,True,False
LSLOutletStreamName-EEG|channel1,338107,405728,0.8333341549018062,16632.748,73729.906,53711.12604955236,11580.346757224459,0.0,False,3.574000000000524,0.0,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,原始脑电数据,jy,2025_09_26_17_17_11,eeg,True,False
LSLOutletStreamName-EEG|channel2,338107,405728,0.8333341549018062,-2736.521,50056.035,37970.323784807384,12086.946491944276,0.0,False,5.817900000000009,0.0,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,原始脑电数据,jy,2025_09_26_17_17_11,eeg,True,False
LSLOutletStreamName-EEG|channel3,338107,405728,0.8333341549018062,-12482.501,74053.344,60163.869364556675,16432.920890496756,0.0,False,3.139999999999418,0.0,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,原始脑电数据,jy,2025_09_26_17_17_11,eeg,True,False
LSLOutletStreamName-EEG|channel4,338107,405728,0.8333341549018062,12308.408,76495.469,70885.34273533525,12327.886888745594,0.0,False,4.006999999997788,0.0,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,原始脑电数据,jy,2025_09_26_17_17_11,eeg,True,False
LSLOutletStreamName-EEG|channel5,338107,405728,0.8333341549018062,-1624.918,59099.539,18543.368431119863,12060.689617381076,2.957643586202001e-06,False,4.576999999999316,0.0,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,原始脑电数据,jy,2025_09_26_17_17_11,eeg,True,False
LSLOutletStreamName-EEG|channel6,338107,405728,0.8333341549018062,-11806.68,70367.391,25811.514764882835,17177.533265302307,0.0,False,4.24199999999837,0.0,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,原始脑电数据,jy,2025_09_26_17_17_11,eeg,True,False
LSLOutletStreamName-EEG|channel7,338107,405728,0.8333341549018062,-7391.5488,64913.949,25909.21694193282,17190.01852202562,0.0,False,3.9099999999998545,0.0,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,原始脑电数据,jy,2025_09_26_17_17_11,eeg,True,False
