episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,sample_id,anchor_steer_abs,target_peak_signed,target_peak_abs,target_final_delta,input_valid_ratio,label_valid_ratio,split
V03_zx_2025_09_27_17_45_11_0003,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,3,104.873,120.223,112.733,15.349999999999994,1.4109360748274096,1.1636293392533827,weak,低附着,True,102.873,104.873,104.873,109.873,0,False,False,False,False,False,True,False,False,True,0.0027635,0.0027695,0.645045,0.0247509,0.0335727,0.0114348,5.93025e-08,0.8,130.925,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,,none,,1.0,8.0,0.1773255999999999,4.677480000004254,none,0.0,False,109.87,-0.17104185,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,92.045,12.828000000000005,middle_section,design_regular_road,roll_rate;ay,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_zx_2025_09_27_17_45_11_0003,-0.02775070071220398,-0.17575429379940033,0.17575429379940033,-0.17575429379940033,1.0,1.0,train
V03_zx_2025_09_27_17_45_11_0005,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,5,158.395,160.53,159.443,2.134999999999991,7.7874166320151454,5.215672587637111,extreme,弯道/曲率,True,156.395,158.395,158.395,163.395,3,True,True,True,True,True,False,True,True,True,0.0089900000000002,0.0090850000000002,3.77215,0.373785,0.677746,0.322045,0.00778087,1.0,21.0279,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,,none,,1.0,8.0,0.0773199999999998,1.535999999992692,none,0.0,False,162.475,2.4305478000000003,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,158.51,-0.1149999999999806,curve1,design_curve_context,roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zx_2025_09_27_17_45_11_0005,-2.411520004272461,2.424609899520874,2.424609899520874,2.200684070587158,1.0,1.0,train
V03_zx_2025_09_27_17_45_11_0015,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,15,355.728,368.158,365.418,12.430000000000009,8.592030040184248,3.2351754230437,extreme,低附着,True,353.728,355.728,355.728,360.728,4,True,True,True,True,False,True,False,False,True,0.0012125,0.001402,0.609634,0.0174771,0.0142983,0.00609294,1.20796e-09,0.8,130.964,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,,none,,1.0,8.0,-0.2026327,2.8972000000026346,none,0.0,False,358.79,0.1293292,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,361.28,-5.551999999999964,middle_section,design_regular_road,roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_zx_2025_09_27_17_45_11_0015,-0.18866999447345734,0.1130971908569336,0.1130971908569336,0.10629044473171234,1.0,1.0,train
V03_zx_2025_09_27_17_45_11_N001,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,-2,403.0,403.0,403.0,0.0,1.9492550238180164,1.9492550238180164,normal,普通驾驶对照,True,401.0,403.0,403.0,408.0,0,False,False,False,False,False,False,False,False,True,0.00185,0.0018524999999999,1.48391,0.0588057,0.0381112,0.0223181,3.57988e-09,0.8,105.1,,,,,,,none,,1.0,8.0,0.384147,2.51320000000229,none,0.0,False,405.195,-0.335452,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,402.23,0.7699999999999818,stop,design_special_event_segment,ay,,,normal_control,正常驾驶/普通弯道对照,远离高动态工况的普通驾驶对照窗口,正常对照,V03_zx_2025_09_27_17_45_11_N001,-0.10873399674892426,0.12705999612808228,0.12705999612808228,0.12705999612808228,1.0,1.0,train
V03_zx_2025_09_27_17_45_11_0018,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,18,417.523,463.168,460.123,45.64499999999998,10.308269039483946,2.3610948752865237,extreme,低附着,True,415.523,417.523,417.523,422.523,4,True,True,True,True,False,True,False,False,True,0.0005074999999999,0.00051,0.0336903,0.000971195,0.00264315,0.00289333,9.15343e-10,0.8,130.923,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,,none,,1.0,8.0,-0.0724312,1.3964000000012704,none,0.0,False,422.52,-0.0270529999999999,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,402.23,15.293000000000006,stop,design_special_event_segment,ay,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_zx_2025_09_27_17_45_11_0018,-0.13561199605464935,-0.02583099901676178,0.02583099901676178,-0.02583099901676178,1.0,1.0,train
V03_zx_2025_09_27_17_45_11_0019,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,19,471.753,481.518,474.623,9.764999999999986,9.331078815023956,3.7522917651907504,extreme,低附着,True,469.753,471.753,471.753,476.753,4,True,True,True,True,False,True,True,True,True,0.0252099999999999,0.0255865,13.5545,1.0232,1.57508,0.207151,1.86959e-09,0.8,37.8544,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,,none,,1.0,8.0,0.1576949999999999,1.954000000001744,none,0.0,False,476.75,0.3490599999999999,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,469.1,2.652999999999963,differentmu_road,design_high_risk_surface,roll_rate;roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zx_2025_09_27_17_45_11_0019,1.8076399564743042,0.34905993938446045,0.34905993938446045,0.34905993938446045,1.0,1.0,train
V03_zx_2025_09_27_17_45_11_0020,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,20,485.345,489.328,486.62,3.9829999999999472,10.075540406687749,6.229473001471308,extreme,低附着,True,483.345,485.345,485.345,490.345,4,True,True,True,True,False,True,True,True,True,0.0293499999999991,1.24317,7.54059,0.512277,3.52587,0.843453,1.90066e-09,0.8,57.519400000000005,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,483.823,before_condition,-1.5220000000000482,3.949451135000001,8.0,-2.221105,12.775800000011618,weak,2.159358208219067,False,489.11,-1.7345039999999998,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,500.815,-15.46999999999997,differentmu_road,design_high_risk_surface,roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_zx_2025_09_27_17_45_11_0020,-1.2238199710845947,1.3426769971847534,1.3426769971847534,1.3412809371948242,1.0,1.0,train
V03_zx_2025_09_27_17_45_11_0021,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,21,533.065,535.118,533.853,2.0529999999999973,4.3352349934573065,4.07043078042633,medium,横滚/姿态,True,531.065,533.065,533.065,538.065,3,True,True,True,True,False,False,False,False,True,0.0067995,0.23095,7.27985,0.254548,0.233209,0.101585,0.00603425,1.0,111.7065,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,532.885,near_sync,-0.1800000000000636,2.308943639,8.0,1.51023,57.07200000005192,strong,3.654078330233335,False,535.775,-1.609722,True,False,return,episode_candidates_v0_6.csv,524.69,8.375,differentmu_road,design_high_risk_surface,roll_rate;roll_rate;ay;roll_rate;roll_rate;roll_rate;ay,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_zx_2025_09_27_17_45_11_0021,1.4824800491333008,-2.0231831073760986,2.0231831073760986,-0.8412460684776306,1.0,1.0,train
V03_zx_2025_09_27_17_45_11_0023,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,23,563.403,565.44,563.585,2.0370000000000346,5.337450145637215,3.3064612118459817,strong,低附着,True,561.403,563.403,563.403,568.403,2,True,False,True,False,False,True,False,False,True,0.0065024999999999,1.2451,3.92532,0.142263,0.856311,0.107042,2.16005e-06,0.8,115.199,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,562.138,before_condition,-1.2649999999999864,1.041263,8.0,0.8885468000000001,10.78619999976456,medium,2.2016106125871717,False,567.245,-0.8555599,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,573.735,-10.331999999999994,differentmu_road,design_high_risk_surface,roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,V03_zx_2025_09_27_17_45_11_0023,0.02583090029656887,-0.8555599451065063,0.8555599451065063,-0.20559988915920258,1.0,1.0,train
V03_zx_2025_09_27_17_45_11_0024,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,24,583.845,584.0,583.888,0.1549999999999727,2.602601367872326,2.554832863728328,medium,横滚/姿态,True,581.845,583.845,583.845,588.845,1,True,False,True,False,False,False,True,True,True,0.0040094999999999,0.0058479999999999,4.09073,0.128383,0.23082,0.0566979,4.38263e-05,1.0,121.733,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,583.603,before_condition,-0.2420000000000755,1.0,8.0,0.34880475,8.691746400007904,weak,1.435273050000988,False,588.835,-0.8806930000000001,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,581.995,1.8500000000000227,differentmu_road,design_high_risk_surface,roll_rate,,,weak_or_conservative,弱响应/保守响应,存在工况压力但驾驶员响应不激烈,风格/弱响应分析,V03_zx_2025_09_27_17_45_11_0024,-0.4026469886302948,0.4009016454219818,0.4009016454219818,-0.19931700825691223,1.0,1.0,train
V03_zx_2025_09_27_17_45_11_0025,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_45_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,42515961,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,249548,623.875,0.0,623.875,333.3333333412156,26,0,25,594.535,602.213,597.053,7.677999999999997,10.385754746925874,5.951154703876809,extreme,弯道/曲率,True,592.535,594.535,594.535,599.535,4,True,True,True,True,True,False,True,True,True,0.0119899999999999,0.0120650000000002,12.3205,0.606637,1.43661,0.594933,0.0176895,1.0,100.15,4.775986822222222,0.2265304325925926,0.1568045096296296,0.0827727394074074,0.0064944700555555,592.338,before_condition,-2.1970000000000027,4.707704881999999,8.0,-1.5577063,22.79400000002073,medium,3.180134441369322,False,596.59,-3.43009,False,True,countersteer,episode_candidates_v0_6.csv,588.795,5.740000000000009,differentmu_road,design_high_risk_surface,roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,V03_zx_2025_09_27_17_45_11_0025,-1.600119948387146,-3.1358299255371094,3.1358299255371094,2.6050798892974854,1.0,1.0,train
V03_zx_2025_09_27_17_56_42_0000,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_56_42,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_56_42_vehicle.csv,zx/Entity_Recording_2025_09_27_17_56_42_vehicle.csv,11631240,c0076afb0599e6567f51f2b84dab503e942aa8c2c3e731f4f418c9da3ac42305,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,67837,169.591,0.0,169.591,400.0000000003638,5,0,0,30.091,31.151,30.601,1.0599999999999987,4.870288709088428,3.7862926236248793,strong,低附着,True,28.091,30.091,30.091,35.091,1,True,False,True,False,False,True,False,False,True,0.0015665,0.001678,0.896684,0.08274365,0.75564,0.0856121,5.36014e-09,0.8,10.4447,3.6583838125,0.122846393125,0.069427563,0.1034428925,0.00687171765625,30.321,after_condition,0.2300000000000004,1.1403938,8.0,1.2447738,9.842000000001953,medium,2.3217797855883453,False,30.805,1.2367453,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,30.11,-0.0189999999999983,middle_section,design_regular_road,roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况先出现，方向盘响应偏晚,响应时序分析,V03_zx_2025_09_27_17_56_42_0000,0.21720600128173828,-1.333516001701355,1.333516001701355,-0.6704679727554321,1.0,1.0,val
V03_zx_2025_09_27_17_56_42_0001,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_56_42,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_56_42_vehicle.csv,zx/Entity_Recording_2025_09_27_17_56_42_vehicle.csv,11631240,c0076afb0599e6567f51f2b84dab503e942aa8c2c3e731f4f418c9da3ac42305,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,67837,169.591,0.0,169.591,400.0000000003638,5,0,1,65.19,89.871,82.755,24.681,6.190209584747717,1.748849174153611,strong,低附着,True,63.19,65.19,65.19,70.19,3,True,True,True,True,False,True,False,False,True,0.001819,0.0029234999999999,0.565027,0.0148784,0.0152086,0.00541724,1.60064e-09,0.8,140.1455,3.6583838125,0.122846393125,0.069427563,0.1034428925,0.00687171765625,,none,,1.0,8.0,-0.113272,2.2339999999956794,none,0.0,False,66.56,0.116065,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,80.875,-15.685000000000002,longstraight,design_regular_road,roll_rate;roll_rate;roll_rate;ay;ay,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_zx_2025_09_27_17_56_42_0001,-0.25150200724601746,0.1298530101776123,0.1298530101776123,0.08604501187801361,1.0,1.0,val
V03_zx_2025_09_27_18_00_08_0000,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_18_00_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_00_08_vehicle.csv,zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,26022961,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,151892,379.728,0.0,379.728,333.3333333348997,21,0,0,9.585,10.888,9.94,1.302999999999999,4.716091201699888,2.8654298864086605,strong,低附着,True,7.585000000000001,9.585,9.585,14.585,1,True,False,True,False,False,True,False,False,True,0.000418,0.0004445,0.831105,0.018806,0.752164,0.0855062,5.32907e-09,0.8,11.00975,4.239207437037037,0.148018377037037,0.1162914074074074,0.0719603551111111,0.0025,,none,,1.0,8.0,-0.0429351,1.535880000000306,none,0.0,False,14.515,-0.5405285,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,9.59,-0.004999999999999,middle_section,design_regular_road,roll_rate;roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_zx_2025_09_27_18_00_08_0000,0.053756099194288254,-0.5434951186180115,0.5434951186180115,-0.5361651182174683,1.0,1.0,test
V03_zx_2025_09_27_18_00_08_0002,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_18_00_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_00_08_vehicle.csv,zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,26022961,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,151892,379.728,0.0,379.728,333.3333333348997,21,0,2,38.473,40.68,40.68,2.2070000000000007,1.2101157183706088,1.117351330984787,weak,低附着,True,36.473,38.473,38.473,43.473,0,False,False,False,False,False,True,False,False,True,0.00062,0.000655,0.251446,0.00962699,0.0129518,0.00438969,1.5963e-09,0.8,133.08550000000002,4.239207437037037,0.148018377037037,0.1162914074074074,0.0719603551111111,0.0025,,none,,1.0,8.0,-0.0502659999999999,0.8027999999995928,none,0.0,False,39.58,0.056548,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,50.245,-11.771999999999998,middle_section,design_regular_road,roll_rate;roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_zx_2025_09_27_18_00_08_0002,-0.17435799539089203,0.05602499842643738,0.05602499842643738,0.02827399969100952,1.0,1.0,test
V03_zx_2025_09_27_18_00_08_0004,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_18_00_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_00_08_vehicle.csv,zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,26022961,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,151892,379.728,0.0,379.728,333.3333333348997,21,0,4,65.378,65.535,65.378,0.1569999999999964,1.2505893844484868,1.229689954911311,weak,低附着,True,63.378,65.378,65.378,70.378,0,False,False,False,False,False,True,False,False,True,0.005483,0.005501,2.89373,0.0961345,0.115078,0.0401602,3.1926e-09,0.8,131.108,4.239207437037037,0.148018377037037,0.1162914074074074,0.0719603551111111,0.0025,66.858,after_condition,1.480000000000004,1.0,8.0,-0.2837904,8.447400000007683,weak,1.3397154000009603,False,70.375,-0.677886,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,66.065,-0.6869999999999976,middle_section,design_regular_road,roll_rate;ay;roll_rate;ay;roll_rate;ay;roll_rate;roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_zx_2025_09_27_18_00_08_0004,-0.08979719877243042,-0.7603527903556824,0.7603527903556824,-0.7603527903556824,1.0,1.0,test
