event_uid,anchor_source,anchor_source_priority,subject,session_stamp,event_index_in_source,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,source_reference_path,anchor_time_rel_s,anchor_time_abs_s,event_start_rel_s,event_end_rel_s,event_duration_s,event_type,event_level,phase_type,road_type_anchor,curvature_anchor,trigger_type,anchor_signal,anchor_value,source_detail,leakage_risk_anchor,causal_anchor_status,raw_dynamic_peak_time_rel_s,raw_dynamic_peak_score
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00023,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,23,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,399.055,1758916975.8070002,399.055,400.445,1.3899999999999864,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.8468098638119448,"{""steer_rate"": 1.7872213419383485, ""yaw_rate"": 0.0778557999004339, ""ay"": 1.8468098638119448, ""roll_rate"": 0.07293009992131085}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,399.09000000000003,2.2340266774229356
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00024,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,24,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,400.94,1758916977.6920002,400.94,401.815,0.875,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.7056598915263794,"{""steer_rate"": 1.1169937686055176, ""yaw_rate"": 0.06051219993247812, ""ay"": 1.7056598915263794, ""roll_rate"": 0.05722798612701231}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,401.005,1.3962422107568968
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00025,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,25,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,404.28000000000003,1758916981.032,404.28000000000003,404.515,0.2349999999999568,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.3592799991416717,"{""steer_rate"": 0.13963872195303373, ""yaw_rate"": 0.042262998480757576, ""ay"": 1.3592799991416717, ""roll_rate"": 0.04004382979135319}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,404.40000000000003,1.0455999993397476
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00026,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,26,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,404.985,1758916981.737,404.985,405.935,0.9499999999999886,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.415509980469201,"{""steer_rate"": 1.1030479999999996, ""yaw_rate"": 0.04208039980279404, ""ay"": 1.415509980469201, ""roll_rate"": 0.06707360810201775}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,405.0,1.3788099999999994
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00027,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,27,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,431.195,1758917007.947,431.195,432.355,1.160000000000025,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.5692099835963862,"{""steer_rate"": 0.49567836894776063, ""yaw_rate"": 0.0687707, ""ay"": 1.5692099835963862, ""roll_rate"": 0.01720002414808755}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,432.04,1.2070846027664508
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00028,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,28,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,435.57,1758917012.322,435.57,443.7,8.129999999999995,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.91796,"{""steer_rate"": 0.9285174033949073, ""yaw_rate"": 0.132564, ""ay"": 2.91796, ""roll_rate"": 0.03761386546311807}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,439.865,2.2445846153846154
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00029,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,29,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,445.545,1758917022.2970002,445.545,446.62,1.0749999999999886,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.914519942323087,"{""steer_rate"": 0.8587174430975092, ""yaw_rate"": 0.08503249990387642, ""ay"": 1.914519942323087, ""roll_rate"": 0.03410620526104434}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,446.21000000000004,1.472707647940836
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00030,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,30,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,448.505,1758917025.2570002,448.505,449.57,1.0649999999999977,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.5457299991989701,"{""steer_rate"": 0.47471377497697587, ""yaw_rate"": 0.0669905999879834, ""ay"": 1.5457299991989701, ""roll_rate"": 0.023299895395829592}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,449.055,1.1890230763069
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00031,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,31,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,451.175,1758917027.927,451.175,452.45,1.2749999999999773,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.6347799997329775,"{""steer_rate"": 0.8028394806547323, ""yaw_rate"": 0.0685335998771754, ""ay"": 1.6347799997329775, ""roll_rate"": 0.02141604178404234}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,451.98,1.257523076717675
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00032,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,32,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,453.615,1758917030.367,453.615,454.845,1.2300000000000182,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.6979799992942979,"{""steer_rate"": 0.45379999999999865, ""yaw_rate"": 0.07044469993285965, ""ay"": 1.6979799992942979, ""roll_rate"": 0.029387887539620433}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,454.24,1.3061384609956137
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00033,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,33,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,456.28000000000003,1758917033.032,456.28000000000003,456.88,0.5999999999999659,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.4023699955371203,"{""steer_rate"": 0.15359960040045584, ""yaw_rate"": 0.05752789988251, ""ay"": 1.4023699955371203, ""roll_rate"": 0.011138006772637779}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,456.535,1.0787461504131695
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00034,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,34,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,469.735,1758917046.487,469.735,470.6,0.8650000000000091,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.7660099581898745,"{""steer_rate"": 0.7819080000000006, ""yaw_rate"": 0.05973529997196398, ""ay"": 1.7660099581898745, ""roll_rate"": 0.03142387226835082}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,470.16,1.3584691986075956
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00035,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,35,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,472.165,1758917048.917,472.165,472.48,0.3149999999999977,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.3747099858866296,"{""steer_rate"": 0.37699749013409, ""yaw_rate"": 0.04745569971466714, ""ay"": 1.3747099858866296, ""roll_rate"": 0.016882091087884986}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,472.33500000000004,1.057469219912792
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00036,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,36,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,474.515,1758917051.2670002,474.515,475.56,1.045000000000016,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.5842498184158778,"{""steer_rate"": 0.5445194673792675, ""yaw_rate"": 0.05275359968871297, ""ay"": 1.5842498184158778, ""roll_rate"": 0.03211817342496856}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,475.16,1.2186537064737522
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00037,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,37,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,481.68,1758917058.4320002,481.68,482.36,0.6800000000000068,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.8556299869534243,"{""steer_rate"": 0.635280000000002, ""yaw_rate"": 0.06041649874111852, ""ay"": 1.8556299869534243, ""roll_rate"": 0.05305581146603858}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,482.02,1.4274076822718649
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00038,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,38,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,489.135,1758917065.887,489.135,489.295,0.160000000000025,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.3440098937389333,"{""steer_rate"": 0.6283093034691392, ""yaw_rate"": 0.0447010998838397, ""ay"": 1.3440098937389333, ""roll_rate"": 0.023441909239829348}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,489.21500000000003,1.033853764414564
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00039,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,39,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,502.72,1758917079.4720001,502.72,504.32,1.599999999999966,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.185819820045758,"{""steer_rate"": 2.0874016191077676, ""yaw_rate"": 0.0952725992958566, ""ay"": 2.185819820045758, ""roll_rate"": 0.09049379987237284}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,504.035,2.6092520238847094
raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00040,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_19_56_16,40,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,,504.845,1758917081.5970001,504.845,515.0550000000001,10.210000000000036,ay,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,5.316889935380514,"{""steer_rate"": 2.7925210252858044, ""yaw_rate"": 0.28278899913595046, ""ay"": 5.316889935380514, ""roll_rate"": 0.0824260235117974}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,511.515,4.0899153349080875
raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00001,raw_road_curvature_onset,1,cwh,2025_09_26_20_06_19,1,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,,125.105,1758917304.441,125.105,142.27,17.165000000000006,curve_left_or_positive,extreme,candidate,curve,0.010901258413921948,raw_curvature_threshold,zx1|lanecurvatureXY,0.010901258413921948,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00002,raw_road_curvature_onset,1,cwh,2025_09_26_20_06_19,2,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,,245.15,1758917424.486,245.15,261.49,16.340000000000003,curve_right_or_negative,extreme,candidate,curve,-0.00816532999799733,raw_curvature_threshold,zx1|lanecurvatureXY,-0.00816532999799733,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00003,raw_road_curvature_onset,1,cwh,2025_09_26_20_06_19,3,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,,265.55,1758917444.886,265.55,267.41,1.8600000000000136,curve_left_or_positive,weak,candidate,curve,0.0010846968968244348,raw_curvature_threshold,zx1|lanecurvatureXY,0.0010846968968244348,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00004,raw_road_curvature_onset,1,cwh,2025_09_26_20_06_19,4,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,,406.625,1758917585.961,406.625,436.765,30.139999999999986,curve_right_or_negative,extreme,candidate,curve,-0.006035249774109593,raw_curvature_threshold,zx1|lanecurvatureXY,-0.006035249774109593,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__cwh__2025_09_26_20_06_19__00005,raw_road_curvature_onset,1,cwh,2025_09_26_20_06_19,5,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,,477.035,1758917656.371,477.035,490.615,13.579999999999984,curve_left_or_positive,extreme,candidate,curve,0.019296305477511155,raw_curvature_threshold,zx1|lanecurvatureXY,0.019296305477511155,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_vehicle_dynamic_onset__cwh__2025_09_26_20_06_19__00001,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_20_06_19,1,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,,0.705,1758917180.041,0.705,2.09,1.3849999999999998,ay,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,0.9175856159069232,"{""steer_rate"": 0.7819181358001193, ""yaw_rate"": 0.022817796348829442, ""ay"": 0.9175856159069232, ""roll_rate"": 0.6415548104356433}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,0.775,12.831096208712866
raw_vehicle_dynamic_onset__cwh__2025_09_26_20_06_19__00002,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_20_06_19,2,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,,53.135,1758917232.471,53.135,55.17,2.0350000000000037,ay,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.8578199554453567,"{""steer_rate"": 2.450416331718724, ""yaw_rate"": 0.10932399946592916, ""ay"": 2.8578199554453567, ""roll_rate"": 0.10654054982732648}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,53.83,3.0630204146484052
raw_vehicle_dynamic_onset__cwh__2025_09_26_20_06_19__00003,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_20_06_19,3,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,,55.63,1758917234.966,55.63,58.86,3.229999999999997,ay,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,6.731339904386798,"{""steer_rate"": 6.297105286475896, ""yaw_rate"": 0.41854897274842706, ""ay"": 6.731339904386798, ""roll_rate"": 0.5692286314913465}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,57.305,11.384572629826929
raw_vehicle_dynamic_onset__cwh__2025_09_26_20_06_19__00004,raw_vehicle_dynamic_onset,3,cwh,2025_09_26_20_06_19,4,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,,59.76,1758917239.096,59.76,60.735,0.9750000000000014,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.5929899816898725,"{""steer_rate"": 0.34907873469386397, ""yaw_rate"": 0.06997209997520504, ""ay"": 1.5929899816898725, ""roll_rate"": 0.04529360542453523}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,60.045,1.2253769089922095
