instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_onset__yzy__2025_09_27_14_37_08__000594435,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_14_37_08,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_37_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_37_08_vehicle.csv,104d64b19efee3e4683f6f23d05a15a1229be15ce7e51607db23a9b6c734fa24,594.435,594.435,594.74,0.305,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_14_37_08__00063,ay,weak,1.4509,1.3788,1,0,0,ok,,1099,61,1.45025,-1.45025,1.45025,0.048512,0.082406,0.747138,4e-08,66.9412,0.004538,0.320966,0.320966,20.36,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,0.600361,17.453333,1,weak,straight,secondary,1.35,old_v400_context__yzy__2025_09_27_14_37_08__00084,ok,differentmu_road,mu1,14371.160724,0.0,1400.796816,0.0,very_low,design_high_risk_surface,0,none,,,,,21.86,hybrid_reject_low_evidence,base_dynamic_score=20.36; old_v400_nearby=+1.5
vehicle_instability_onset__yzy__2025_09_27_15_04_26__000063075,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_04_26,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_04_26_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_04_26_vehicle.csv,1cfb562beb8969dc65e320b4cc4486d0d7f86ef9312196424050db7927f1e755,63.075,63.075,70.365,7.29,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_04_26__00004,ay,extreme,13.1488,27.442285,4,0,0,ok,,2600,1457,13.1488,-13.1488,13.1488,1.39867,1.81478,19.037732,0.0,122.922,-0.098786,1.462236,1.462236,84.28,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,4,3,1,3,7.850595,15.0098,4,extreme_active,straight,secondary,0.07,old_v400_context__yzy__2025_09_27_15_04_26__00005,ok,longstraight,longstraight,1569.624693,0.0,3.008666,0.0,high,design_regular_road,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=84.28; ay_support=+8.0; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+6.0; post_steering_response=+4.2; multi_second_dynamic_episode=+4; old_v400_nearby=+6.0; old_v400_primary=+5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+4.9
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000063945,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,63.945,63.945,64.535,0.59,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00003,ay,weak,1.37109,1.293985,1,0,0,ok,,5200,236,1.37109,1.37109,1.37109,0.064911,0.049688,1.106045,0.0,133.061,-0.040317,0.345401,-0.345401,21.09,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,0.641952,14.4281,1,weak,straight,primary,0.2,old_v400_context__yzy__2025_09_27_15_07_57__00004,ok,middle_section,section2,1699.516895,-0.0,2.339826,0.0,high,design_regular_road,0,none,,,,,27.59,hybrid_reject_low_evidence,base_dynamic_score=21.09; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000086015,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,86.015,86.015,86.26,0.245,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00004,ay,weak,1.38847,1.068054,1,0,1,ok,,5200,99,5.24895,5.24895,1.38847,0.36009,0.225954,2.152473,0.0,131.838,-0.216246,0.701099,-0.701099,56.45,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,0,0,1,1.484734,13.962667,2,medium_active,straight,secondary,2.425,old_v400_context__yzy__2025_09_27_15_07_57__00005,ok,middle_section,section2,2510.516895,0.0,2.026933,0.0,high,design_regular_road,0,none,,,,,77.89,hybrid_accept_medium,base_dynamic_score=56.45; ay_support=+6.5; roll_rate_support=+2.4; yaw_rate_support=+5; post_steering_response=+1.0; old_v400_nearby=+1.5; old_v400_active=+5
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000097340,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,97.34,97.34,98.85,1.51,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00006,ay,medium,2.24072,1.723631,1,0,1,ok,,5200,603,6.31615,-6.31615,2.24072,0.511677,0.330848,2.067482,6e-08,112.4885,-0.295659,0.529708,0.529708,73.03,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,1.007794,16.697,1,weak,straight,secondary,3.665,old_v400_context__yzy__2025_09_27_15_07_57__00008,ok,curve1,curve1,2890.141588,0.0,4.764568,0.0,high,design_curve_context,0,none,,,,,91.27,hybrid_accept_high,base_dynamic_score=73.03; ay_support=+8.0; roll_rate_support=+3.4; yaw_rate_support=+5; post_steering_response=+0.3; old_v400_nearby=+1.5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000115400,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,115.4,115.4,116.735,1.335,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00008,ay,medium,2.11332,1.780231,1,0,0,ok,,5200,534,2.11332,-2.11332,2.11332,0.060357,0.067382,1.495271,9e-08,135.5115,-0.297841,0.558593,0.558593,29.09,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,0.786531,14.660793,1,weak,straight,primary,0.03,old_v400_context__yzy__2025_09_27_15_07_57__00009,ok,curve1,curve1,3511.141588,-0.0,3.397937,0.0,high,design_curve_context,0,none,,,,,36.27,hybrid_reject_low_evidence,base_dynamic_score=29.09; ay_support=+0.2; post_steering_response=+0.5; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000130900,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,130.9,130.9,154.005,23.105,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00009;raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00010;raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00011,ay;ay;ay,weak;extreme;extreme,5.06202,5.288347,1,1,0,ok,,5200,9242,4.97049,4.97049,5.06202,0.247561,0.232556,2.769567,0.0109054,115.291,-0.299237,0.619853,-0.619853,63.82,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,1,2.699619,13.729667,3,strong_active,curve,primary,4.805,old_v400_context__yzy__2025_09_27_15_07_57__00011,ok,curve1,curve1,4119.140565,-0.00729802,45.989629,0.0,medium,design_curve_context,0,none,,,,,96.98,hybrid_accept_high,base_dynamic_score=63.82; ay_support=+5.9; yaw_rate_support=+5; lateral_support=+0.3; post_steering_response=+0.7; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.7; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000200590,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,200.59,200.59,208.17,7.58,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00014,ay,extreme,12.938498,56.66598,3,0,0,ok,,5200,3032,12.9385,-12.9385,12.9385,2.88816,1.9742,18.259989,0.0,113.229,-0.223228,2.137858,2.137858,84.87,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,3,0,3,5.266306,28.856,4,extreme_active,straight,secondary,0.455,old_v400_context__yzy__2025_09_27_15_07_57__00020,ok,fix_road,fix_road,5778.199113,0.0,279.240435,0.0,low,design_special_event_segment,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=84.87; ay_support=+8.0; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+6.0; post_steering_response=+5.0; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+3.3; design_special_segment=+4
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000212890,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,212.89,212.89,214.81,1.92,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00018,ay,weak,1.55658,1.197369,0,0,1,ok,,5200,769,5.08144,-5.08144,1.55658,2.82023,1.20152,21.618456,0.0,16.2451,5.01468,0.14504,0.14504,77.3,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,5945.199113,-0.0,250.461463,0.0,low,design_special_event_segment,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=77.30; ay_support=+6.2; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+6.0; design_special_segment=+4
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000238020,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,238.02,238.02,242.72,4.7,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00023,ay,medium,2.65919,2.740141,2,0,0,ok,,5200,1879,2.65919,-2.65919,2.65919,0.097971,0.104465,1.190948,0.0,98.29965,-0.181165,0.466178,-0.466178,37.04,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,1,1.695197,15.824667,2,medium_active,straight,secondary,0.71,old_v400_context__yzy__2025_09_27_15_07_57__00027,ok,fix_road,fix_road,6286.199113,0.0,279.548888,0.0,low,design_special_event_segment,0,none,,,,,59.43,hybrid_accept_medium,base_dynamic_score=37.04; ay_support=+1.3; post_steering_response=+0.1; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; design_special_segment=+4
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000256390,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,256.39,256.39,259.86,3.47,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00025,ay,strong,3.31318,3.141573,2,0,0,ok,,5200,1389,3.38415,3.38415,3.31318,0.157585,0.133808,3.113765,1e-08,111.439,-0.407534,1.03114,1.03114,44.36,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,1,1.711284,14.428,2,medium_active,straight,secondary,1.69,old_v400_context__yzy__2025_09_27_15_07_57__00030,ok,fix_road,fix_road,6829.199113,-0.0,279.227964,0.0,low,design_special_event_segment,0,none,,,,,72.29,hybrid_accept_medium,base_dynamic_score=44.36; ay_support=+2.8; yaw_rate_support=+5; lateral_support=+0.7; post_steering_response=+2.4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; design_special_segment=+4
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000292475,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,292.475,292.475,313.145,20.67,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00027;raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00028,ay;ay,medium;extreme,6.62086,7.272855,2,1,0,ok,,5200,8267,5.76672,-5.76672,6.62086,0.100836,0.210982,1.224463,0.00618541,132.997,0.060737,0.58678,-0.58678,63.91,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,0,0.85764,18.966417,1,weak,straight,secondary,1.365,old_v400_context__yzy__2025_09_27_15_07_57__00034,ok,middle_section,section4,8091.25558,0.0,279.323348,0.0,low,design_regular_road,0,none,,,,,84.01,hybrid_accept_high,base_dynamic_score=63.91; ay_support=+7.5; yaw_rate_support=+5; post_steering_response=+0.6; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000317535,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,317.535,317.535,317.8,0.265,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00031,ay,weak,1.48501,1.143187,2,1,0,ok,,5200,107,2.08204,2.08204,1.48501,0.078751,0.10545,2.603288,0.00108122,95.5968,-0.271923,0.191811,-0.191811,25.9,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,0,0,1.324292,18.5,1,weak,curve,secondary,1.78,old_v400_context__yzy__2025_09_27_15_07_57__00042,ok,curve2,curve2,8706.880274,-0.0,262.807386,0.0,low,design_curve_context,0,none,,,,,29.19,hybrid_reject_low_evidence,base_dynamic_score=25.90; ay_support=+0.2; lateral_support=+0.1; old_v400_nearby=+3.0
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000337555,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,337.555,337.555,344.41,6.855,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00033;raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00034,ay;ay,strong;weak,2.759469,3.4034,2,0,0,ok,,5200,2742,2.75947,2.75947,2.75947,0.115113,0.109914,2.408699,0.0,102.9625,-0.273668,0.818036,0.818036,43.58,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,1,1.408784,24.26,2,medium_active,straight,secondary,0.02,old_v400_context__yzy__2025_09_27_15_07_57__00046,ok,curve2,curve2,9137.880274,0.0,627.049439,0.0,very_low,design_curve_context,0,none,,,,,58.63,hybrid_accept_medium,base_dynamic_score=43.58; ay_support=+1.5; post_steering_response=+1.5; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_active=+5
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000352710,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,352.71,352.71,353.97,1.26,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00035,ay,medium,1.69588,1.841287,2,0,0,ok,,5200,504,5.16712,5.16712,1.69588,0.35408,0.246715,1.623411,0.0,120.9,-0.170257,0.248971,-0.248971,60.05,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,0,0.624107,17.918667,1,weak,straight,secondary,0.17,old_v400_context__yzy__2025_09_27_15_07_57__00049,ok,curve2,curve2,9505.880274,4.19e-06,927.922931,0.0,very_low,design_curve_context,0,none,,,,,76.74,hybrid_accept_medium,base_dynamic_score=60.05; ay_support=+6.3; roll_rate_support=+2.4; yaw_rate_support=+5; old_v400_nearby=+3.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000399595,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,399.595,399.595,399.755,0.16,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00039,ay,weak,0.82341,1.105713,1,0,0,ok,,5200,65,1.20348,-1.20348,0.82341,0.055713,0.044062,2.411547,0.0,128.6715,-0.243823,0.324632,0.324632,17.94,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,0.625282,14.777147,1,weak,straight,primary,1.9,old_v400_context__yzy__2025_09_27_15_07_57__00056,ok,stop,stop,11856.911338,0.0,890.549828,0.0,very_low,design_special_event_segment,0,none,,,,,24.44,hybrid_reject_low_evidence,base_dynamic_score=17.94; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000436915,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,436.915,436.915,437.99,1.075,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00041,ay,medium,1.79247,1.642129,0,0,0,ok,,5200,429,1.79247,-1.79247,1.79247,0.08294,0.075213,2.955526,0.0,119.981,-0.056898,0.446455,-0.446455,26.88,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section6,13205.536031,0.0,779.910071,0.0,very_low,design_regular_road,0,none,,,,,27.43,hybrid_reject_low_evidence,base_dynamic_score=26.88; lateral_support=+0.5
vehicle_instability_onset__yzy__2025_09_27_15_07_57__000447025,road_guided_vehicle_instability_v0_1,yzy,2025_09_27_15_07_57,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,447.025,447.025,447.49,0.465,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yzy__2025_09_27_15_07_57__00042,ay,medium,2.0997,2.749135,2,0,1,ok,,5200,186,3.7625,3.7625,2.0997,0.208641,0.185651,3.002757,0.0,119.4385,-0.568454,0.82973,0.82973,43.2,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,1,1,2.048729,15.475233,3,strong_active,straight,secondary,0.015,old_v400_context__yzy__2025_09_27_15_07_57__00060,ok,middle_section,section6,13543.536031,0.0,749.506828,0.0,very_low,design_regular_road,0,none,,,,,72.19,hybrid_accept_medium,base_dynamic_score=43.20; ay_support=+3.5; yaw_rate_support=+5; lateral_support=+0.6; post_steering_response=+1.6; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.3
