instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_onset__hzh__2025_09_27_19_33_25__000003185,road_guided_vehicle_instability_v0_1,hzh,2025_09_27_19_33_25,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_33_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,188a8b4e059622f849519c23a5d2203be2916dd2d73a463c329e8140ad2cb786,3.185,3.185,4.535,1.35,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_33_25__00001,roll_rate,extreme,0.985291,19.705813,0,0,0,ok,,4471,539,0.554031,0.554031,0.327473,1.01079,0.035922,1.72471,1e-08,19.9701,0.246266,0.17558,0.17558,45.58,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section1,1.624693,0.0,8.504806,0.0,high,design_regular_road,0,none,,,,,52.32,hybrid_review_conflict_or_medium,base_dynamic_score=45.58; roll_rate_support=+6.7
vehicle_instability_onset__hzh__2025_09_27_19_33_25__000182985,road_guided_vehicle_instability_v0_1,hzh,2025_09_27_19_33_25,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_33_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,188a8b4e059622f849519c23a5d2203be2916dd2d73a463c329e8140ad2cb786,182.985,182.985,184.01,1.025,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_33_25__00015,ay,weak,1.54192,1.195546,0,0,0,ok,,5200,410,3.58614,-3.58614,1.54192,0.181694,0.135448,2.519316,0.0,127.475,-0.383623,0.527962,0.527962,41.95,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section3,5256.57442,-0.0,280.28317,0.0,low,design_regular_road,0,none,,,,,50.47,hybrid_review_conflict_or_medium,base_dynamic_score=41.95; ay_support=+3.2; yaw_rate_support=+5; lateral_support=+0.0; post_steering_response=+0.3
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000184265,road_guided_vehicle_instability_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,184.265,184.265,187.51,3.245,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00019;raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00020,ay;ay,weak;medium,2.68258,2.46965,1,0,1,ok,,2600,648,3.06584,3.06584,2.68258,0.152921,0.096788,2.227744,0.0,127.599,-0.235096,0.595856,0.595856,45.89,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,1.095915,13.380867,1,weak,straight,secondary,1.88,old_v400_context__hzh__2025_09_27_19_44_05__00024,ok,middle_section,section3,5434.57442,-0.0,278.874224,0.0,low,design_regular_road,0,none,,,,,50.13,hybrid_review_conflict_or_medium,base_dynamic_score=45.89; ay_support=+2.1; post_steering_response=+0.6; old_v400_nearby=+1.5
vehicle_instability_onset__jy__2025_09_26_17_17_11__000140085,road_guided_vehicle_instability_v0_1,jy,2025_09_26_17_17_11,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,140.085,140.085,144.115,4.03,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__jy__2025_09_26_17_17_11__00006;raw_vehicle_dynamic_onset__jy__2025_09_26_17_17_11__00007,ay;ay,weak;medium,2.01012,2.364892,1,0,0,ok,,2600,806,2.01012,2.01012,2.01012,0.067006,0.069596,1.598099,9e-08,124.3805,-0.110654,0.398982,-0.398982,36.24,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,1.063726,19.431333,1,weak,straight,primary,3.06,old_v400_context__jy__2025_09_26_17_17_11__00004,ok,curve1,curve1,3459.141588,0.0,5.671894,0.0,high,design_curve_context,0,none,,,,,46.76,hybrid_review_conflict_or_medium,base_dynamic_score=36.24; ay_support=+0.0; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__jy__2025_09_26_17_17_11__000297530,road_guided_vehicle_instability_v0_1,jy,2025_09_26_17_17_11,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,297.53,297.53,297.81,0.28,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_17_11__00031,ay,weak,1.32685,1.116999,3,0,2,ok,,2600,56,1.32685,-1.32685,1.32685,0.201728,0.213253,2.476065,0.0,26.8439,1.93766,2.087409,-2.087409,29.55,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,2,0,1,3.242351,13.38,2,medium_active,straight,secondary,0.595,old_v400_context__jy__2025_09_26_17_17_11__00018,ok,fix_road,fix_road,6567.199113,-0.0,273.019325,0.0,low,design_special_event_segment,0,none,,,,,55.08,hybrid_review_conflict_or_medium,base_dynamic_score=29.55; yaw_rate_support=+5; post_steering_response=+5.0; old_v400_nearby=+4.5; old_v400_active=+5; old_primary_score=+2.0; design_special_segment=+4
vehicle_instability_onset__jy__2025_09_26_17_29_44__000005060,road_guided_vehicle_instability_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,5.06,5.06,6.42,1.36,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00001,roll_rate,extreme,0.980958,19.619151,0,0,0,ok,,5200,543,0.635992,0.635992,0.418333,1.0067,0.046261,1.928707,1e-08,11.77315,0.433016,0.492183,-0.492183,46.19,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section1,0.624693,0.0,8.494348,0.0,high,design_regular_road,0,none,,,,,53.08,hybrid_review_conflict_or_medium,base_dynamic_score=46.19; roll_rate_support=+6.7; post_steering_response=+0.2
vehicle_instability_onset__jy__2025_09_26_17_29_44__000162745,road_guided_vehicle_instability_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,162.745,162.745,163.225,0.48,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00011,ay,extreme,0.808133,12.991913,0,0,1,ok,,5200,192,0.854609,-0.854609,0.808133,0.66071,0.172771,3.431243,0.00778081,7.69381,-3.82716,4.97925,4.97925,37.38,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4212.139952,-0.00729802,175.242163,0.0,low,design_curve_context,0,none,,,,,52.9,hybrid_review_conflict_or_medium,base_dynamic_score=37.38; roll_rate_support=+4.4; yaw_rate_support=+5; lateral_support=+1.1; post_steering_response=+5.0
vehicle_instability_onset__jy__2025_09_26_17_40_51__000464805,road_guided_vehicle_instability_v0_1,jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,464.805,464.805,472.17,7.365,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00033;raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00034;raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00035,ay;ay;ay,weak;weak;weak,1.90447,1.464977,0,0,0,ok,,2600,1472,2.56563,-2.56563,1.90447,0.097996,0.119876,1.715985,0.00277999,83.41685,0.125925,0.12069,0.12069,41.62,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,15026.160724,-0.0,349.708486,0.0,low,design_high_risk_surface,0,none,,,,,54.75,hybrid_review_conflict_or_medium,base_dynamic_score=41.62; ay_support=+1.1; multi_second_dynamic_episode=+4; design_high_risk_surface=+8
vehicle_instability_onset__jy__2025_09_26_17_51_46__000193650,road_guided_vehicle_instability_v0_1,jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,193.65,193.65,196.11,2.46,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_51_46__00012,ay,medium,2.13017,2.452165,1,0,0,ok,,2600,492,2.28803,2.28803,2.12573,0.107055,0.089435,2.705939,0.0,110.677,-0.196175,0.417483,0.417483,34.59,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,0.894037,18.384,1,weak,straight,primary,1.085,old_v400_context__jy__2025_09_26_17_51_46__00015,ok,fix_road,fix_road,6062.199113,0.0,274.858724,0.0,low,design_special_event_segment,0,none,,,,,45.91,hybrid_review_conflict_or_medium,base_dynamic_score=34.59; ay_support=+0.6; lateral_support=+0.2; old_v400_nearby=+1.5; old_v400_primary=+5; design_special_segment=+4
vehicle_instability_onset__jy__2025_09_26_17_51_46__000424290,road_guided_vehicle_instability_v0_1,jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,424.29,424.29,425.475,1.185,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_51_46__00022,ay,strong,3.17076,3.881581,2,0,0,ok,,2600,237,3.17035,3.17035,3.17035,0.194114,0.126263,2.683491,0.0,100.6095,-0.56409,0.445408,0.445408,40.1,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,1,1.522744,13.426084,2,medium_active,straight,secondary,0.9,old_v400_context__jy__2025_09_26_17_51_46__00028,ok,middle_section,section6,13434.536031,-0.0,755.507365,0.0,very_low,design_regular_road,0,none,,,,,55.66,hybrid_review_conflict_or_medium,base_dynamic_score=40.10; ay_support=+2.3; yaw_rate_support=+5; lateral_support=+0.2; old_v400_nearby=+3.0; old_v400_active=+5
vehicle_instability_onset__jy__2025_09_26_17_51_46__000461900,road_guided_vehicle_instability_v0_1,jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,461.9,461.9,463.015,1.115,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_51_46__00023,ay,medium,2.297,2.225285,2,1,1,ok,,2600,223,2.87269,-2.87269,2.29687,0.114482,0.111834,3.1278,0.00250183,99.6627,-0.05777,0.475602,0.475602,35.46,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,1,0,1.178897,16.1734,1,weak,straight,secondary,0.245,old_v400_context__jy__2025_09_26_17_51_46__00029,ok,differentmu_road,mu1,14658.160724,-0.0,656.145346,0.0,very_low,design_high_risk_surface,0,none,,,,,46.07,hybrid_review_conflict_or_medium,base_dynamic_score=35.46; ay_support=+1.7; lateral_support=+0.8; post_steering_response=+0.1; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_onset__jy__2025_09_26_17_51_46__000537665,road_guided_vehicle_instability_v0_1,jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,537.665,537.665,538.805,1.14,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_51_46__00037,ay,medium,1.7113,1.762787,1,1,0,ok,,2600,228,2.97194,2.97194,1.7077,0.070568,0.141373,3.028344,0.00552247,80.2449,0.105418,0.648564,-0.648564,35.94,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,0.799197,14.311333,1,weak,straight,primary,1.885,old_v400_context__jy__2025_09_26_17_51_46__00041,ok,differentmu_road,mu1,14281.160724,0.0,1092.396969,0.0,very_low,design_high_risk_surface,0,none,,,,,50.85,hybrid_review_conflict_or_medium,base_dynamic_score=35.94; ay_support=+1.9; yaw_rate_support=+5; lateral_support=+0.6; post_steering_response=+0.8; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__jy__2025_09_26_18_01_40__000286930,road_guided_vehicle_instability_v0_1,jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,286.93,286.93,287.125,0.195,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_18_01_40__00014,ay,weak,1.33255,1.025038,0,1,0,ok,,2600,39,3.73702,3.73702,1.33255,0.192743,0.158034,2.245984,0.0066457,103.861,-0.355349,0.073653,0.073653,40.08,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,0,0,0,0,,,0,none,none,none,,,ok,curve2,curve2,8660.880274,-0.0,226.848105,0.0,low,design_curve_context,0,none,,,,,48.55,hybrid_review_conflict_or_medium,base_dynamic_score=40.08; ay_support=+3.5; yaw_rate_support=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__lx__2025_09_26_09_06_38__000268070,road_guided_vehicle_instability_v0_1,lx,2025_09_26_09_06_38,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_09_06_38_vehicle.csv,8ebcfdac8a5463e90a020cd6622eb6e2df9f7bd5b5000dbbce29a0cf8f2edbc1,268.07,268.07,269.02,0.95,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__lx__2025_09_26_09_06_38__00032,ay,medium,1.89345,2.085659,2,0,2,ok,,2600,190,3.34837,-3.34837,1.89345,0.085873,0.159473,0.428723,0.00585802,71.4325,0.082729,0.331612,0.331612,34.39,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,0,0,0.866244,19.78,1,weak,curve,secondary,0.705,old_v400_context__lx__2025_09_26_09_06_38__00032,ok,curve1,curve1,4134.140467,-0.00729802,4204.801115,0.0,very_low,design_curve_context,0,none,,,,,45.09,hybrid_review_conflict_or_medium,base_dynamic_score=34.39; ay_support=+2.7; yaw_rate_support=+5; old_v400_nearby=+3.0; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__lx__2025_09_26_09_06_38__000289950,road_guided_vehicle_instability_v0_1,lx,2025_09_26_09_06_38,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_09_06_38_vehicle.csv,8ebcfdac8a5463e90a020cd6622eb6e2df9f7bd5b5000dbbce29a0cf8f2edbc1,289.95,289.95,294.68,4.73,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__lx__2025_09_26_09_06_38__00040;raw_vehicle_dynamic_onset__lx__2025_09_26_09_06_38__00041,ay;ay,medium;medium,2.401,2.539425,3,0,0,ok,,2600,946,2.40475,-2.40475,2.401,0.080292,0.09411,0.759422,0.00233739,98.546,-0.058119,0.413992,0.413992,39.28,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,3,0,0,1.033909,15.358933,1,weak,curve,secondary,1.125,old_v400_context__lx__2025_09_26_09_06_38__00035,ok,curve1,curve1,4147.140382,-0.00729802,4333.638777,0.0,very_low,design_curve_context,0,none,,,,,48.59,hybrid_review_conflict_or_medium,base_dynamic_score=39.28; ay_support=+0.8; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5
