instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_onset__zx__2025_09_27_18_17_48__000407740,road_guided_vehicle_instability_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,407.74,407.74,412.13,4.39,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00035;raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00036,ay;ay,strong;weak,2.99739,3.054324,2,0,0,ok,,5200,1756,2.99739,2.99739,2.99739,0.128529,0.112559,3.120665,0.0,135.386,-0.06353,0.64839,-0.64839,45.3,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,0,1.143407,24.0855,1,weak,straight,primary,0.015,old_v400_context__zx__2025_09_27_18_17_48__00054,ok,stop,stop,12379.911338,0.0,845.371326,0.0,very_low,design_special_event_segment,0,none,,,,,60.87,hybrid_accept_medium,base_dynamic_score=45.30; ay_support=+2.0; lateral_support=+0.7; post_steering_response=+0.8; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_onset__zx__2025_09_27_18_17_48__000423040,road_guided_vehicle_instability_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,423.04,423.04,427.395,4.355,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00037;raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00038,ay;ay,medium;strong,3.17473,3.004388,3,0,0,ok,,5200,1742,3.17473,3.17473,3.17473,0.151657,0.092462,2.265642,0.0,135.1245,-0.191114,0.565487,0.565487,46.36,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,3,0,1,1.875558,14.428067,2,medium_active,straight,secondary,0.075,old_v400_context__zx__2025_09_27_18_17_48__00056,ok,middle_section,section6,12954.536031,0.0,801.056126,0.0,very_low,design_regular_road,0,none,,,,,62.69,hybrid_accept_medium,base_dynamic_score=46.36; ay_support=+2.3; post_steering_response=+0.5; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_active=+5
vehicle_instability_onset__zx__2025_09_27_18_17_48__000435575,road_guided_vehicle_instability_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,435.575,435.575,448.49,12.915,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00039;raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00040,ay;ay,medium;extreme,7.411528,21.145102,2,0,0,ok,,5200,5166,5.12646,-5.12646,7.41153,0.267189,0.222756,3.022175,0.0,135.968,-0.550477,0.499339,0.499339,64.91,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,0,1.296655,25.947333,1,weak,straight,secondary,0.84,old_v400_context__zx__2025_09_27_18_17_48__00060,ok,middle_section,section6,13420.536031,0.0,757.442447,0.0,very_low,design_regular_road,0,none,,,,,84.0,hybrid_accept_high,base_dynamic_score=64.91; ay_support=+6.3; yaw_rate_support=+5; lateral_support=+0.6; post_steering_response=+0.2; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0
vehicle_instability_onset__zx__2025_09_27_18_17_48__000492875,road_guided_vehicle_instability_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,492.875,492.875,508.25,15.375,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00043,ay,extreme,11.821999,39.323734,0,0,0,ok,,5201,6151,11.822,11.822,11.822,1.70462,0.910469,27.168059,0.00219754,30.63965,-2.56441,0.02042,-0.02042,83.02,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,15070.160724,0.0,324.44467,0.0,low,design_high_risk_surface,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=83.02; ay_support=+8.0; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+6.0; multi_second_dynamic_episode=+4; design_high_risk_surface=+8; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zx__2025_09_27_18_17_48__000511930,road_guided_vehicle_instability_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,511.93,511.93,512.635,0.705,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00044,ay,weak,1.51748,1.167292,1,0,0,ok,,5200,283,4.74279,-4.74279,1.51748,0.084853,0.303075,2.627229,0.00233863,85.80675,0.150535,0.306742,-0.306742,49.54,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,0.702424,14.428067,1,weak,curve,secondary,1.68,old_v400_context__zx__2025_09_27_18_17_48__00075,ok,differentmu_road,mu1,14995.160724,0.0,137.208266,0.0,medium,design_high_risk_surface,0,none,,,,,69.68,hybrid_accept_medium,base_dynamic_score=49.54; ay_support=+5.5; yaw_rate_support=+5; lateral_support=+0.2; old_v400_nearby=+1.5; design_high_risk_surface=+8; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zx__2025_09_27_18_17_48__000533965,road_guided_vehicle_instability_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,533.965,533.965,535.33,1.365,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00046,ay,strong,2.88322,3.551726,1,0,0,ok,,5200,546,6.63603,-6.63603,2.88322,0.448592,0.358495,1.797527,2.1e-06,133.9155,-0.138055,0.489042,0.489042,71.22,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,0.902598,13.962733,1,weak,straight,secondary,0.39,old_v400_context__zx__2025_09_27_18_17_48__00080,ok,differentmu_road,mu1,14660.160724,0.0,458.768443,0.0,low,design_high_risk_surface,0,none,,,,,96.87,hybrid_accept_high,base_dynamic_score=71.22; ay_support=+8.0; roll_rate_support=+3.0; yaw_rate_support=+5; post_steering_response=+0.2; old_v400_nearby=+1.5; design_high_risk_surface=+8
vehicle_instability_onset__zx__2025_09_27_18_17_48__000554770,road_guided_vehicle_instability_v0_1,zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,554.77,554.77,556.39,1.62,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_18_17_48__00048,ay,medium,3.44429,2.649454,2,1,1,ok,,5200,648,6.90367,6.90367,3.44429,0.103897,0.312516,2.538445,0.0178471,88.38835,-0.274366,0.345575,0.345575,61.57,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,1,1.330272,20.478,2,medium_active,curve,secondary,1.095,old_v400_context__zx__2025_09_27_18_17_48__00082,ok,differentmu_road,mu1,14278.160724,0.0,1138.809928,0.0,very_low,design_high_risk_surface,0,none,,,,,82.62,hybrid_accept_high,base_dynamic_score=61.57; ay_support=+8.0; yaw_rate_support=+5; lateral_support=+0.0; old_v400_nearby=+3.0; old_v400_active=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000130460,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,130.46,130.46,131.77,1.31,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00031,ay,medium,1.96517,1.5359,1,1,1,ok,,5200,524,4.87117,-4.87117,1.96517,0.133944,0.17486,2.024983,0.00816547,112.795,0.063006,0.380133,0.380133,50.48,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,1,1,0,0,1.038397,15.5914,1,weak,straight,secondary,2.635,old_v400_context__zxy__2025_09_28_16_01_55__00028,ok,curve1,curve1,3605.141588,0.0,3.356861,0.0,high,design_curve_context,0,none,,,,,62.72,hybrid_accept_medium,base_dynamic_score=50.48; ay_support=+5.7; yaw_rate_support=+5; old_v400_nearby=+1.5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000158840,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,158.84,158.84,159.2,0.36,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00035,ay,weak,1.37826,1.0602,2,0,2,ok,,5200,144,4.9466,-4.9466,1.37826,0.334788,0.250145,2.356101,0.001087,82.50805,-0.26145,0.675268,0.675268,55.06,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,0,1,1.878376,21.060333,2,medium_active,curve,secondary,1.17,old_v400_context__zxy__2025_09_28_16_01_55__00034,ok,curve1,curve1,4173.14021,-0.00729802,111.124196,0.0,medium,design_curve_context,0,none,,,,,74.89,hybrid_accept_medium,base_dynamic_score=55.06; ay_support=+5.9; yaw_rate_support=+5; post_steering_response=+0.9; old_v400_nearby=+3.0; old_v400_active=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000257980,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,257.98,257.98,258.16,0.18,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00065,ay,weak,1.32666,1.020508,2,0,1,ok,,5200,72,3.95468,3.95468,1.32666,0.211154,0.269882,2.850635,0.0,62.77385,0.15167,1.58773,-1.58773,46.35,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,0,2,2.437265,14.951833,3,strong_active,curve,secondary,0.855,old_v400_context__zxy__2025_09_28_16_01_55__00065,ok,curve1,curve1,4174.140203,-0.00729802,2965.488485,0.0,very_low,design_curve_context,0,none,,,,,73.94,hybrid_accept_medium,base_dynamic_score=46.35; ay_support=+3.9; yaw_rate_support=+5; lateral_support=+0.4; post_steering_response=+4.7; old_v400_nearby=+3.0; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000277900,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,277.9,277.9,279.64,1.74,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00071;raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00072,ay;ay,extreme;extreme,2.945875,11.968724,2,0,1,ok,,5200,696,3.52649,-3.52649,2.94588,0.608062,0.224877,6.771249,0.0,75.39145,-0.427082,0.670555,0.670555,63.85,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,2,4.036201,15.358667,3,strong_active,curve,secondary,1.52,old_v400_context__zxy__2025_09_28_16_01_55__00071,ok,curve1,curve1,4174.140203,-0.00729802,3289.537511,0.0,very_low,design_curve_context,0,none,,,,,96.52,hybrid_accept_high,base_dynamic_score=63.85; ay_support=+3.1; roll_rate_support=+4.1; yaw_rate_support=+5; lateral_support=+5.1; post_steering_response=+0.9; old_v400_nearby=+3.0; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+2.5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000333195,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,333.195,333.195,333.375,0.18,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00092,roll_rate,extreme,0.511848,10.236963,3,0,3,ok,,5200,72,0.630611,-0.630611,0.286587,0.613877,0.195047,5.448101,0.0,11.5912,-0.375769,1.754059,1.754059,41.71,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,2,0,1,2.904631,14.486667,3,strong_active,curve,secondary,0.84,old_v400_context__zxy__2025_09_28_16_01_55__00090,ok,curve1,curve1,4175.140197,-0.00729802,3902.22574,0.0,very_low,design_curve_context,0,none,,,,,74.66,hybrid_accept_medium,base_dynamic_score=41.71; roll_rate_support=+4.1; yaw_rate_support=+5; lateral_support=+3.5; post_steering_response=+5.0; old_v400_nearby=+4.5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.8
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000342225,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,342.225,342.225,344.235,2.01,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00097,ay,extreme,0.918572,11.948233,1,0,0,ok,,5200,804,1.73491,-1.73491,0.918573,0.610932,0.357683,5.521144,0.0,9.383165,5.0646,0.3145,0.3145,47.49,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,0.724145,16.053333,1,weak,curve,secondary,2.57,old_v400_context__zxy__2025_09_28_16_01_55__00093,ok,curve1,curve1,4175.140197,-0.00729802,3877.867321,0.0,very_low,design_curve_context,0,none,,,,,61.69,hybrid_accept_medium,base_dynamic_score=47.49; roll_rate_support=+4.1; yaw_rate_support=+5; lateral_support=+3.6; old_v400_nearby=+1.5
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000349230,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,349.23,349.23,351.77,2.54,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00099,ay,extreme,1.73491,11.327476,2,0,1,ok,,5200,1016,2.12369,-2.12369,1.73491,0.581087,0.367869,5.439349,0.0,10.93665,5.23424,0.08674,-0.08674,53.8,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,1,7.057927,29.786667,4,extreme_active,curve,secondary,1.73,old_v400_context__zxy__2025_09_28_16_01_55__00094,ok,curve1,curve1,4174.140203,-0.00729802,3873.174509,0.0,very_low,design_curve_context,0,none,,,,,84.86,hybrid_accept_high,base_dynamic_score=53.80; ay_support=+0.2; roll_rate_support=+3.9; yaw_rate_support=+5; lateral_support=+3.5; old_v400_nearby=+3.0; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+4.4
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000361740,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,361.74,361.74,362.395,0.655,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00101,ay,extreme,0.753854,9.87852,2,0,0,ok,,5200,262,2.01255,2.01255,0.753854,0.556683,0.21869,2.277403,0.0,51.09225,-0.27454,0.213803,-0.213803,43.44,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,0,1,5.743979,30.601333,3,strong_active,curve,secondary,0.76,old_v400_context__zxy__2025_09_28_16_01_55__00098,ok,curve1,curve1,4174.140203,-0.00729802,3943.199619,0.0,very_low,design_curve_context,0,none,,,,,67.77,hybrid_accept_medium,base_dynamic_score=43.44; ay_support=+0.0; roll_rate_support=+3.7; yaw_rate_support=+5; old_v400_nearby=+3.0; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+3.6
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000394610,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,394.61,394.61,398.475,3.865,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00109;raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00111,ay;ay,medium;medium,2.114,2.260183,2,0,1,ok,,5200,1546,3.43049,-3.43049,2.114,0.204828,0.149387,3.389312,1.7e-07,130.3165,-0.344004,0.465479,0.465479,50.89,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,1,2.165534,31.998,3,strong_active,curve,secondary,1.91,old_v400_context__zxy__2025_09_28_16_01_55__00108,ok,curve1,curve1,4174.140203,-0.00729802,4766.173009,0.0,very_low,design_curve_context,0,none,,,,,73.24,hybrid_accept_medium,base_dynamic_score=50.89; ay_support=+2.9; yaw_rate_support=+5; lateral_support=+1.1; post_steering_response=+0.1; old_v400_nearby=+3.0; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000419030,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,419.03,419.03,429.055,10.025,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00119;raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00120,ay;ay,medium;strong,3.83224,3.73496,1,0,0,ok,,5200,4010,3.83224,-3.83224,3.83224,0.09115,0.172258,3.329553,0.00574184,84.7774,0.063181,0.312763,0.312763,50.7,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,1.015609,14.195356,1,weak,curve,secondary,3.66,old_v400_context__zxy__2025_09_28_16_01_55__00112,ok,curve1,curve1,4175.140197,-0.00729802,5552.480264,0.0,very_low,design_curve_context,0,none,,,,,65.86,hybrid_accept_medium,base_dynamic_score=50.70; ay_support=+3.7; yaw_rate_support=+5; lateral_support=+1.0; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__zxy__2025_09_28_16_01_55__000436035,road_guided_vehicle_instability_v0_1,zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,436.035,436.035,440.135,4.1,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zxy__2025_09_28_16_01_55__00123,ay,strong,3.51867,3.700104,3,0,0,ok,,5200,1640,5.04755,-5.04755,3.51867,0.271611,0.200885,2.826573,0.00264871,100.054,-0.353778,1.036725,1.036725,59.4,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,3,0,1,1.862995,17.453333,2,medium_active,curve,secondary,1.05,old_v400_context__zxy__2025_09_28_16_01_55__00117,ok,curve1,curve1,4181.140157,-0.00729802,5778.992239,0.0,very_low,design_curve_context,0,none,,,,,86.83,hybrid_accept_high,base_dynamic_score=59.40; ay_support=+6.1; yaw_rate_support=+5; lateral_support=+0.4; post_steering_response=+2.4; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_active=+5; curve_context_kept_because_dynamic_response_is_strong
