sample_id,split,gt_peak_abs,gt_peak_signed,gt_peak_time_s,gt_onset_time_s,gt_tail_signed,gt_tail_abs_ratio,direction_mode,amplitude_mode,peak_timing,tail_mode,reversal_count,zero_crossing,correction_mode,response_family,threshold_small_peak_train_p40,threshold_large_peak_train_p75,threshold_very_large_peak_train_p90,threshold_peak_time_train_median,rbf_sample_rmse,deployable_oracle_rmse,deployable_oracle_gain_over_rbf,deployable_oracle_best_model,deployable_oracle_uses_non_rbf,candidate_spread_mean,candidate_spread_peak,rbf_kernel_ridge_context_no_subject__sample_rmse,keypoint_residual_vehicle_transformer_no_subject__sample_rmse,topk_vehicle_transformer_branch0_no_subject__sample_rmse,topk_vehicle_transformer_branch1_no_subject__sample_rmse,topk_vehicle_transformer_branch2_no_subject__sample_rmse,event_uid,subject,session_stamp,event_type,event_level,road_type_anchor,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000146145__pre3_label3_response_coverage,train,1.3625750541687012,-1.3625750541687012,1.4450000524520874,0.625,0.005760014057159424,0.004227300389462636,negative,medium,early_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.30459917,0.19896977,0.1056294,topk_vehicle_transformer_branch2_no_subject,1,0.27950597,0.47548833,0.30459917,0.8321895,0.44014633,0.74036914,0.19896977,vehicle_instability_allraw__xst__2025_09_26_11_34_18__000146145,xst,2025_09_26_11_34_18,instability_ay_roll,extreme_active,straight,curve1,curve1,design_curve_context,medium
vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000110400__pre3_label3_response_coverage,train,2.523574113845825,2.523574113845825,2.1500000953674316,0.2849999964237213,-0.495324969291687,0.19627914495319962,positive,very_large,late_peak,return_near_zero,2,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.81742907,0.4288058,0.38862327,topk_vehicle_transformer_branch1_no_subject,1,0.2705944,0.42041463,0.81742907,1.0011803,0.6912411,0.4288058,1.020242,vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000110400,yyl,2025_09_28_09_14_23,instability_ay_roll,extreme_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000431885__pre3_label3_response_coverage,train,1.0599390268325806,-1.0599390268325806,1.8550000190734863,0.19499999284744263,-0.031066998839378357,0.029310175446804688,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.1317724,0.1317724,0.0,rbf_kernel_ridge_context_no_subject,0,0.23440196,0.37682724,0.1317724,0.3032279,0.35949525,0.62439716,0.16052099,vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000431885,yyl,2025_09_28_09_14_23,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low
vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000568235__pre3_label3_response_coverage,train,1.8633136749267578,-1.8633136749267578,2.125,0.27000001072883606,-0.1335165798664093,0.07165544999912991,negative,large,late_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.509305,0.41020623,0.09909877,topk_vehicle_transformer_branch2_no_subject,1,0.19865538,0.35509318,0.509305,0.7712507,0.67375934,0.9824995,0.41020623,vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000568235,yyl,2025_09_28_09_14_23,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000104675__pre3_label3_response_coverage,train,1.4142409563064575,1.4142409563064575,2.3450000286102295,0.9950000047683716,0.00872698426246643,0.006170790220400989,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.29848,0.29848,0.0,rbf_kernel_ridge_context_no_subject,0,0.17973094,0.30091733,0.29848,0.38386333,0.37089252,0.31585076,0.5097175,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000104675,yyl,2025_09_28_09_29_01,instability_ay_roll,medium_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000235890__pre3_label3_response_coverage,train,1.2801971435546875,-1.2801971435546875,1.9550000429153442,1.409999966621399,-0.13142357766628265,0.10265885869840523,negative,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.25207072,0.25207072,0.0,rbf_kernel_ridge_context_no_subject,0,0.18675384,0.32688916,0.25207072,0.4258434,0.36956155,0.60033804,0.3289531,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000235890,yyl,2025_09_28_09_29_01,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000357555__pre3_label3_response_coverage,train,1.211084008216858,1.211084008216858,1.9800000190734863,0.5049999952316284,0.2572610080242157,0.21242209977076196,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.30914313,0.30914313,0.0,rbf_kernel_ridge_context_no_subject,0,0.19036284,0.26671195,0.30914313,0.4319509,0.38465762,0.35642427,0.48019665,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000357555,yyl,2025_09_28_09_29_01,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000380585__pre3_label3_response_coverage,train,1.3021910190582275,-1.3021910190582275,1.8650000095367432,1.1299999952316284,-0.2261960506439209,0.17370420109909124,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.17276572,0.17276572,0.0,rbf_kernel_ridge_context_no_subject,0,0.22671422,0.39196765,0.17276572,0.36075956,0.42056212,0.7167202,0.1974364,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000380585,yyl,2025_09_28_09_29_01,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000449070__pre3_label3_response_coverage,train,1.127134084701538,1.127134084701538,1.690000057220459,0.7049999833106995,-0.2240999937057495,0.19882283460985972,positive,medium,late_peak,return_near_zero,1,1,zero_crossing,medium|return_near_zero|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.17096439,0.17096439,0.0,rbf_kernel_ridge_context_no_subject,0,0.21931894,0.3721029,0.17096439,0.19578274,0.22678564,0.54073936,0.1969531,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000449070,yyl,2025_09_28_09_29_01,instability_ay_roll,strong_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000514465__pre3_label3_response_coverage,train,2.017595052719116,-2.017595052719116,1.7799999713897705,1.1200000047683716,0.18744656443595886,0.0929059397639466,negative,very_large,late_peak,return_near_zero,2,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.33588487,0.22455814,0.111326724,topk_vehicle_transformer_branch2_no_subject,1,0.198999,0.33488843,0.33588487,0.5181309,0.42818964,0.7076417,0.22455814,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000514465,yyl,2025_09_28_09_29_01,instability_ay_roll,extreme_active,straight,differentmu_road,mu1,design_high_risk_surface,high
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000542080__pre3_label3_response_coverage,train,1.3100411891937256,1.3100411891937256,2.0450000762939453,0.32499998807907104,0.16179223358631134,0.12350163866671059,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.3100605,0.2592131,0.05084741,topk_vehicle_transformer_branch1_no_subject,1,0.18060008,0.31616724,0.3100605,0.4265809,0.43272972,0.2592131,0.61388886,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000542080,yyl,2025_09_28_09_29_01,instability_ay_roll,strong_active,straight,differentmu_road,mu1,design_high_risk_surface,very_low
vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000375965__pre3_label3_response_coverage,train,1.5273334980010986,-1.5273334980010986,1.9900000095367432,1.2549999952316284,-0.2754130959510803,0.18032282819143813,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.44306853,0.28660408,0.15646446,topk_vehicle_transformer_branch2_no_subject,1,0.18301892,0.2880781,0.44306853,0.5148452,0.4558873,0.70160073,0.28660408,vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000375965,yyl,2025_09_28_09_39_01,instability_ay_roll,medium_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000513705__pre3_label3_response_coverage,train,1.082103967666626,-1.082103967666626,1.715000033378601,0.11999999731779099,-0.2759358286857605,0.25499936875822515,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.16187622,0.16187622,0.0,rbf_kernel_ridge_context_no_subject,0,0.21098444,0.3068874,0.16187622,0.25778496,0.33592588,0.5026038,0.20602535,vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000513705,yyl,2025_09_28_09_39_01,instability_ay_roll,strong_active,straight,differentmu_road,mu1,design_high_risk_surface,medium
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885__pre3_label3_response_coverage,test,1.095893383026123,1.095893383026123,2.1050000190734863,0.07999999821186066,-0.1322976052761078,0.12072123741708383,positive,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.46589583,0.46589583,0.0,rbf_kernel_ridge_context_no_subject,0,0.19090863,0.35052276,0.46589583,0.62302196,0.7145589,0.576428,0.8010547,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885,yyl,2025_09_28_09_49_11,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680__pre3_label3_response_coverage,test,1.7699379920959473,1.7699379920959473,1.3200000524520874,0.09000000357627869,0.34138599038124084,0.1928801980101993,positive,large,early_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.2068373,0.2068373,0.0,rbf_kernel_ridge_context_no_subject,0,0.24052523,0.388401,0.2068373,0.4322968,0.59321845,0.53721166,0.7515938,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680,yyl,2025_09_28_09_49_11,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470__pre3_label3_response_coverage,test,0.7447320222854614,0.7447320222854614,1.3949999809265137,1.0299999713897705,0.17907100915908813,0.2404502610342286,positive,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.28952235,0.2560333,0.03348905,topk_vehicle_transformer_branch2_no_subject,1,0.15012869,0.23476632,0.28952235,0.25935602,0.27330127,0.4145315,0.2560333,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470,yyl,2025_09_28_09_49_11,instability_ay_roll,strong_active,straight,differentmu_road,mu1,design_high_risk_surface,medium
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000183010__pre3_label3_response_coverage,train,1.3213930130004883,-1.3213930130004883,1.9500000476837158,0.28999999165534973,0.021467000246047974,0.016245734641280443,negative,medium,late_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.17663409,0.17663409,0.0,rbf_kernel_ridge_context_no_subject,0,0.3603673,0.5732508,0.17663409,0.7376821,0.18081227,0.3901031,0.45704433,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000183010,yzy,2025_09_27_14_13_03,instability_ay_roll,strong_active,curve,curve1,curve1,design_curve_context,high
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000195245__pre3_label3_response_coverage,train,0.4152141809463501,0.4152141809463501,1.2000000476837158,0.23999999463558197,0.049044251441955566,0.11811795861638112,positive,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.019453513,0.019453513,0.0,rbf_kernel_ridge_context_no_subject,0,0.11950658,0.15720198,0.019453513,0.24073146,0.086537026,0.14397159,0.14116322,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000195245,yzy,2025_09_27_14_13_03,instability_ay_roll,weak,curve,curve1,curve1,design_curve_context,low
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000216065__pre3_label3_response_coverage,train,1.9814766645431519,-1.9814766645431519,1.7350000143051147,0.2199999988079071,-0.30159276723861694,0.15220606562538147,negative,large,late_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.4343881,0.29548034,0.13890776,topk_vehicle_transformer_branch2_no_subject,1,0.20894371,0.31219533,0.4343881,0.48501742,0.5023139,0.7502622,0.29548034,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000216065,yzy,2025_09_27_14_13_03,instability_ay_roll,strong_active,straight,middle_section,section3,design_regular_road,low
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000407925__pre3_label3_response_coverage,train,2.8658339977264404,2.8658339977264404,1.9149999618530273,0.8799999952316284,-0.6092959642410278,0.21260685884960615,positive,very_large,late_peak,return_near_zero,4,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.52411544,0.52411544,0.0,rbf_kernel_ridge_context_no_subject,0,0.24106799,0.40021026,0.52411544,0.9290379,0.8596218,0.7124694,1.0430979,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000407925,yzy,2025_09_27_14_13_03,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000418350__pre3_label3_response_coverage,train,1.4049899578094482,-1.4049899578094482,2.1449999809265137,1.8300000429153442,0.07697010040283203,0.054783381172942944,negative,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.046395674,0.046395674,0.0,rbf_kernel_ridge_context_no_subject,0,0.16209465,0.3973681,0.046395674,0.28419176,0.37312153,0.44779855,0.40358695,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000418350,yzy,2025_09_27_14_13_03,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000455460__pre3_label3_response_coverage,train,1.5606759786605835,1.5606759786605835,1.8650000095367432,0.20000000298023224,-0.4546579420566559,0.2913211635684021,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.20635219,0.17421131,0.03214088,topk_vehicle_transformer_branch0_no_subject,1,0.1871018,0.28555277,0.20635219,0.33783853,0.17421131,0.34466872,0.31813124,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000455460,yzy,2025_09_27_14_13_03,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525__pre3_label3_response_coverage,train,1.4992369413375854,1.4992369413375854,2.244999885559082,1.3550000190734863,0.11431899666786194,0.07625145400023901,positive,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.17593822,0.17593822,0.0,rbf_kernel_ridge_context_no_subject,0,0.22777025,0.33398753,0.17593822,0.5128243,0.48182538,0.32510498,0.68000793,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525,yzy,2025_09_27_14_13_03,instability_ay_roll,strong_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000543975__pre3_label3_response_coverage,train,1.474458932876587,1.474458932876587,2.0399999618530273,1.024999976158142,-0.09442192316055298,0.06403835403970261,positive,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.2255061,0.20470564,0.020800456,topk_vehicle_transformer_branch0_no_subject,1,0.1668627,0.32056895,0.2255061,0.27016473,0.20470564,0.3091661,0.3419447,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000543975,yzy,2025_09_27_14_13_03,instability_ay_roll,strong_active,straight,differentmu_road,mu1,design_high_risk_surface,very_low
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090__pre3_label3_response_coverage,train,0.26249799132347107,0.26249799132347107,1.4900000095367432,0.6299999952316284,0.02827399969100952,0.1077112992311169,positive,small,early_peak,return_near_zero,3,0,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.04514218,0.04514218,0.0,rbf_kernel_ridge_context_no_subject,0,0.11964196,0.24029501,0.04514218,0.17042443,0.117637955,0.15570232,0.20706306,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090,yzy,2025_09_27_14_13_03,instability_ay_roll,instability_medium,design_high_risk_surface,differentmu_road,mu1,design_high_risk_surface,very_low
