subject,session_stamp,vehicle_raw_relative_path,segment_index,module_name,instance_name,road_risk_class_cn,entry_time_rel_s,exit_time_rel_s,duration_s,road_s_start_m,road_s_end_m,road_s_min_m,road_s_max_m,median_nearest_dist_m,p90_nearest_dist_m,point_count,high_point_ratio,medium_point_ratio,low_point_ratio,very_low_point_ratio,segment_mapping_reliability
zx,2025_09_27_17_29_08,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,3,curve1,curve1,弯道路段,122.6,426.5,303.9,2774.142,4225.14,2774.142,4225.14,3501.244,5672.679,3040,0.1016,0.0632,0.0339,0.8013,very_low
zx,2025_09_27_17_37_54,原始车辆数据/zx/Entity_Recording_2025_09_27_17_37_54_vehicle.csv,0,middle_section,section1,普通连接段,0.0,77.305,77.305,36.625,164.625,36.625,164.625,3.658,6.774,774,1.0,0.0,0.0,0.0,high
zx,2025_09_27_17_40_06,原始车辆数据/zx/Entity_Recording_2025_09_27_17_40_06_vehicle.csv,0,middle_section,section1,普通连接段,0.0,14.1,14.1,0.0,0.0,0.0,0.0,8.496,8.496,142,1.0,0.0,0.0,0.0,high
zx,2025_09_27_17_40_34,原始车辆数据/zx/Entity_Recording_2025_09_27_17_40_34_vehicle.csv,0,middle_section,section1,普通连接段,0.0,38.2,38.2,0.0,0.0,0.0,0.0,8.496,8.496,383,1.0,0.0,0.0,0.0,high
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,0,middle_section,section1,普通连接段,0.0,47.7,47.7,0.0,1158.625,0.0,1158.625,4.07,8.497,478,1.0,0.0,0.0,0.0,high
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1,longstraight,longstraight,长直线路段,47.805,60.5,12.695,1162.625,1611.517,1162.625,1611.517,6.525,7.05,128,1.0,0.0,0.0,0.0,high
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,2,middle_section,section2,普通连接段,60.605,96.605,36.0,1615.517,2770.517,1615.517,2770.517,5.319,5.952,361,1.0,0.0,0.0,0.0,high
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,3,curve1,curve1,弯道路段,96.7,200.9,104.2,2773.142,4586.14,2773.142,4586.14,221.94,280.067,1043,0.3327,0.094,0.5733,0.0,low
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,4,middle_section,section3,普通连接段,201.0,233.605,32.605,4589.574,5742.574,4589.574,5742.574,281.306,283.079,327,0.0,0.0,1.0,0.0,low
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,5,fix_road,fix_road,特殊道路段,233.7,272.5,38.8,5747.199,7191.199,5747.199,7191.199,282.143,283.785,389,0.0,0.0,1.0,0.0,low
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,6,middle_section,section4,普通连接段,272.605,304.7,32.095,7195.256,8350.256,7195.256,8350.256,281.16,283.143,322,0.0,0.0,1.0,0.0,low
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,7,curve2,curve2,弯道路段,304.805,360.805,56.0,8353.88,9578.88,8353.88,9578.88,421.934,872.53,561,0.0,0.0,0.5722,0.4278,low
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,8,middle_section,section5,普通连接段,360.9,387.105,26.205,10434.287,11340.911,10434.287,11340.911,969.336,1003.001,263,0.0,0.0,0.0,1.0,very_low
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,9,stop,stop,特殊道路段,387.2,423.5,36.3,11343.911,12498.911,11343.911,12498.911,889.024,920.272,364,0.0,0.0,0.0,1.0,very_low
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,10,middle_section,section6,普通连接段,423.605,452.9,29.295,12503.536,13658.536,12503.536,13658.536,786.298,826.029,294,0.0,0.0,0.0,1.0,very_low
zx,2025_09_27_17_45_11,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,11,differentmu_road,mu1,高风险路面,453.0,623.805,170.805,13662.161,14378.161,13662.161,15045.161,691.335,1413.418,1709,0.0076,0.0515,0.1416,0.7993,very_low
zx,2025_09_27_17_56_42,原始车辆数据/zx/Entity_Recording_2025_09_27_17_56_42_vehicle.csv,0,middle_section,section1,普通连接段,0.0,71.2,71.2,0.0,1158.625,0.0,1158.625,7.019,8.496,713,1.0,0.0,0.0,0.0,high
zx,2025_09_27_17_56_42,原始车辆数据/zx/Entity_Recording_2025_09_27_17_56_42_vehicle.csv,1,longstraight,longstraight,长直线路段,71.305,82.305,11.0,1162.625,1610.625,1162.625,1610.625,2.949,4.731,111,1.0,0.0,0.0,0.0,high
zx,2025_09_27_17_56_42,原始车辆数据/zx/Entity_Recording_2025_09_27_17_56_42_vehicle.csv,2,middle_section,section2,普通连接段,82.405,113.805,31.4,1614.517,2771.142,1614.517,2771.142,3.693,5.735,315,1.0,0.0,0.0,0.0,high
zx,2025_09_27_17_56_42,原始车辆数据/zx/Entity_Recording_2025_09_27_17_56_42_vehicle.csv,3,curve1,curve1,弯道路段,113.905,169.5,55.595,2775.142,4229.14,2775.142,4229.14,7.413,221.665,557,0.5817,0.1616,0.2567,0.0,medium
zx,2025_09_27_18_00_08,原始车辆数据/zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,0,middle_section,section1,普通连接段,0.0,51.405,51.405,0.0,1158.625,0.0,1158.625,4.732,8.495,515,1.0,0.0,0.0,0.0,high
zx,2025_09_27_18_00_08,原始车辆数据/zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,1,longstraight,longstraight,长直线路段,51.5,64.5,13.0,1162.625,1610.625,1162.625,1610.625,3.979,5.839,131,1.0,0.0,0.0,0.0,high
zx,2025_09_27_18_00_08,原始车辆数据/zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,2,middle_section,section2,普通连接段,64.605,97.305,32.7,1614.517,2771.142,1614.517,2771.142,6.328,13.538,328,1.0,0.0,0.0,0.0,high
zx,2025_09_27_18_00_08,原始车辆数据/zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,3,curve1,curve1,弯道路段,97.405,379.705,282.3,2775.142,4224.14,2775.142,4225.14,3573.96,5664.318,2824,0.102,0.0673,0.0361,0.7946,very_low
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,0,middle_section,section1,普通连接段,0.0,60.105,60.105,0.0,1157.625,0.0,1157.625,7.102,8.499,602,1.0,0.0,0.0,0.0,high
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,1,longstraight,longstraight,长直线路段,60.2,72.0,11.8,1161.625,1608.625,1161.625,1608.625,5.055,7.876,119,1.0,0.0,0.0,0.0,high
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,2,middle_section,section2,普通连接段,72.105,131.2,59.095,1612.517,2769.517,1612.517,2769.517,5.329,47.259,592,0.75,0.25,0.0,0.0,high
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,3,curve1,curve1,弯道路段,131.305,221.0,89.695,2773.142,4586.14,2773.142,4586.14,12.978,282.698,898,0.529,0.2405,0.2305,0.0,medium
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,4,middle_section,section3,普通连接段,221.105,253.605,32.5,4588.574,5744.574,4588.574,5744.574,280.96,283.511,326,0.0,0.0,1.0,0.0,low
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,5,fix_road,fix_road,特殊道路段,253.705,294.2,40.495,5748.199,7189.199,5748.199,7189.199,282.141,283.72,406,0.0,0.0,1.0,0.0,low
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,6,middle_section,section4,普通连接段,294.305,325.805,31.5,7193.256,8351.256,7193.256,8351.256,280.83,283.187,316,0.0,0.0,1.0,0.0,low
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,7,curve2,curve2,弯道路段,325.905,407.805,81.9,8353.88,9578.88,8353.88,9578.88,702.566,855.564,820,0.0,0.0,0.3427,0.6573,very_low
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,8,middle_section,section5,普通连接段,407.905,433.705,25.8,10434.287,11340.911,10434.287,11340.911,974.48,1002.195,259,0.0,0.0,0.0,1.0,very_low
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,9,stop,stop,特殊道路段,433.805,464.605,30.8,11344.911,12497.911,11344.911,12497.911,884.217,920.682,309,0.0,0.0,0.0,1.0,very_low
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,10,middle_section,section6,普通连接段,464.705,495.705,31.0,12501.536,13660.161,12501.536,13660.161,784.388,825.621,311,0.0,0.0,0.0,1.0,very_low
zx,2025_09_27_18_07_01,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,11,differentmu_road,mu1,高风险路面,495.805,601.705,105.9,13664.161,14368.161,13664.161,15045.161,672.453,1272.24,1060,0.0123,0.0783,0.217,0.6925,very_low
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,0,middle_section,section1,普通连接段,0.0,62.305,62.305,2.625,1159.625,2.625,1159.625,6.231,8.417,624,1.0,0.0,0.0,0.0,high
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,1,longstraight,longstraight,长直线路段,62.405,74.705,12.3,1162.625,1608.625,1162.625,1608.625,3.704,4.17,124,1.0,0.0,0.0,0.0,high
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,2,middle_section,section2,普通连接段,74.805,106.705,31.9,1612.517,2768.517,1612.517,2768.517,4.807,6.63,320,1.0,0.0,0.0,0.0,high
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,3,curve1,curve1,弯道路段,106.805,173.605,66.8,2772.142,4584.14,2772.142,4584.14,9.087,280.782,669,0.5217,0.142,0.3363,0.0,low
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,4,middle_section,section3,普通连接段,173.705,206.105,32.4,4587.574,5745.574,4587.574,5745.574,280.284,282.448,325,0.0,0.0,1.0,0.0,low
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,5,fix_road,fix_road,特殊道路段,206.205,246.905,40.7,5749.199,7192.256,5749.199,7192.256,282.069,283.743,408,0.0,0.0,1.0,0.0,low
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6,middle_section,section4,普通连接段,247.0,282.5,35.5,7195.256,8351.88,7195.256,8351.88,281.398,282.105,356,0.0,0.0,1.0,0.0,low
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,7,curve2,curve2,弯道路段,282.605,353.705,71.1,8353.88,9577.88,8353.88,9577.88,605.483,865.222,712,0.0,0.0,0.3722,0.6278,very_low
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,8,middle_section,section5,普通连接段,353.805,378.205,24.4,10435.287,11339.287,10435.287,11339.287,973.794,1000.495,245,0.0,0.0,0.0,1.0,very_low
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,9,stop,stop,特殊道路段,378.305,410.905,32.6,11342.911,12498.911,11342.911,12498.911,888.159,923.554,327,0.0,0.0,0.0,1.0,very_low
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,10,middle_section,section6,普通连接段,411.0,441.905,30.905,12502.536,13659.536,12502.536,13659.536,785.238,828.364,310,0.0,0.0,0.0,1.0,very_low
zx,2025_09_27_18_17_48,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,11,differentmu_road,mu1,高风险路面,442.0,572.805,130.805,13663.161,14382.161,13663.161,15073.161,625.645,1250.775,1309,0.013,0.0825,0.3277,0.5768,very_low
zxy,2025_09_28_15_57_38,原始车辆数据/zxy/Entity_Recording_2025_09_28_15_57_38_vehicle.csv,0,middle_section,section1,普通连接段,0.0,81.4,81.4,0.0,1156.625,0.0,1156.625,8.047,8.496,815,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_15_57_38,原始车辆数据/zxy/Entity_Recording_2025_09_28_15_57_38_vehicle.csv,1,longstraight,longstraight,长直线路段,81.5,93.305,11.805,1160.625,1610.625,1160.625,1610.625,2.341,3.099,119,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_15_57_38,原始车辆数据/zxy/Entity_Recording_2025_09_28_15_57_38_vehicle.csv,2,middle_section,section2,普通连接段,93.4,133.805,40.405,1614.517,2771.142,1614.517,2771.142,3.108,4.408,405,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_15_57_38,原始车辆数据/zxy/Entity_Recording_2025_09_28_15_57_38_vehicle.csv,3,curve1,curve1,弯道路段,133.9,200.7,66.8,2774.142,4220.14,2774.142,4220.14,3.617,231.147,669,0.6547,0.148,0.1973,0.0,medium
zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,0,middle_section,section1,普通连接段,0.0,46.8,46.8,4.625,1158.625,4.625,1158.625,2.638,4.989,469,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,1,longstraight,longstraight,长直线路段,46.9,61.3,14.4,1161.625,1608.625,1161.625,1608.625,3.928,5.248,145,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,2,middle_section,section2,普通连接段,61.4,104.4,43.0,1612.517,2768.517,1612.517,2768.517,5.172,6.044,431,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_01_55,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,3,curve1,curve1,弯道路段,104.5,562.7,458.2,2772.142,4256.14,2772.142,4256.14,3910.034,5559.014,4583,0.0731,0.0493,0.0295,0.8481,very_low
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,0,middle_section,section1,普通连接段,0.0,41.305,41.305,1.625,1159.625,1.625,1159.625,3.306,6.774,414,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,1,longstraight,longstraight,长直线路段,41.405,55.905,14.5,1162.625,1610.625,1162.625,1610.625,2.749,3.122,146,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,2,middle_section,section2,普通连接段,56.0,96.805,40.805,1613.517,2769.517,1613.517,2769.517,5.666,6.495,409,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,3,curve1,curve1,弯道路段,96.905,171.105,74.2,2773.142,4586.14,2773.142,4586.14,22.039,282.204,743,0.4966,0.1655,0.3378,0.0,low
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,4,middle_section,section3,普通连接段,171.2,208.605,37.405,4589.574,5744.574,4589.574,5744.574,281.234,283.484,375,0.0,0.0,1.0,0.0,low
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,5,fix_road,fix_road,特殊道路段,208.7,252.905,44.205,5747.199,7192.199,5747.199,7192.199,282.047,283.824,443,0.0,0.0,1.0,0.0,low
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,6,middle_section,section4,普通连接段,253.0,289.105,36.105,7195.256,8351.256,7195.256,8351.256,279.642,280.215,362,0.0,0.0,1.0,0.0,low
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,7,curve2,curve2,弯道路段,289.2,338.905,49.705,8353.88,9578.88,8353.88,9578.88,442.852,881.552,498,0.0,0.0,0.5542,0.4458,low
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,8,middle_section,section5,普通连接段,339.0,390.305,51.305,10435.287,11339.287,10435.287,11339.287,979.453,995.959,514,0.0,0.0,0.0,1.0,very_low
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,9,stop,stop,特殊道路段,390.405,429.305,38.9,11342.911,12499.911,11342.911,12499.911,887.12,922.6,390,0.0,0.0,0.0,1.0,very_low
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,10,middle_section,section6,普通连接段,429.405,470.305,40.9,12503.536,13658.536,12503.536,13658.536,784.024,826.537,410,0.0,0.0,0.0,1.0,very_low
zxy,2025_09_28_16_12_11,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,11,differentmu_road,mu1,高风险路面,470.405,613.905,143.5,13661.161,14119.161,13661.161,15046.161,688.325,1371.267,1436,0.0125,0.0773,0.1762,0.734,very_low
zxy,2025_09_28_16_25_33,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_33_vehicle.csv,0,middle_section,section1,普通连接段,0.0,2.2,2.2,0.0,0.0,0.0,0.0,8.5,8.5,23,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,0,middle_section,section1,普通连接段,0.0,33.405,33.405,68.625,1157.625,68.625,1157.625,2.845,3.452,335,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,1,longstraight,longstraight,长直线路段,33.5,45.405,11.905,1160.625,1608.625,1160.625,1608.625,2.476,2.851,120,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,2,middle_section,section2,普通连接段,45.5,80.5,35.0,1612.517,2769.517,1612.517,2769.517,3.172,3.711,351,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,3,curve1,curve1,弯道路段,80.605,148.405,67.8,2772.142,4585.14,2772.142,4585.14,6.09,282.51,679,0.5582,0.1546,0.2872,0.0,medium
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,4,middle_section,section3,普通连接段,148.5,182.7,34.2,4588.574,5745.574,4588.574,5745.574,280.389,282.771,343,0.0,0.0,1.0,0.0,low
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,5,fix_road,fix_road,特殊道路段,182.805,227.105,44.3,5749.199,7190.199,5749.199,7190.199,282.553,283.678,444,0.0,0.0,1.0,0.0,low
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,6,middle_section,section4,普通连接段,227.2,258.5,31.3,7194.256,8349.256,7194.256,8349.256,280.012,280.674,314,0.0,0.0,1.0,0.0,low
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,7,curve2,curve2,弯道路段,258.605,316.605,58.0,8352.88,9577.88,8352.88,9577.88,409.923,867.269,581,0.0,0.0,0.5904,0.4096,low
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,8,middle_section,section5,普通连接段,316.7,346.2,29.5,10434.287,11340.287,10434.287,11340.287,968.7,1001.829,296,0.0,0.0,0.0,1.0,very_low
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,9,stop,stop,特殊道路段,346.305,384.5,38.195,11342.911,12498.911,11342.911,12498.911,889.358,923.373,383,0.0,0.0,0.0,1.0,very_low
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,10,middle_section,section6,普通连接段,384.605,421.5,36.895,12502.536,13660.161,12502.536,13660.161,787.744,827.561,370,0.0,0.0,0.0,1.0,very_low
zxy,2025_09_28_16_25_51,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,11,differentmu_road,mu1,高风险路面,421.605,556.105,134.5,13664.161,14402.161,13664.161,15047.161,673.507,1388.669,1346,0.0126,0.0899,0.208,0.6895,very_low
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,0,middle_section,section1,普通连接段,0.0,49.5,49.5,0.0,1156.625,0.0,1156.625,4.549,8.291,496,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,1,longstraight,longstraight,长直线路段,49.605,62.5,12.895,1160.625,1610.625,1160.625,1610.625,2.562,3.268,130,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,2,middle_section,section2,普通连接段,62.605,103.3,40.695,1613.517,2770.517,1613.517,2770.517,3.154,5.197,408,1.0,0.0,0.0,0.0,high
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,3,curve1,curve1,弯道路段,103.405,174.605,71.2,2774.142,4586.14,2774.142,4586.14,19.372,275.832,713,0.5021,0.1585,0.3394,0.0,low
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,4,middle_section,section3,普通连接段,174.7,303.0,128.3,4588.574,5746.199,4588.574,5746.199,280.045,319.256,1284,0.0,0.0,1.0,0.0,low
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,5,fix_road,fix_road,特殊道路段,303.1,353.205,50.105,5749.199,7190.199,5749.199,7190.199,282.818,284.18,502,0.0,0.0,1.0,0.0,low
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,6,middle_section,section4,普通连接段,353.3,384.605,31.305,7193.256,8349.256,7193.256,8349.256,280.52,281.304,314,0.0,0.0,1.0,0.0,low
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,7,curve2,curve2,弯道路段,384.7,437.7,53.0,8352.88,8352.88,8352.88,8465.88,100.64,152.828,531,0.0,0.8964,0.1036,0.0,medium
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,8,middle_section,section4,普通连接段,437.805,489.805,52.0,8351.88,8351.88,8244.256,8351.88,223.877,275.103,521,0.0,0.2917,0.7083,0.0,low
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,9,curve2,curve2,弯道路段,489.9,558.9,69.0,8352.88,9577.88,8352.88,9577.88,375.781,866.234,691,0.0,0.0,0.6122,0.3878,low
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,10,middle_section,section5,普通连接段,559.0,585.205,26.205,10434.287,11338.287,10434.287,11338.287,974.267,1000.307,263,0.0,0.0,0.0,1.0,very_low
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,11,stop,stop,特殊道路段,585.3,622.405,37.105,11341.911,12500.536,11341.911,12500.536,886.602,923.301,372,0.0,0.0,0.0,1.0,very_low
zxy,2025_09_28_16_35_30,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,12,middle_section,section6,普通连接段,622.5,659.605,37.105,12503.536,13657.536,12503.536,13657.536,786.059,827.289,372,0.0,0.0,0.0,1.0,very_low
