sample_id,event_uid,subject,session_stamp,window_config_id,split_strategy,split,model_name,sample_rmse,gt_peak_abs,pred_peak_abs,peak_amp_abs_error,peak_amp_ratio_pred_over_gt,peak_direction_match,wrong_side,peak_time_abs_error_s,onset_delay_abs_error_s,tail_abs_error,tail_drift_risk,zero_crossing_mismatch,gt_reversal_count,pred_reversal_count,reversal_count_exact,gt_multi_segment,pred_multi_segment,is_large_response,large_response_recalled,severe_amp_under,is_difficult_peak_top20,checkpoint_tag
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000087885__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000087885,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.03459911048412323,0.03751993179321289,0.05643519386649132,0.018915262073278427,1.5041390314227616,1,0,0.04999995231628418,0.6800000024959445,0.0187142975628376,0,0,0,0,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000123135__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000123135,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.22304002940654755,0.25045400857925415,0.2901812195777893,0.039727210998535156,1.158620783208442,1,0,0.0549999475479126,0.850000019185245,0.038744837045669556,0,1,1,0,0,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000149280__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000149280,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.04083114489912987,0.11746001243591309,0.03713982179760933,0.08032019063830376,0.3161911958580206,1,0,1.399999976158142,1.0650000525638461,0.0845537781715393,1,1,0,0,1,0,0,0,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000193555__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000193555,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.3088260293006897,1.5716689825057983,0.8695526719093323,0.7021163105964661,0.5532670566056197,1,0,0.009999990463256836,0.4300000024959445,0.7040541768074036,0,0,2,33,0,1,1,1,1,0,1,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000223290__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000223290,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.7340211868286133,1.6945359706878662,0.6144133806228638,1.0801225900650024,0.3625850328650467,1,0,0.1799999475479126,0.5749999834224582,0.25811776518821716,0,1,2,33,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000251385__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000251385,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.3431066572666168,0.44087061285972595,0.5223395228385925,0.08146890997886658,1.1847909740465916,1,0,0.059999942779541016,0.5450000120326877,0.08004197478294373,0,1,1,1,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000277150__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000277150,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.9040205478668213,1.5327439308166504,0.13637524843215942,1.396368682384491,0.08897458061340899,1,0,0.13999998569488525,1.885000005364418,0.9285223484039307,1,1,2,39,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000323585__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000323585,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.1718357354402542,0.6031860113143921,0.49463436007499695,0.10855165123939514,0.8200361924792451,1,0,1.1050000190734863,0.18999999295920134,0.050907284021377563,0,0,1,0,0,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000342080__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000342080,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.2579832673072815,0.2672100067138672,0.3322860598564148,0.06507605314254761,1.243538982476177,1,0,0.1950000524520874,1.1050000144168735,0.06943172216415405,0,1,0,0,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000353295__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000353295,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.8136959671974182,1.505349040031433,0.5232652425765991,0.982083797454834,0.34760393015939534,1,0,0.0549999475479126,0.19999999832361937,0.9839534163475037,1,1,1,7,0,0,1,1,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.11344439536333084,0.008379936218261719,0.12006019055843353,0.11168025434017181,14.32710075964493,1,0,0.4650000333786011,1.9900000048801303,0.11146022379398346,1,1,0,0,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000387335__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000387335,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.062155112624168396,0.15707993507385254,0.016777759417891502,0.14030217565596104,0.10681032819375236,0,1,1.4100000262260437,0.7300000190734863,0.16801392566412687,1,1,0,0,1,0,0,0,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000431470__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000431470,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.6691641807556152,1.2885762453079224,0.5829116106033325,0.7056646347045898,0.45236873854060383,1,0,0.4500000476837158,0.16500000189989805,0.7113942503929138,1,1,3,30,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000492380__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000492380,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.4329482614994049,0.796218991279602,0.2831800580024719,0.5130389332771301,0.3556559955287851,1,0,0.04499995708465576,0.35500001441687346,0.5141004621982574,1,1,1,1,1,0,0,0,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000550085__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000550085,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.1794106662273407,0.5265650749206543,0.11940105259418488,0.4071640223264694,0.22675459934781447,1,0,0.46000003814697266,0.11000001430511475,0.22384434938430786,0,1,2,8,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705,zx,2025_09_27_18_07_01,pre2_label2_old_main,session_level_split,train,structure_best,0.24576768279075623,0.21816617250442505,0.39946475625038147,0.18129858374595642,1.8310114334626242,0,1,1.2450000047683716,0.05999999772757292,0.047228723764419556,0,0,2,27,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000080870__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000080870,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.9334736466407776,1.6975070238113403,0.3649454116821289,1.3325616121292114,0.2149890436757855,1,0,0.2700001001358032,0.18999999295920134,0.9260303378105164,1,1,2,4,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,1.1203011274337769,1.7685450315475464,0.5505713820457458,1.2179736495018005,0.31131318243221334,1,0,0.4950000047683716,0.15499999653548002,0.24774837493896484,0,1,2,8,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000145260__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000145260,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.2755764126777649,1.2910150289535522,0.7094848155975342,0.5815302133560181,0.5495558143677194,1,0,0.0,0.6200000047683716,0.5833308100700378,0,0,2,9,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000176840__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000176840,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.7817128896713257,0.9447463750839233,0.4575378894805908,0.4872084856033325,0.4842970574403601,0,1,0.9050000905990601,0.1149999974295497,0.016632765531539917,0,1,2,13,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000205030__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000205030,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.29590269923210144,1.0098472833633423,0.34363535046577454,0.6662119328975677,0.34028447283759716,1,0,0.059999942779541016,1.4700000239536166,0.6671176552772522,1,0,2,27,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000230970__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000230970,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.4822794795036316,0.5782279968261719,0.5118342041969299,0.06639379262924194,0.8851771394784238,1,0,0.36500000953674316,0.1450000060722232,0.048079609870910645,0,1,3,37,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.6825758814811707,1.214576005935669,0.30825409293174744,0.9063219130039215,0.2537956384987852,1,0,0.2250000238418579,0.34999998938292265,0.5991572439670563,0,1,4,36,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000280415__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000280415,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.17541497945785522,0.5892236828804016,0.39560145139694214,0.19362223148345947,0.6713943497027424,1,0,0.6349999904632568,0.2700000060722232,0.29125597327947617,0,0,1,0,0,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000307245__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000307245,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.809907078742981,1.8418450355529785,0.3285553753376007,1.5132896602153778,0.1783838319704015,1,0,0.18500006198883057,0.9350000619888306,0.6771320104598999,0,1,2,23,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.6990402340888977,1.170593023300171,0.5763152241706848,0.5942777991294861,0.4923275747414927,1,0,0.15000009536743164,0.13500000070780516,0.5519611239433289,0,1,2,4,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000435575__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000435575,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.4240267276763916,0.5298818945884705,0.582206130027771,0.05232423543930054,1.0987469773428244,1,0,0.630000114440918,0.8650000048801303,0.3635580241680145,1,1,2,4,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.23394419252872467,0.4288279712200165,0.20169779658317566,0.22713017463684082,0.4703466427559401,1,0,0.41499996185302734,0.11000000219792128,0.3426008075475693,1,1,3,22,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000492875__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000492875,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.23695407807826996,0.006279945373535156,0.24104051291942596,0.2347605675458908,38.382581150341686,1,0,1.4000000357627869,1.9900000048801303,0.2321879118680954,1,1,0,0,1,0,0,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000522640__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000522640,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.502703070640564,1.4243640899658203,0.8391409516334534,0.5852231383323669,0.5891337457500699,1,0,0.0549999475479126,0.5049999905750155,0.5870082378387451,0,1,1,10,0,0,1,1,1,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000534070__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000534070,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.4256500005722046,0.4527379870414734,0.5910009741783142,0.13826298713684082,1.305392944913578,1,0,0.39499998092651367,0.08999999891966581,0.14858806133270264,0,1,1,17,0,0,1,0,0,0,0,structure_best
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre2_label2_old_main,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770,zx,2025_09_27_18_17_48,pre2_label2_old_main,session_level_split,train,structure_best,0.5459935069084167,0.45012038946151733,1.029771327972412,0.5796509385108948,2.287768677185088,1,0,0.2749999761581421,0.9499999834224582,0.1661536991596222,0,1,2,39,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925,zxy,2025_09_28_16_12_11,pre2_label2_old_main,session_level_split,train,structure_best,0.6246160268783569,0.8772020936012268,0.35155707597732544,0.5256450176239014,0.4007709039248396,0,1,0.4150000810623169,0.18499999772757292,0.43433334678411484,0,1,5,8,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000137440__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000137440,zxy,2025_09_28_16_12_11,pre2_label2_old_main,session_level_split,train,structure_best,0.22761696577072144,0.7414107322692871,0.5097751021385193,0.23163563013076782,0.6875744846290738,1,0,0.5950000286102295,0.5849999785423279,0.6288237273693085,1,1,5,3,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050,zxy,2025_09_28_16_12_11,pre2_label2_old_main,session_level_split,train,structure_best,0.3166084885597229,0.5078909993171692,0.5642815232276917,0.05639052391052246,1.1110287915838957,1,0,0.4700000286102295,0.3600000096485019,0.3535226881504059,1,0,3,35,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335,zxy,2025_09_28_16_12_11,pre2_label2_old_main,session_level_split,train,structure_best,0.4550313949584961,1.0789631605148315,0.26527559757232666,0.8136875629425049,0.2458615894223389,1,0,0.1549999713897705,0.8650000048801303,0.01122388243675232,0,1,1,5,0,0,1,0,0,1,0,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000583615__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000583615,zxy,2025_09_28_16_12_11,pre2_label2_old_main,session_level_split,train,structure_best,0.6758841276168823,1.623155951499939,0.36272215843200684,1.2604337930679321,0.22346722636036276,1,0,0.48000001907348633,1.2899999571964145,1.2684537470340729,1,1,4,39,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000075720__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000075720,zxy,2025_09_28_16_25_51,pre2_label2_old_main,session_level_split,train,structure_best,0.5312305092811584,1.3763669729232788,0.6796466112136841,0.6967203617095947,0.4937975297170755,1,0,0.5700000524520874,0.6800000024959445,0.09923899173736572,0,1,2,8,0,1,1,1,0,1,0,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000121595__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000121595,zxy,2025_09_28_16_25_51,pre2_label2_old_main,session_level_split,train,structure_best,0.2764762043952942,0.9423000812530518,0.6424553990364075,0.2998446822166443,0.6817949099421525,1,0,0.40000003576278687,0.3050000071525574,0.13854870200157166,0,1,3,22,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000164340__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000164340,zxy,2025_09_28_16_25_51,pre2_label2_old_main,session_level_split,train,structure_best,0.3161212205886841,0.5681046843528748,0.10595475137233734,0.4621499329805374,0.18650568159463404,0,1,0.004999995231628418,1.7000000178813934,0.1417984962463379,0,1,5,51,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000254260__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000254260,zxy,2025_09_28_16_25_51,pre2_label2_old_main,session_level_split,train,structure_best,0.10480053722858429,0.31782469153404236,0.08204172551631927,0.23578296601772308,0.258135153440499,1,0,0.004999995231628418,1.6350000351667404,0.23578296601772308,1,0,4,21,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000417935__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000417935,zxy,2025_09_28_16_25_51,pre2_label2_old_main,session_level_split,train,structure_best,0.432952880859375,0.9688330292701721,0.5299093127250671,0.438923716545105,0.5469562831938658,1,0,0.35500001907348633,1.0049999905750155,0.1804969608783722,0,1,4,12,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000433375__pre2_label2_old_main,vehicle_instability_allraw__zxy__2025_09_28_16_25_51__000433375,zxy,2025_09_28_16_25_51,pre2_label2_old_main,session_level_split,train,structure_best,0.2191079705953598,0.3305653929710388,0.04094855114817619,0.2896168418228626,0.12387428333057157,1,0,0.4150000810623169,1.9300000071525574,0.10612425953149796,0,1,4,49,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000080745__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000080745,cwh,2025_09_26_19_56_16,pre2_label2_old_main,session_level_split,val,structure_best,0.4409586191177368,0.4502948820590973,0.6589590311050415,0.2086641490459442,1.4633944496365803,1,0,0.880000114440918,0.5149999810382724,0.4164941906929016,1,1,2,12,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000181990__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000181990,cwh,2025_09_26_19_56_16,pre2_label2_old_main,session_level_split,val,structure_best,0.5755285024642944,0.5911429524421692,0.8566605448722839,0.26551759243011475,1.4491597021214424,1,0,0.2600001096725464,0.6849999977275729,0.3262428045272827,1,1,2,22,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130,cwh,2025_09_26_19_56_16,pre2_label2_old_main,session_level_split,val,structure_best,0.49256178736686707,0.8892450332641602,0.3559560775756836,0.5332889556884766,0.4002902060291214,1,0,0.08500003814697266,0.13000000547617674,0.5318845212459564,1,1,1,13,0,0,1,0,0,1,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000213660__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000213660,cwh,2025_09_26_19_56_16,pre2_label2_old_main,session_level_split,val,structure_best,0.521526038646698,1.1243412494659424,0.5513004660606384,0.573040783405304,0.49033197556569585,1,0,0.2849999666213989,1.0549999428912997,0.546100914478302,0,1,2,25,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000287875__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000287875,cwh,2025_09_26_19_56_16,pre2_label2_old_main,session_level_split,val,structure_best,0.3826182782649994,0.9805259704589844,0.42654484510421753,0.5539811253547668,0.43501636667976457,1,0,0.25,0.40999999176710844,0.6285271048545837,1,1,2,20,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365,cwh,2025_09_26_19_56_16,pre2_label2_old_main,session_level_split,val,structure_best,0.6580714583396912,1.358564019203186,0.603878915309906,0.75468510389328,0.4444979454586823,1,0,0.8000000715255737,0.41499998699873686,0.09215342998504639,0,1,2,4,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785,cwh,2025_09_26_19_56_16,pre2_label2_old_main,session_level_split,val,structure_best,0.7121990919113159,1.5020259618759155,0.6045740246772766,0.8974519371986389,0.4025057089707091,1,0,0.2999999523162842,0.1149999974295497,0.09367156028747559,0,1,2,45,0,1,1,1,0,1,0,structure_best
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre2_label2_old_main,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180,cwh,2025_09_26_19_56_16,pre2_label2_old_main,session_level_split,val,structure_best,0.348537415266037,0.9496341347694397,0.4488127827644348,0.5008213520050049,0.4726165228605661,1,0,0.6700000762939453,0.5500000072643161,0.23244307935237885,0,1,2,0,0,1,0,0,0,1,0,structure_best
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705__pre2_label2_old_main,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705,jy,2025_09_26_18_01_40,pre2_label2_old_main,session_level_split,val,structure_best,0.5351306796073914,1.2203320264816284,0.34247756004333496,0.8778544664382935,0.2806429337356171,1,0,0.10500001907348633,0.9250000072643161,0.4550483822822571,0,1,6,91,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000136325__pre2_label2_old_main,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000136325,jy,2025_09_26_18_01_40,pre2_label2_old_main,session_level_split,val,structure_best,0.30591410398483276,1.1634371280670166,1.3238694667816162,0.1604323387145996,1.1378951512241564,1,0,0.33000001311302185,0.09500000160187483,0.6469441056251526,1,0,3,21,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735__pre2_label2_old_main,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735,jy,2025_09_26_18_01_40,pre2_label2_old_main,session_level_split,val,structure_best,0.8169282674789429,1.3861379623413086,0.8670948147773743,0.5190431475639343,0.6255472675409417,1,0,0.434999942779541,0.10499999951571226,0.19192051887512207,0,1,4,22,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000268335__pre2_label2_old_main,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000268335,jy,2025_09_26_18_01_40,pre2_label2_old_main,session_level_split,val,structure_best,0.20575305819511414,0.30019599199295044,0.11915320158004761,0.18104279041290283,0.39691802941474885,1,0,0.0,0.3700000001117587,0.18104279041290283,1,1,2,43,0,1,1,0,0,1,0,structure_best
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre2_label2_old_main,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600,jy,2025_09_26_18_01_40,pre2_label2_old_main,session_level_split,val,structure_best,0.6209107637405396,1.1723370552062988,0.3533182144165039,0.8190188407897949,0.30137937963099676,1,0,0.5300000905990601,0.1450000060722232,0.08384305238723755,0,1,5,0,0,1,0,0,0,1,0,structure_best
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000403800__pre2_label2_old_main,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000403800,jy,2025_09_26_18_01_40,pre2_label2_old_main,session_level_split,val,structure_best,0.3546876311302185,0.474729984998703,0.3297000229358673,0.1450299620628357,0.6945001018563596,1,0,0.3500000238418579,0.44499998819082975,0.13754722476005554,0,1,2,0,0,1,0,0,0,0,0,structure_best
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000498140__pre2_label2_old_main,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000498140,jy,2025_09_26_18_01_40,pre2_label2_old_main,session_level_split,val,structure_best,0.3221210837364197,0.6000442504882812,0.2887679934501648,0.31127625703811646,0.48124449691032306,1,0,0.12999999523162842,0.12499999534338713,0.3079456090927124,1,1,1,31,0,0,1,0,0,1,0,structure_best
vehicle_instability_allraw__lx__2025_09_26_08_58_43__000154775__pre2_label2_old_main,vehicle_instability_allraw__lx__2025_09_26_08_58_43__000154775,lx,2025_09_26_08_58_43,pre2_label2_old_main,session_level_split,val,structure_best,0.3924165964126587,1.279327392578125,1.3078597784042358,0.02853238582611084,1.02230264589943,1,0,0.009999990463256836,0.19500000309199095,0.027304530143737793,0,0,6,24,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__lx__2025_09_26_08_58_43__000250000__pre2_label2_old_main,vehicle_instability_allraw__lx__2025_09_26_08_58_43__000250000,lx,2025_09_26_08_58_43,pre2_label2_old_main,session_level_split,val,structure_best,1.3011119365692139,2.241180896759033,0.5325267314910889,1.7086541652679443,0.23760988337049213,1,0,0.04999995231628418,0.17500000726431608,1.7104009985923767,1,1,3,6,0,1,1,1,0,1,1,structure_best
vehicle_instability_allraw__lx__2025_09_26_09_06_38__000064800__pre2_label2_old_main,vehicle_instability_allraw__lx__2025_09_26_09_06_38__000064800,lx,2025_09_26_09_06_38,pre2_label2_old_main,session_level_split,val,structure_best,0.15558750927448273,0.3419094979763031,0.19070491194725037,0.15120458602905273,0.5577643004245166,1,0,1.0450000017881393,0.6949999881908298,0.1388702467083931,0,1,2,43,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__lx__2025_09_26_09_06_38__000215020__pre2_label2_old_main,vehicle_instability_allraw__lx__2025_09_26_09_06_38__000215020,lx,2025_09_26_09_06_38,pre2_label2_old_main,session_level_split,val,structure_best,0.27029454708099365,0.7211702466011047,0.6917715072631836,0.029398739337921143,0.959234675201205,1,0,0.43000006675720215,0.17500000726431608,0.035186767578125,0,0,4,35,0,1,1,0,0,0,0,structure_best
vehicle_instability_allraw__lx__2025_09_26_09_06_38__000220235__pre2_label2_old_main,vehicle_instability_allraw__lx__2025_09_26_09_06_38__000220235,lx,2025_09_26_09_06_38,pre2_label2_old_main,session_level_split,val,structure_best,0.8286833167076111,1.7544076442718506,0.8779719471931458,0.8764356970787048,0.5004378258722985,1,0,0.36000001430511475,0.9700000239536166,0.6756883859634399,0,1,4,22,0,1,1,1,1,0,1,structure_best
