sample_id,event_uid,subject,session_stamp,session_level_split,subject_level_split,road_design_module_name,road_design_instance_name,anchor_time_rel_s,input_start_time_rel_s,input_end_time_rel_s,label_start_time_rel_s,label_end_time_rel_s,eval_label_peak_abs,eval_label_peak_signed,eval_label_peak_direction,eval_label_reversal_count,eval_label_morphology,eval_is_large_response_train_session_p75,eval_is_difficult_train_session_p80,vehicle_raw_absolute_path,window_id,window_description_cn,style_window_start_rel_s,style_window_end_rel_s,style_nominal_guard_end_rel_s,style_guard_s,style_requested_lookback_s,vehicle_time_min_s,vehicle_time_max_s,vehicle_load_status,vehicle_load_error,overlaps_direct_input_window,overlaps_label_window,uses_post_anchor_future,style_duration_s,style_row_count,style_sampling_rate_est_hz,style_window_status,speed_kmh_valid_ratio,speed_kmh_mean,speed_kmh_std,speed_kmh_p10,speed_kmh_p50,speed_kmh_p90,speed_kmh_abs_mean,speed_kmh_abs_p95,speed_kmh_rms,steering_valid_ratio,steering_mean,steering_std,steering_p10,steering_p50,steering_p90,steering_abs_mean,steering_abs_p95,steering_rms,longitudinal_accel_valid_ratio,longitudinal_accel_mean,longitudinal_accel_std,longitudinal_accel_p10,longitudinal_accel_p50,longitudinal_accel_p90,longitudinal_accel_abs_mean,longitudinal_accel_abs_p95,longitudinal_accel_rms,lateral_accel_valid_ratio,lateral_accel_mean,lateral_accel_std,lateral_accel_p10,lateral_accel_p50,lateral_accel_p90,lateral_accel_abs_mean,lateral_accel_abs_p95,lateral_accel_rms,yaw_rate_valid_ratio,yaw_rate_mean,yaw_rate_std,yaw_rate_p10,yaw_rate_p50,yaw_rate_p90,yaw_rate_abs_mean,yaw_rate_abs_p95,yaw_rate_rms,roll_rate_valid_ratio,roll_rate_mean,roll_rate_std,roll_rate_p10,roll_rate_p50,roll_rate_p90,roll_rate_abs_mean,roll_rate_abs_p95,roll_rate_rms,lane_offset_valid_ratio,lane_offset_mean,lane_offset_std,lane_offset_p10,lane_offset_p50,lane_offset_p90,lane_offset_abs_mean,lane_offset_abs_p95,lane_offset_rms,lane_curvature_valid_ratio,lane_curvature_mean,lane_curvature_std,lane_curvature_p10,lane_curvature_p50,lane_curvature_p90,lane_curvature_abs_mean,lane_curvature_abs_p95,lane_curvature_rms,brake_pedal_valid_ratio,brake_pedal_mean,brake_pedal_std,brake_pedal_p10,brake_pedal_p50,brake_pedal_p90,brake_pedal_abs_mean,brake_pedal_abs_p95,brake_pedal_rms,accelerator_pedal_valid_ratio,accelerator_pedal_mean,accelerator_pedal_std,accelerator_pedal_p10,accelerator_pedal_p50,accelerator_pedal_p90,accelerator_pedal_abs_mean,accelerator_pedal_abs_p95,accelerator_pedal_rms,friction_mu_valid_ratio,friction_mu_mean,friction_mu_std,friction_mu_p10,friction_mu_p50,friction_mu_p90,friction_mu_abs_mean,friction_mu_abs_p95,friction_mu_rms,steering_rate_valid_ratio,steering_rate_abs_mean,steering_rate_abs_p95,steering_rate_rms,speed_rate_valid_ratio,speed_rate_abs_mean,speed_rate_abs_p95,speed_rate_rms
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335,zx,2025_09_27_17_14_07,train,val,middle_section,section2,103.335,100.335,103.335,103.335,106.335,1.7589459419250488,1.7589459419250488,positive,2,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,last120_guard3,事件前 3 秒之前的最近 120 秒历史。,0.0,100.334999,100.335,3.0,120.0,0.0,561.605,loaded,,False,False,False,100.334999,20067,200.0000019933224,usable_no_future_leakage,0.5050082224547765,58.348700931124256,58.363280770755985,0.0,45.06455,131.1158,58.348700931124256,135.0044,82.52783435105925,0.4949917775452235,-0.09310479066002215,0.12304255314783928,-0.1860172,-0.0738274,-0.0738274,0.12306808659659722,0.274017,0.1542983212124662,0.4949917775452235,0.2522136350074499,0.9469128084705746,-0.5596498,0.0,1.442444,0.5453268676320346,2.2683899999999997,0.9799263158673219,0.4949917775452235,0.0014999568484848507,0.23356961536146606,-0.224149,0.0,0.22403140000000002,0.1299869719063727,0.47571440000000004,0.23357443158584487,0.4949917775452235,-0.00020857923138175793,0.009075960639037966,-0.009975175999999999,0.0,0.007638044000000017,0.005260389043568408,0.02167749999999999,0.009078357054948336,0.4949917775452235,-6.879079288231139e-05,0.02926614981011076,-0.0058734880000000005,0.0,0.0061667180000000025,0.0056799951113701815,0.019051519999999995,0.02926623065721022,0.5050082224547765,0.01938028937886018,0.8650887217407502,-1.393254,-8.380240000000001e-05,1.3365770000000003,0.5703698160499336,1.6567045,0.865305779536606,0.5050082224547765,-2.9397190349319125e-12,1.4255238203398498e-09,-1.77636e-09,0.0,1.77636e-09,9.320351395006907e-10,3.55271e-09,1.4255268514848551e-09,0.4949917775452235,0.04185080761099365,0.093475941421782,-0.03,-0.03,0.108857,0.0745418375113259,0.199153,0.10241699918656486,0.4949917775452235,0.22123754744790095,0.26821802459970084,0.0,0.0,0.574468,0.22123754744790095,0.617021,0.3476880226883405,0.5050082224547765,0.8000000000000002,1.1102230246251565e-16,0.8,0.8,0.8,0.8000000000000002,0.8,0.8000000000000003,0.3006578291637596,0.06510322698491533,0.4188799999991897,0.27167973700508413,0.31072460879098973,1.9090782288949886,7.806000000003819,3.4960617264092253
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335,zx,2025_09_27_17_14_07,train,val,middle_section,section2,103.335,100.335,103.335,103.335,106.335,1.7589459419250488,1.7589459419250488,positive,2,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,last60_guard3,事件前 3 秒之前的最近 60 秒历史。,40.334998999999996,100.334999,100.335,3.0,60.0,0.0,561.605,loaded,,False,False,False,60.0,12000,200.0,usable_no_future_leakage,0.5053333333333333,97.51084024340587,43.28673566932258,13.246330000000002,118.311,134.07979999999998,97.51084024340587,136.55295,106.68695070101509,0.49466666666666664,-0.10608537985613208,0.15784450143738857,-0.223228,-0.127322,-0.04284785,0.15622443284433962,0.34383,0.19018147768181207,0.49466666666666664,0.42204144820232486,1.195292346026652,-0.6087629999999999,0.382699,1.777245,0.912522199492756,2.40102,1.2676130231543905,0.49466666666666664,0.00250995137735849,0.3021367734605326,-0.32727249999999997,0.0,0.3181245,0.21751357681030994,0.63954925,0.302147198784066,0.49466666666666664,-0.0003490258600598048,0.011738392789516642,-0.01485565,0.0,0.013899100000000001,0.008802467043424024,0.026218850000000002,0.01174358055841432,0.49466666666666664,-0.00011511100837264156,0.03785803384325702,-0.0103341,-8.8233e-05,0.0117815,0.009504614461125336,0.023119425000000002,0.037858208845921955,0.5053333333333333,0.03246089580450016,1.1181434422427856,-1.482664,0.01939165,1.488654,0.9531142309130782,1.6983219999999999,1.118614530205547,0.5053333333333333,-2.1331677819920843e-11,1.0222611439544596e-09,-9.50332e-10,0.0,9.50332e-10,6.851236086576517e-10,1.90066e-09,1.02248368540417e-09,0.49466666666666664,-0.0035190172675202236,0.09295560321819145,-0.03,-0.03,-0.03,0.05118448677560647,0.234312,0.09302218903136471,0.49466666666666664,0.3702076413072776,0.2554063128920347,0.0,0.510638,0.617021,0.3702076413072776,0.617021,0.44976225091419336,0.5053333333333333,0.7999999999999999,1.1102230246251565e-16,0.8,0.8,0.8,0.7999999999999999,0.8,0.8000000000000003,0.2966913909492458,0.11030841808988602,0.6632010000005087,0.35366959402967985,0.3073589465788816,3.227522439577075,9.099999999994742,4.54571145281449
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335,zx,2025_09_27_17_14_07,train,val,middle_section,section2,103.335,100.335,103.335,103.335,106.335,1.7589459419250488,1.7589459419250488,positive,2,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,last30_guard3,事件前 3 秒之前的最近 30 秒历史，作为较短连续风格候选。,70.334999,100.334999,100.335,3.0,30.0,0.0,561.605,loaded,,False,False,False,30.0,6000,200.0,usable_no_future_leakage,0.503,127.94710762094101,8.253877232254997,118.934,129.1905,136.5602,127.94710762094101,137.58859999999999,128.21306032510807,0.497,-0.13972501721026157,0.05992870977491437,-0.217643,-0.1423315,-0.07508409999999996,0.1405183168138833,0.2277388499999999,0.15203463648028961,0.497,-0.324819492555332,1.1013778438299917,-0.6497555,-0.01256595,0.3829397,0.6515365569617706,3.0205099999999994,1.1482773435122307,0.497,-0.020257864937625755,0.33731618589472984,-0.3902207,-0.0110687,0.38484600000000013,0.26383318782427906,0.726505,0.3379239416768202,0.497,-0.0006485807609289066,0.01071952152603593,-0.014071549999999999,0.0002830475,0.01111837,0.008341193026924883,0.023007799999999995,0.010739124673389113,0.497,0.0002747634354225351,0.01009579754665497,-0.01208268,-0.000110071,0.013884710000000001,0.007307014605556674,0.02100634,0.010099535783811538,0.503,-0.031412027833001996,1.419878103218302,-1.6261290000000002,-1.0475599999999998,1.6153199999999999,1.405274877402253,1.7204905,1.420225525573803,0.503,-8.152358548707752e-12,7.67376312855608e-10,-7.79555e-10,0.0,7.53991e-10,5.181405955268389e-10,1.77636e-09,7.674196156482937e-10,0.497,-0.008659436284372905,0.09063695460330053,-0.03,-0.03,-0.03,0.048060885647216646,0.238117,0.09104967532355003,0.497,0.24914021019450036,0.2475438039817731,0.0,0.234043,0.553191,0.24914021019450036,0.574468,0.3512104486280645,0.503,0.7999999999999999,1.1102230246251565e-16,0.8,0.8,0.8,0.7999999999999999,0.8,0.8000000000000003,0.30555092515419235,0.09555954926350417,0.5933999999988526,0.25425724771667263,0.3117186197699617,2.378117647058903,11.709999999992545,4.240354490276711
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950,zx,2025_09_27_17_14_07,train,val,middle_section,section5,412.95,409.95,412.95,412.95,415.95,2.064727067947388,-2.064727067947388,negative,2,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,prefix_until_guard3,从本条记录开始到事件前 3 秒，排除直接输入窗口。,0.0,409.949999,409.95,3.0,,0.0,561.605,loaded,,False,False,False,409.949999,81990,200.00000048786438,usable_no_future_leakage,0.49747530186608124,92.79724775475282,48.85105976051893,0.0,113.309,136.6293,92.79724775475282,140.0986,104.87018275269081,0.5025246981339188,-0.150953925977671,0.7329579186537115,-0.710873,-0.113795,0.4854986000000008,0.4341462686721518,2.05268,0.7483410975519473,0.5025246981339188,0.18448500186834862,1.0652387352914234,-0.6533787,0.29257900000000003,1.2197490000000004,0.7130852284836245,2.3423095,1.0810958695137247,0.5025246981339188,-0.09494849756017186,1.8979033940551575,-1.872066,0.0,1.6494970000000004,1.044075846101762,5.123563499999998,1.9002769562237554,0.5025246981339188,-0.018649395659422356,0.12615693188718452,-0.1118106,0.0,0.04911867000000002,0.05142299734212246,0.20323855,0.12752792408586205,0.5025246981339188,-0.0008542081039576811,0.1150289372415288,-0.025064199999999995,0.0,0.027255990000000004,0.0298927003755607,0.12396679999999959,0.1150321088844347,0.49747530186608124,0.6348252788396211,3.5980223462679577,-1.3699,0.0655712,1.4554340000000003,1.337337565309643,1.7193155000000002,3.653596575827356,0.49747530186608124,-7.515534900829531e-05,0.0017777814653519555,-7.31027e-09,0.0,7.10524e-09,0.000484088940801099,0.00649458,0.0017793693447492862,0.5025246981339188,0.00929239004009513,0.0962947160512338,-0.03,-0.03,0.105093,0.05732500981583419,0.201593,0.0967420324990384,0.5025246981339188,0.33142775218678705,0.27494369494427473,0.0,0.446809,0.638298,0.33142775218678705,0.680851,0.43062558018445296,0.49747530186608124,0.8284201235657548,0.06983066152957569,0.8,0.8,1.0,0.8284201235657548,1.0,0.8313580590926863,0.3042603276049226,0.39545664244366485,1.919845000001746,1.8087831471527593,0.29921086975082023,2.6828618166540634,8.940000000000664,4.683745610066354
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950,zx,2025_09_27_17_14_07,train,val,middle_section,section5,412.95,409.95,412.95,412.95,415.95,2.064727067947388,-2.064727067947388,negative,2,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,last120_guard3,事件前 3 秒之前的最近 120 秒历史。,289.949999,409.949999,409.95,3.0,120.0,0.0,561.605,loaded,,False,False,False,120.0,24000,200.0,usable_no_future_leakage,0.49766666666666665,109.2770333054253,23.999936518144597,78.00619999999999,113.531,132.789,109.2770333054253,138.6401,111.8814862294473,0.5023333333333333,-0.134617728742203,0.540673730242009,-0.539045,-0.135961,0.36730450000000003,0.3393291939817519,1.40927,0.557180415543761,0.5023333333333333,0.26496575813841244,0.968466598501335,-0.533555,0.364054,1.29871,0.72342244409251,2.374415,1.0040589651004614,0.5023333333333333,0.1008826842503235,1.8043926699887656,-1.859,0.005842665,2.02495,1.0486232438348293,4.2955325,1.807210619571149,0.5023333333333333,-0.0006932428338487056,0.07492186312512239,-0.08244515,0.000137567,0.07161265,0.04284870340223954,0.189015,0.07492507030204414,0.5023333333333333,-0.0002570618717573324,0.05909984235103543,-0.0237495,-0.00012695099999999998,0.033099100000000006,0.023554433753040796,0.1142965,0.05910040140915417,0.49766666666666665,0.0683769316146517,1.013718339893552,-1.489326,0.27063899999999996,1.318127,0.889513170325134,1.650712,1.0160217898320754,0.49766666666666665,0.0002234743884877653,0.002250400019612168,-1.42105e-08,0.0,0.0006407821000000005,0.0008442774107428557,0.00664551,0.002261468781694858,0.5023333333333333,-0.01654547108576643,0.054684062662158237,-0.03,-0.03,-0.03,0.0398563205532515,0.177809,0.05713229666912385,0.5023333333333333,0.3808679192601194,0.2334649145046327,0.0,0.489362,0.617021,0.3808679192601194,0.638298,0.44672837186168096,0.49766666666666665,0.8543034159410584,0.08894842441181333,0.8,0.8,1.0,0.8543034159410584,1.0,0.8589215032201167,0.2872619692487187,0.37673567142439673,2.1292349999934617,1.6645794622485308,0.2825951081295054,2.4985402536125094,8.100000000006252,3.4669071147774706
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950,zx,2025_09_27_17_14_07,train,val,middle_section,section5,412.95,409.95,412.95,412.95,415.95,2.064727067947388,-2.064727067947388,negative,2,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,last60_guard3,事件前 3 秒之前的最近 60 秒历史。,349.949999,409.949999,409.95,3.0,60.0,0.0,561.605,loaded,,False,False,False,60.0,12000,200.0,usable_no_future_leakage,0.497,117.04978182427902,20.12503903196372,81.59215,124.92949999999999,138.6529,117.04978182427902,141.4321,118.76728767278212,0.503,-0.2504557180894632,0.6387886303391762,-1.173645,-0.1206895,0.3681775,0.43889552766335327,1.94953,0.6861333550952827,0.503,0.09679296747233268,1.0775742812621085,-2.31594,0.37487550000000003,0.9378475,0.7800953232268057,2.63912,1.081912755350287,0.503,0.31982198113734256,2.4727383268151786,-2.6583750000000004,-0.07468854999999999,4.195955,1.772299781138999,5.925409999999999,2.493335302866292,0.503,0.010757372561557326,0.0957746820856197,-0.1004675,-0.0023323600000000003,0.16597099999999998,0.06560994885965872,0.22838,0.09637692043756985,0.503,-0.0004369470323608346,0.06871506157901229,-0.05305425,-8.36868e-05,0.06785215,0.03821434806137343,0.166863,0.06871645079976511,0.497,-0.024909903029611002,0.9365951276709964,-1.291596,0.011984999999999999,1.238023,0.7958463023758217,1.6415725,0.9369263239155972,0.497,0.0004629960764103061,0.003164598809142984,-0.0024124449999999983,3.10773e-11,0.00649455,0.0016751814205090616,0.00664558,0.0031982887595713634,0.503,-0.0031266069267727042,0.07491432646451375,-0.03,-0.03,0.175886,0.04968651434559311,0.202793,0.07497954374698666,0.503,0.4451199304174951,0.2270157539854061,0.0,0.553191,0.638298,0.4451199304174951,0.680851,0.49966779465204486,0.497,0.9001341381623071,0.09999991003472658,0.8,1.0,1.0,0.9001341381623071,1.0,0.905671821739063,0.2790232519376615,0.6314953054957748,3.443441000003121,2.304267388556316,0.2729394116176348,2.667389312977023,9.400000000007958,3.7658105663154746
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950,zx,2025_09_27_17_14_07,train,val,middle_section,section5,412.95,409.95,412.95,412.95,415.95,2.064727067947388,-2.064727067947388,negative,2,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,last30_guard3,事件前 3 秒之前的最近 30 秒历史，作为较短连续风格候选。,379.949999,409.949999,409.95,3.0,30.0,0.0,561.605,loaded,,False,False,False,30.0,6000,200.0,usable_no_future_leakage,0.4945,131.7854496124031,6.26119266628869,124.05380000000001,130.427,141.4414,131.7854496124031,142.4808,131.93410197196033,0.5055,-0.16179432233926808,0.4175024541700868,-0.6536604,-0.141721,0.31922060000000013,0.3142588713593802,0.9265606000000004,0.44775629753166885,0.5055,-0.022121637384437832,0.9403360044760442,-0.7105244000000001,0.328862,0.3886202,0.5733221955776459,2.778672,0.9405961769827366,0.5055,0.08871700379657106,1.9662595116623371,-2.410198,0.00544372,2.847418000000002,1.4382415119568086,3.9873960000000004,1.9682599355687889,0.5055,0.0026074140483217934,0.06704964604040856,-0.06719784000000001,-0.000168734,0.10366300000000002,0.04666525582931091,0.15481680000000006,0.06710032520162224,0.5055,0.00028809330675239183,0.06505827117401769,-0.06419292,-0.000332286,0.07270348000000003,0.04027009504661392,0.15365160000000003,0.06505890904330794,0.4945,0.0620073677709471,0.8687273725457078,-1.143314,0.051184,1.25374,0.7073372379489046,1.606018,0.8709375186935343,0.4945,-3.074268115942072e-13,5.105824774652672e-10,-7.63868e-10,0.0,7.63869e-10,3.567567474654533e-10,9.50333e-10,5.105825700176364e-10,0.5055,-0.008938791233102544,0.0681233462858712,-0.03,-0.03,-0.03,0.0452056202406858,0.192038,0.06870729435724938,0.5055,0.4455246224859874,0.19052381452507336,0.0,0.510638,0.574468,0.4455246224859874,0.574468,0.48455290025183645,0.4945,0.8126053252443546,0.0486021689264476,0.8,0.8,0.8,0.8126053252443546,1.0,0.8140574828842485,0.28188031338556424,0.5999739648729668,3.560600000003241,1.9471522285141858,0.27087847974662443,1.8258461538460846,9.200000000011368,3.105136191735947
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420,zx,2025_09_27_17_25_16,train,val,middle_section,section1,18.42,15.420000000000002,18.42,18.42,21.42,1.8886197805404663,-1.8886197805404663,negative,11,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_25_16_vehicle.csv,prefix_until_guard3,从本条记录开始到事件前 3 秒，排除直接输入窗口。,0.0,15.419999000000002,15.420000000000002,3.0,,0.0,138.632,loaded,,False,False,False,15.419999000000002,6167,399.93517509307225,insufficient_history_duration,0.49991892330144316,6.233313149529679,3.5418083149559703,4.697876,4.88377,10.730160000000007,6.233313149529679,15.884979999999985,7.169281620915086,0.5000810766985568,0.13125537929377434,0.3941165535353978,-0.037594369999999995,-0.0326377,1.14738,0.1837719337931258,1.16658,0.4153984019759497,0.5000810766985568,0.31325455642313227,0.6265606396749531,-0.02204167,0.0008530005,1.7080980000000008,0.3267716033822763,1.9511789999999998,0.7005045697993267,0.5000810766985568,-0.04989478017509727,0.1254347046135445,-0.21463,-0.002016875,-0.001907364,0.04989478017509727,0.3744526999999999,0.13499390434463493,0.5000810766985568,-0.010463864831387809,0.023250154526177423,-0.053852979999999995,-0.00150001,-0.0013880659999999996,0.010463864831387809,0.07493199499999999,0.02549631645357194,0.5000810766985568,-0.0005415612557844034,0.0018766295993721859,-0.003843391,3.11297e-05,9.583843000000003e-05,0.0007373135799050261,0.004667775999999999,0.0019532094734069335,0.49991892330144316,12.155155335711967,0.30170916888337934,11.7067,12.1917,12.54436,12.155155335711967,12.58058,12.158899195974751,0.49991892330144316,-6.584547518650669e-12,1.2235430988686428e-09,-1.64217e-09,0.0,1.50798e-09,7.992775037301328e-10,2.66453e-09,1.2235608162470334e-09,0.5000810766985568,0.09030841319714655,0.06057436377660978,-0.03,0.120811,0.12503,0.10215666222438391,0.127263,0.10874218611526812,0.5000810766985568,0.09215026459143968,0.20789849514182657,0.0,0.0,0.553191,0.09215026459143968,0.574468,0.22740592680602773,0.49991892330144316,0.7999999999999999,1.1102230246251565e-16,0.8,0.8,0.8,0.7999999999999999,0.8,0.8000000000000002,0.0001621796951021732,0.0,0.0,0.0,0.0,,,
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420,zx,2025_09_27_17_25_16,train,val,middle_section,section1,18.42,15.420000000000002,18.42,18.42,21.42,1.8886197805404663,-1.8886197805404663,negative,11,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_25_16_vehicle.csv,last120_guard3,事件前 3 秒之前的最近 120 秒历史。,0.0,15.419999000000002,15.420000000000002,3.0,120.0,0.0,138.632,loaded,,False,False,False,15.419999000000002,6167,399.93517509307225,insufficient_history_duration,0.49991892330144316,6.233313149529679,3.5418083149559703,4.697876,4.88377,10.730160000000007,6.233313149529679,15.884979999999985,7.169281620915086,0.5000810766985568,0.13125537929377434,0.3941165535353978,-0.037594369999999995,-0.0326377,1.14738,0.1837719337931258,1.16658,0.4153984019759497,0.5000810766985568,0.31325455642313227,0.6265606396749531,-0.02204167,0.0008530005,1.7080980000000008,0.3267716033822763,1.9511789999999998,0.7005045697993267,0.5000810766985568,-0.04989478017509727,0.1254347046135445,-0.21463,-0.002016875,-0.001907364,0.04989478017509727,0.3744526999999999,0.13499390434463493,0.5000810766985568,-0.010463864831387809,0.023250154526177423,-0.053852979999999995,-0.00150001,-0.0013880659999999996,0.010463864831387809,0.07493199499999999,0.02549631645357194,0.5000810766985568,-0.0005415612557844034,0.0018766295993721859,-0.003843391,3.11297e-05,9.583843000000003e-05,0.0007373135799050261,0.004667775999999999,0.0019532094734069335,0.49991892330144316,12.155155335711967,0.30170916888337934,11.7067,12.1917,12.54436,12.155155335711967,12.58058,12.158899195974751,0.49991892330144316,-6.584547518650669e-12,1.2235430988686428e-09,-1.64217e-09,0.0,1.50798e-09,7.992775037301328e-10,2.66453e-09,1.2235608162470334e-09,0.5000810766985568,0.09030841319714655,0.06057436377660978,-0.03,0.120811,0.12503,0.10215666222438391,0.127263,0.10874218611526812,0.5000810766985568,0.09215026459143968,0.20789849514182657,0.0,0.0,0.553191,0.09215026459143968,0.574468,0.22740592680602773,0.49991892330144316,0.7999999999999999,1.1102230246251565e-16,0.8,0.8,0.8,0.7999999999999999,0.8,0.8000000000000002,0.0001621796951021732,0.0,0.0,0.0,0.0,,,
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420,zx,2025_09_27_17_25_16,train,val,middle_section,section1,18.42,15.420000000000002,18.42,18.42,21.42,1.8886197805404663,-1.8886197805404663,negative,11,multi_correction,1,1,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_25_16_vehicle.csv,last60_guard3,事件前 3 秒之前的最近 60 秒历史。,0.0,15.419999000000002,15.420000000000002,3.0,60.0,0.0,138.632,loaded,,False,False,False,15.419999000000002,6167,399.93517509307225,insufficient_history_duration,0.49991892330144316,6.233313149529679,3.5418083149559703,4.697876,4.88377,10.730160000000007,6.233313149529679,15.884979999999985,7.169281620915086,0.5000810766985568,0.13125537929377434,0.3941165535353978,-0.037594369999999995,-0.0326377,1.14738,0.1837719337931258,1.16658,0.4153984019759497,0.5000810766985568,0.31325455642313227,0.6265606396749531,-0.02204167,0.0008530005,1.7080980000000008,0.3267716033822763,1.9511789999999998,0.7005045697993267,0.5000810766985568,-0.04989478017509727,0.1254347046135445,-0.21463,-0.002016875,-0.001907364,0.04989478017509727,0.3744526999999999,0.13499390434463493,0.5000810766985568,-0.010463864831387809,0.023250154526177423,-0.053852979999999995,-0.00150001,-0.0013880659999999996,0.010463864831387809,0.07493199499999999,0.02549631645357194,0.5000810766985568,-0.0005415612557844034,0.0018766295993721859,-0.003843391,3.11297e-05,9.583843000000003e-05,0.0007373135799050261,0.004667775999999999,0.0019532094734069335,0.49991892330144316,12.155155335711967,0.30170916888337934,11.7067,12.1917,12.54436,12.155155335711967,12.58058,12.158899195974751,0.49991892330144316,-6.584547518650669e-12,1.2235430988686428e-09,-1.64217e-09,0.0,1.50798e-09,7.992775037301328e-10,2.66453e-09,1.2235608162470334e-09,0.5000810766985568,0.09030841319714655,0.06057436377660978,-0.03,0.120811,0.12503,0.10215666222438391,0.127263,0.10874218611526812,0.5000810766985568,0.09215026459143968,0.20789849514182657,0.0,0.0,0.553191,0.09215026459143968,0.574468,0.22740592680602773,0.49991892330144316,0.7999999999999999,1.1102230246251565e-16,0.8,0.8,0.8,0.7999999999999999,0.8,0.8000000000000002,0.0001621796951021732,0.0,0.0,0.0,0.0,,,
