episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,new_rule_auto_label,new_rule_reason_cn,new_rule_review_priority,strong_body_attitude_auto,moderate_body_attitude_auto,strong_or_medium_steer_auto,light_steer_auto,coord_and_window_ok_auto,body_attitude_score_simple
V03_hzh_2025_09_27_19_22_27_0002,extreme_condition_episodes_v0_3_all_raw,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,39700423,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,230782,576.952,0.0,576.952,499.9999999834017,25,0,2,111.882,112.077,112.077,0.1949999999999931,3.710654788282589,3.404568953458527,medium,低附着,True,109.882,111.882,111.882,116.882,1,True,False,True,False,False,True,False,False,False,0.0056599999999999,1.744445,2.36643,0.0888865,0.0615914,0.0338693,2.72669e-09,0.8,112.264,3.27699496,0.1290525675000001,0.057091581,0.045832866,0.0025,,none,,1.0,8.0,0.634253,4.5378000000041245,none,0.0,False,116.875,0.544543,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,109.385,2.497,middle_section,design_regular_road,ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.8543464166666666
V03_jy_2025_09_26_17_51_46_0005,extreme_condition_episodes_v0_3_all_raw,jy,2025_09_26_17_51_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,38982254,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,112980,564.895,0.0,564.895,200.0000000001819,16,0,5,204.95,205.55,205.0,0.6000000000000227,3.5741482671762888,3.101022339670977,medium,横滚/姿态,True,202.95,204.95,204.95,209.95,1,True,False,True,False,False,False,True,True,False,0.0,,2.07275,0.0884513,0.0751139,0.0284776,,,,2.049358375,0.09278566475,0.03631624575,0.0366098035,0.0025,,none,,1.0,8.0,-0.4965464,3.08929999999403,none,0.0,False,206.41,0.623606,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,204.2,0.75,fix_road,design_special_event_segment,ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.8387256666666667
V03_yyl_2025_09_28_09_49_11_0006,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_49_11,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_49_11_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,36417559,1e3806d86e15e3caea58ca610f6ee8cb5b2550b33764331a2cda1e29e1483843,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,217133,542.831,0.0,542.831,400.0000000003638,25,0,6,174.346,174.5,174.4,0.1539999999999963,2.565612530139429,2.4932952749927786,medium,低附着,True,172.346,174.346,174.346,179.346,1,True,False,True,False,False,True,False,False,False,0.0053199999999999,1.7446750000000002,2.05485,0.0787608,0.0753626,0.0300957,2.58684e-09,0.8,108.811,3.3721322062500003,0.12419487625,0.0659502535625,0.04932763025,0.0025,,none,,1.0,8.0,0.501695,7.051200000006415,none,0.0,False,175.57,0.796219,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,173.33,1.0159999999999911,middle_section,design_regular_road,ay;ay;roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.8089919166666668
V03_yyl_2025_09_28_09_39_01_0013,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_39_01,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,38304186,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,228617,571.548,0.0,571.548,333.3333333412156,24,0,13,239.133,239.33,239.33,0.1970000000000027,3.707757249187709,3.3735714566622272,medium,低附着,True,237.133,239.133,239.133,244.133,1,True,False,True,False,False,True,True,True,False,0.0051579999999999,1.74822,2.00844,0.0784202,0.0745135,0.0278555,3.55271e-09,0.8,92.089,3.315452037037037,0.1261758274074074,0.0679909399259259,0.0500102849629629,0.0025,,none,,1.0,8.0,-0.4082327,6.248280000005683,none,0.0,False,239.66,-0.5368634999999999,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,237.66,1.4730000000000132,fix_road,design_special_event_segment,ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.7629285833333332
V03_jy_2025_09_26_17_51_46_0014,extreme_condition_episodes_v0_3_all_raw,jy,2025_09_26_17_51_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,38982254,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,112980,564.895,0.0,564.895,200.0000000001819,16,0,14,485.95,486.1,485.95,0.1500000000000341,3.817173202931885,3.6822602118502648,medium,横滚/姿态,True,483.95,485.95,485.95,490.95,3,True,True,True,True,False,False,False,False,False,0.0,,2.29609,0.0943629,0.0465905,0.0330108,,,,2.049358375,0.09278566475,0.03631624575,0.0366098035,0.0025,,none,,1.0,8.0,-0.2630206,3.00197000000273,none,0.0,False,486.28,0.2350956,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,461.9,24.05000000000001,differentmu_road,design_high_risk_surface,roll_rate;roll_rate;ay;ay;ay;ay;ay;ay;ay;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.7319216666666666
V03_gf_2025_09_26_10_52_57_0017,extreme_condition_episodes_v0_3_all_raw,gf,2025_09_26_10_52_57,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,gf/Entity_Recording_2025_09_26_10_52_57_vehicle.csv,42187229,8cf27411f644ff61566465ffb0071cb331cc4f0775effb4ef2b6f6a57628faa4,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,247324,618.31,0.0,618.31,250.0000000059117,22,0,17,546.26,546.594,546.545,0.33400000000006,4.475288991533294,3.938391648800781,medium,低附着,True,544.26,546.26,546.26,551.26,1,True,False,True,False,False,True,False,False,False,0.0040544999999999,1.7472450000000002,2.07651,0.0839848,0.063893,0.0288747,2.69561e-09,0.0,113.082,2.17659087,0.0970588113,0.0469359501,0.0365822586,0.0025,,none,,1.0,8.0,0.410676,3.874620000003524,none,0.0,False,546.5,0.415039,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,544.565,1.6949999999999363,differentmu_road,design_high_risk_surface,ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.7286014166666668
V03_cwh_2025_09_26_19_35_47_0011,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_35_47,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,31021561,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,109883,549.41,0.0,549.41,200.0000000001819,22,0,11,307.095,309.23,307.495,2.134999999999991,4.3211321075683085,3.72705501616234,medium,低附着,True,305.095,307.095,307.095,312.095,1,True,False,True,False,False,True,False,False,False,0.0092899999999997,3.49497,2.09584,0.0668546,0.071891,0.0278651,1.01249e-09,0.8,121.576,2.4432810500000004,0.09086658,0.03056499075,0.033091883,0.0025,,none,,1.0,8.0,-0.540528,3.211400000002921,none,0.0,False,307.715,-0.4885172,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,307.255,-0.1599999999999681,curve2,design_curve_context,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.7008464166666668
V03_rjy_2025_09_28_19_49_06_0001,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_19_49_06,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_49_06_vehicle.csv,rjy/Entity_Recording_2025_09_28_19_49_06_vehicle.csv,4107362,0f77553cb88ef531340fbaee40806ddf4dfde56ff53ee471e653ad6e63095752,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,24288,60.72,0.0,60.72,333.3333333337155,3,0,1,20.375,30.425,29.325,10.05,8.753559236727872,4.292977248729754,extreme,低附着,True,18.375,20.375,20.375,25.375,4,True,True,True,True,False,True,True,True,False,0.004105,1.746055,1.89245,0.0745289,0.0675302,0.028653,1.91054e-09,0.8,103.0875,1.098243165925926,0.0484392705185185,0.0310565945185185,0.018,0.0025,21.848,after_condition,1.472999999999999,1.0,8.0,0.5386085,8.447459999995676,weak,1.5945409999994595,False,22.42,0.4338889999999999,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,20.7,-0.3249999999999993,longstraight,design_regular_road,ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.6720486666666665
V03_cwh_2025_09_26_19_23_28_0001,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_23_28,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_23_28_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_23_28_vehicle.csv,10880680,c9ae8b2b55355449f073e1a9de5f1f183c1d5d3b724dad0ea8b7dce9a77d1812,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,32810,164.045,0.0,164.045,200.0000000001819,3,0,1,112.08,113.96,113.355,1.8799999999999957,4.819023457502501,3.232471451971562,strong,横滚/姿态,True,110.08,112.08,112.08,117.08,3,True,True,True,True,False,False,False,False,False,0.0,,1.97473,0.083448,0.0584409,0.0296926,,,,1.306838450000002,0.0457601625,0.03,0.1008729495000001,0.0025,,none,,1.0,8.0,-0.4420914,2.0595200000018727,none,0.0,False,113.315,0.755728,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,112.07,0.0100000000000051,curve1,design_curve_context,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.670351
V03_hzh_2025_09_27_19_22_27_0022,extreme_condition_episodes_v0_3_all_raw,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,39700423,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,230782,576.952,0.0,576.952,499.9999999834017,25,0,22,525.325,525.672,525.652,0.34699999999998,3.3142580926603262,2.9024929129204,medium,低附着,True,523.325,525.325,525.325,530.325,1,True,False,True,False,False,True,False,False,False,0.0043689999999999,1.74767,1.82283,0.0675742,0.0757488,0.0267024,2.71115e-09,0.8,111.53,3.27699496,0.1290525675000001,0.057091581,0.045832866,0.0025,,none,,1.0,8.0,0.626398,6.632260000006031,none,0.0,False,527.03,0.533372,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,520.99,4.335000000000036,differentmu_road,design_high_risk_surface,ay;roll_rate;roll_rate;roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.667457
V03_jy_2025_09_26_17_51_46_0007,extreme_condition_episodes_v0_3_all_raw,jy,2025_09_26_17_51_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,38982254,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,112980,564.895,0.0,564.895,200.0000000001819,16,0,7,309.48,310.025,309.845,0.5449999999999591,3.371868954399616,3.1788378045681,medium,横滚/姿态,True,307.48,309.48,309.48,314.48,1,True,False,True,False,False,False,True,True,False,0.0,,1.67739,0.0632537,0.0766488,0.0231778,,,,2.049358375,0.09278566475,0.03631624575,0.0366098035,0.0025,,none,,1.0,8.0,0.318872,2.216570000002016,none,0.0,False,310.115,-0.4553563,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,308.81,0.6700000000000159,curve2,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.580209
V03_hzh_2025_09_26_21_17_02_0008,extreme_condition_episodes_v0_3_all_raw,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,45808646,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,132919,664.59,0.0,664.59,200.0000000001819,23,0,8,265.915,266.135,265.915,0.2199999999999704,2.7387137928557026,2.6394806523028205,medium,横滚/姿态,True,263.915,265.915,265.915,270.915,1,True,False,True,False,False,False,True,True,False,0.0,,1.6368,0.0720547,0.0636978,0.0244347,,,,2.295877300000002,0.09475859475,0.04201939175,0.0337633775,0.0025,,none,,1.0,8.0,0.378562,1.9374000000017624,none,0.0,False,266.615,0.612087,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,265.4,0.5150000000000432,fix_road,design_special_event_segment,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.52388225
V03_hzh_2025_09_27_19_22_27_0005,extreme_condition_episodes_v0_3_all_raw,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,39700423,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,230782,576.952,0.0,576.952,499.9999999834017,25,0,5,187.562,187.755,187.602,0.1929999999999836,2.44739964459911,2.4121424343033664,weak,低附着,True,185.562,187.562,187.562,192.562,1,True,False,True,False,False,True,False,False,False,0.0039599999999999,1.746695,1.59058,0.0672489,0.0638214,0.0235616,2.69561e-09,0.8,97.8787,3.27699496,0.1290525675000001,0.057091581,0.045832866,0.0025,,none,,1.0,8.0,0.344004,3.7350000000033976,none,0.0,False,188.095,-0.566184,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,186.865,0.6970000000000027,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.4807255
V03_hzh_2025_09_27_19_22_27_0013,extreme_condition_episodes_v0_3_all_raw,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,39700423,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,230782,576.952,0.0,576.952,499.9999999834017,25,0,13,341.967,342.25,342.247,0.2830000000000154,2.7528623078609336,2.5585528632024475,medium,低附着,True,339.967,341.967,341.967,346.967,1,True,False,True,False,False,True,False,False,False,0.004245,1.747525,1.58092,0.0637159,0.0710331,0.0199562,1.01249e-09,0.8,112.539,3.27699496,0.1290525675000001,0.057091581,0.045832866,0.0025,,none,,1.0,8.0,0.4380772,6.143600000005592,none,0.0,False,342.285,0.4834562,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,341.335,0.632000000000005,curve2,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.4761585000000002
V03_cwh_2025_09_26_19_35_47_0019,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_35_47,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,31021561,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,109883,549.41,0.0,549.41,200.0000000001819,22,0,19,487.49,489.605,489.585,2.115000000000009,3.6173795341190456,2.5339548281646422,medium,低附着,True,485.49,487.49,487.49,492.49,1,True,False,True,False,False,True,False,False,False,0.00773,3.4941,1.88136,0.0714964,0.0432557,0.0277587,1.01249e-09,0.8,112.667,2.4432810500000004,0.09086658,0.03056499075,0.033091883,0.0025,,none,,1.0,8.0,0.503353,1.6057000000014592,none,0.0,False,490.04,0.399681,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,489.615,-2.125,differentmu_road,design_high_risk_surface,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.4412019166666667
V03_lxy_2025_09_28_18_19_35_0015,extreme_condition_episodes_v0_3_all_raw,lxy,2025_09_28_18_19_35,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,36385766,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,217613,544.031,0.0,544.031,400.0000000003638,21,0,15,362.425,375.426,371.845,13.000999999999976,3.79559692270362,1.8006912456556847,medium,低附着,True,360.425,362.425,362.425,367.425,1,True,False,True,False,False,True,True,True,False,0.0033549999999999,1.74782,1.84064,0.054686,0.0495567,0.0279474,9.15343e-10,0.8,133.5795,4.741963956250001,0.202286301875,0.1125908021875,0.06900119725,0.0025,,none,,1.0,8.0,-0.5172289999999999,4.258600000003875,none,0.0,False,364.065,0.522726,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,358.55,3.875,stop,design_special_event_segment,roll_rate;roll_rate;roll_rate;ay;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.403873
V03_jy_2025_09_26_18_01_40_0008,extreme_condition_episodes_v0_3_all_raw,jy,2025_09_26_18_01_40,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,36160853,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,104538,522.685,0.0,522.685,200.0000000001819,12,0,8,434.695,435.02,434.915,0.3249999999999886,3.147442593738057,2.836221192559267,medium,横滚/姿态,True,432.695,434.695,434.695,439.695,1,True,False,True,False,False,False,True,True,False,0.0,,1.81743,0.0589768,0.0485956,0.025295,,,,2.7118916500000028,0.1119821,0.033529487,0.03924686925,0.0025,,none,,1.0,8.0,0.238936,1.0821000000009842,none,0.0,False,435.245,0.269654,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,434.94,-0.2450000000000045,differentmu_road,design_high_risk_surface,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,EXCLUDE_LIGHT_OR_COORD_RISK,车身动态不强，且存在窗口或坐标风险，优先排除,6,False,False,False,True,False,1.3795208333333335
