window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse,track_id,source_artifact,comparison_source,model_order,display_name,source_group,uses_subject_id,uses_physio,uses_eeg,uses_continuous_style,multi_segment_rate_abs_gap
pre3_label3_response_coverage,session_level_split,val,zero_response_hold_current,42,0.7681566972678854,0.5714285714285714,0.4285714285714285,0.0,1.1700519238199507,0.0,1.0,1.476904761933145,2.538571430281514,0.2055373667251496,0.0952380952380952,0.9047619047619048,0.0238095238095238,0.9285714285714286,0.0,1.2733645031231768,B_response3s_strict_core,clean_task_vehicle_transformer_v0_1,,,,,,,,,
pre3_label3_response_coverage,session_level_split,test,direction_gated_knn_template_no_subject,40,0.6934965829193556,0.8,0.2,0.875,0.418515631603077,1.1821959602005336,0.1,0.4648749887943267,0.4889999995939433,0.1869178419176023,0.05,0.075,0.0,0.95,0.975,0.7303580269705259,B_response3s_strict_core,structured_vehicle_transformer_v0_1,current_structured_vehicle_transformer_run,,,,,,,,
pre3_label3_response_coverage,session_level_split,test,formal_ridge_vehicle_context_no_subject,40,0.6523924662460296,0.85,0.15,0.125,0.8260058525949716,0.6863516198221022,0.75,0.426500004529953,1.327124995039776,0.183897180238273,0.05,0.1,0.05,0.95,1.0,0.9757145615664984,B_response3s_strict_core,structured_vehicle_transformer_v0_1,current_structured_vehicle_transformer_run,,,,,,,,
pre3_label3_response_coverage,session_level_split,test,history_trend_500ms,40,1.3760175481114687,0.175,0.825,0.875,0.4868401419284055,1.337812118549116,0.075,1.4583749935030936,0.5026250014081597,1.351638281912892,0.925,0.95,0.025,0.95,0.0,1.8873507912618812,B_response3s_strict_core,structured_vehicle_transformer_v0_1,current_structured_vehicle_transformer_run,,,,,,,,
pre3_label3_response_coverage,session_level_split,test,knn_template_context_no_subject,40,0.6258290902785323,0.825,0.175,0.75,0.4456664647907019,0.8862115362530432,0.175,0.4134999968111515,0.436000001989305,0.1710383423545863,0.05,0.1,0.0,0.95,1.0,0.7100143976557005,B_response3s_strict_core,structured_vehicle_transformer_v0_1,current_structured_vehicle_transformer_run,,,,,,,,
pre3_label3_response_coverage,session_level_split,test,peak_scaled_template_context_no_subject,40,0.6885973667109297,0.8,0.2,0.875,0.4050167109817266,1.1445583775417607,0.05,0.4581249967217445,0.3442500000819564,0.1884683397220214,0.075,0.075,0.0,0.95,1.0,0.7395625117726926,B_response3s_strict_core,structured_vehicle_transformer_v0_1,current_structured_vehicle_transformer_run,,,,,,,,
pre3_label3_response_coverage,session_level_split,test,rbf_kernel_ridge_context_no_subject,40,0.533666689438957,0.775,0.225,0.75,0.409504209831357,1.1097294736608476,0.125,0.4347499951720238,0.2576249981299042,0.1817509417654946,0.05,0.075,0.0,0.95,0.975,0.6789069643375906,B_response3s_strict_core,structured_vehicle_transformer_v0_1,current_structured_vehicle_transformer_run,,,,,,,,
pre3_label3_response_coverage,session_level_split,test,ridge_rich_context_no_subject,40,0.536450450516907,0.825,0.175,0.5,0.5529706440865993,1.1007266648812437,0.35,0.4195000097155571,0.3861249987967312,0.1883128815432428,0.075,0.025,0.025,0.95,1.0,0.7571023760780592,B_response3s_strict_core,structured_vehicle_transformer_v0_1,current_structured_vehicle_transformer_run,,,,,,,,
pre3_label3_response_coverage,session_level_split,test,ridge_rich_history_no_subject,40,0.538776040937721,0.825,0.175,0.5,0.5651419721543789,0.9545783741751028,0.35,0.4292500227689743,0.4378750019706786,0.1892954831324459,0.075,0.025,0.0,0.95,1.0,0.7702127368939254,B_response3s_strict_core,structured_vehicle_transformer_v0_1,current_structured_vehicle_transformer_run,,,,,,,,
pre3_label3_response_coverage,session_level_split,test,ridge_vehicle_history_no_subject,40,0.5652097313197472,0.8,0.2,0.375,0.6021612919867039,1.0375420901441823,0.45,0.4687500014901161,0.680249996483326,0.1922662463301094,0.075,0.05,0.0,0.95,1.0,0.7736038231140744,B_response3s_strict_core,structured_vehicle_transformer_v0_1,current_structured_vehicle_transformer_run,,,,,,,,
