split,sample_id,label_diag__broad_oracle_model,selected_model,policy_name,selector_confidence,oracle_short,selected_short
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000290870__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.4583143162546452,branch1,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.2975363708417733,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.3280448650164576,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.36708626425186275,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.44255643165519687,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.23068208711287505,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.21957713978211824,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.26368651740787724,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.30355092887695634,branch2,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.2961019856981353,branch1,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.3078219748312396,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.2896632446394622,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.2786989569914094,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.3925846126931566,branch1,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.3083064564345552,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.3017347336943039,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.26583939037325593,rbf,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.2736627876910244,branch1,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.3071732915935464,branch2,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.25863425708654103,branch1,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.26933061725304436,branch0,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.25928861653791585,branch0,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.3351445777421426,keypoint,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000301130__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.24499212072194398,branch0,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth4_balanced__fallback_rbf_conf_lt_0.55,0.2879297351225175,keypoint,rbf
