sample_id,event_uid,subject,session_stamp,split,road_design_module_name,event_level,road_design_risk_class,gt_peak_abs,is_large_response,is_difficult_peak_top20,keypoint_better_rmse,rmse_delta_keypoint_minus_rbf,candidate_model,selector_prob_keypoint,selected_threshold_from_val,selected_model
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010,zx,2025_09_27_17_45_11,val,fix_road,strong_active,design_special_event_segment,0.8325225114822388,0,0,1,-0.0667963027954101,rf_engineered_shallow,0.47641882826764725,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280,zx,2025_09_27_17_45_11,val,middle_section,extreme_active,design_regular_road,1.652127027511597,1,0,0,0.2000043988227845,rf_engineered_shallow,0.4779918633784591,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820,zx,2025_09_27_17_45_11,val,middle_section,extreme_active,design_regular_road,1.1838561296463013,0,0,1,-0.3316312134265899,rf_engineered_shallow,0.4076027515312314,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230,zxy,2025_09_28_16_01_55,val,curve1,extreme_active,design_curve_context,0.0715599060058593,0,0,0,0.2322717607021331,rf_engineered_shallow,0.10653497485612262,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385,zxy,2025_09_28_16_01_55,val,curve1,extreme_active,design_curve_context,0.935322105884552,0,0,1,-0.3839830160140993,rf_engineered_shallow,0.24237626354847236,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580,byx,2025_09_28_17_46_00,test,middle_section,extreme_active,design_regular_road,1.4929579496383667,0,0,1,-0.0253740847110748,rf_engineered_shallow,0.43238261600278405,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315,byx,2025_09_28_17_46_00,test,fix_road,strong_active,design_special_event_segment,1.1232937574386597,0,0,1,-0.0257256627082823,rf_engineered_shallow,0.5036089401577988,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260,gf,2025_09_26_10_30_12,test,fix_road,strong_active,design_special_event_segment,1.5163418054580688,0,0,0,0.0674606263637543,rf_engineered_shallow,0.4344584128946636,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785,gf,2025_09_26_10_30_12,test,middle_section,strong_active,design_regular_road,2.145881175994873,1,1,1,-0.1548696756362914,rf_engineered_shallow,0.3704951673796888,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870,gf,2025_09_26_10_52_57,test,middle_section,weak,design_regular_road,0.559203028678894,0,0,0,0.444123387336731,rf_engineered_shallow,0.42595458948755355,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505,gf,2025_09_26_10_52_57,test,middle_section,medium_active,design_regular_road,1.254542589187622,0,0,1,-0.0965092778205871,rf_engineered_shallow,0.41214059422132143,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185,gzj,2025_09_27_12_17_12,test,middle_section,extreme_active,design_regular_road,2.043076992034912,1,1,0,0.145329475402832,rf_engineered_shallow,0.15874418963809395,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700,gzj,2025_09_27_12_17_12,test,middle_section,strong_active,design_regular_road,1.3226046562194824,0,0,1,-0.1532186567783355,rf_engineered_shallow,0.4443715623920843,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240,gzj,2025_09_27_12_17_12,test,curve1,strong_active,design_curve_context,0.7986618280410767,0,0,0,0.0995157361030578,rf_engineered_shallow,0.4088057499273442,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555,gzj,2025_09_27_12_17_12,test,middle_section,strong_active,design_regular_road,1.19834303855896,0,0,0,0.0943993330001831,rf_engineered_shallow,0.512477469836959,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440,gzj,2025_09_27_12_17_12,test,middle_section,extreme_active,design_regular_road,1.2020080089569092,0,0,0,0.0545020401477813,rf_engineered_shallow,0.46130920512117585,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460,gzj,2025_09_27_12_17_12,test,curve2,strong_active,design_curve_context,1.0026919841766355,0,0,1,-0.1381816565990448,rf_engineered_shallow,0.4291396333921109,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590,gzj,2025_09_27_12_17_12,test,middle_section,extreme_active,design_regular_road,2.594604015350342,1,1,0,0.0234247446060178,rf_engineered_shallow,0.381207018832616,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180,gzj,2025_09_27_12_17_12,test,differentmu_road,medium_active,design_high_risk_surface,0.518537700176239,0,0,1,-0.1508625447750091,rf_engineered_shallow,0.3288780410594142,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940,gzj,2025_09_27_12_17_12,test,differentmu_road,instability_strong,design_high_risk_surface,0.2288129925727844,0,0,0,0.1625688970088958,rf_engineered_shallow,0.2829065814255701,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605,hzh,2025_09_26_20_50_27,test,middle_section,weak,design_regular_road,0.5717697739601135,0,0,1,-0.1907484531402588,rf_engineered_shallow,0.3727080686533949,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695,hzh,2025_09_26_20_50_27,test,curve1,strong_active,design_curve_context,1.2557679414749146,0,0,0,0.1351027488708496,rf_engineered_shallow,0.31974521143477574,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880,hzh,2025_09_26_20_50_27,test,fix_road,instability_medium,design_special_event_segment,0.1583000421524047,0,0,1,-0.0640302896499633,rf_engineered_shallow,0.16870460672366003,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250,hzh,2025_09_26_20_50_27,test,differentmu_road,medium_active,design_high_risk_surface,0.969879984855652,0,0,0,0.2764233946800233,rf_engineered_shallow,0.3257896190237444,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260,hzh,2025_09_26_21_03_19,test,fix_road,strong_active,design_special_event_segment,1.102524995803833,0,0,0,0.1377542018890381,rf_engineered_shallow,0.4868907299628279,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890,hzh,2025_09_26_21_03_19,test,fix_road,extreme_active,design_special_event_segment,1.6784822940826416,1,0,0,0.2068397402763366,rf_engineered_shallow,0.4383724800932563,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200,hzh,2025_09_26_21_03_19,test,curve2,strong_active,design_curve_context,1.3070790767669678,0,0,1,-0.07220458984375,rf_engineered_shallow,0.41222242613803894,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660,hzh,2025_09_26_21_03_19,test,differentmu_road,medium_active,design_high_risk_surface,0.7967429757118225,0,0,1,-0.1526209563016892,rf_engineered_shallow,0.3704801217051961,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885,hzh,2025_09_27_19_44_05,test,middle_section,strong_active,design_regular_road,1.791234016418457,1,1,0,0.2388820946216583,rf_engineered_shallow,0.17246186352331533,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245,hzh,2025_09_27_19_44_05,test,middle_section,strong_active,design_regular_road,1.2744419574737549,0,0,0,0.101894736289978,rf_engineered_shallow,0.260887023265244,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700,hzh,2025_09_27_19_44_05,test,fix_road,extreme_active,design_special_event_segment,1.983918070793152,1,1,0,0.0522010922431945,rf_engineered_shallow,0.37382171066047654,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255,hzh,2025_09_27_19_44_05,test,middle_section,strong_active,design_regular_road,1.1740800142288208,0,0,0,0.0337518900632858,rf_engineered_shallow,0.28294454252301116,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390,hzh,2025_09_27_19_44_05,test,middle_section,extreme_active,design_regular_road,1.3761889934539795,0,0,0,0.1465473175048828,rf_engineered_shallow,0.39669423550469185,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860,hzh,2025_09_27_19_44_05,test,middle_section,extreme_active,design_regular_road,0.9915213584899902,0,0,0,0.0256357491016387,rf_engineered_shallow,0.39110569341203705,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000058890__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000058890,tyy,2025_09_28_14_44_09,test,longstraight,extreme_active,design_regular_road,2.333853006362915,1,1,0,0.1162090301513671,rf_engineered_shallow,0.15800708877488573,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000471655__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000471655,tyy,2025_09_28_14_44_09,test,curve1,weak,design_curve_context,0.7096503973007202,0,0,1,-0.0012124776840209,rf_engineered_shallow,0.44069548003131354,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885,yyl,2025_09_28_09_49_11,test,middle_section,strong_active,design_regular_road,1.095893383026123,0,0,0,0.1571274101734162,rf_engineered_shallow,0.32670116197092325,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680,yyl,2025_09_28_09_49_11,test,middle_section,strong_active,design_regular_road,1.7699379920959473,1,1,0,0.2254546582698822,rf_engineered_shallow,0.3002067719840925,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470,yyl,2025_09_28_09_49_11,test,differentmu_road,strong_active,design_high_risk_surface,0.7447320222854614,0,0,1,-0.0301693975925445,rf_engineered_shallow,0.4557699418753372,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450,zx,2025_09_27_18_00_08,test,middle_section,strong_active,design_regular_road,1.124341607093811,0,0,0,0.086829274892807,rf_engineered_shallow,0.448854722461652,0.35,keypoint_residual_vehicle_transformer_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680,zx,2025_09_27_18_00_08,test,curve1,extreme_active,design_curve_context,1.016481637954712,0,0,1,-0.025175631046295,rf_engineered_shallow,0.2489107375259448,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505,zx,2025_09_27_18_00_08,test,curve1,strong_active,design_curve_context,1.1810654401779177,0,0,1,-0.3802878856658935,rf_engineered_shallow,0.2156626113775808,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905,zx,2025_09_27_18_00_08,test,curve1,strong_active,design_curve_context,0.7283228635787964,0,0,1,-0.3777152597904206,rf_engineered_shallow,0.22360419899517128,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350,zxy,2025_09_28_15_57_38,test,curve1,strong_active,design_curve_context,0.5749120116233826,0,0,1,-0.0481763482093811,rf_engineered_shallow,0.20663202507384776,0.35,rbf_kernel_ridge_context_no_subject
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085,zxy,2025_09_28_16_35_30,test,middle_section,strong_active,design_regular_road,0.0811600685119628,0,0,0,0.0681070983409882,rf_engineered_shallow,0.5093673678416024,0.35,keypoint_residual_vehicle_transformer_no_subject
