s,x,y,curvature,z
730.904288905034,729.2398428574569,8.971622556739486,-2.927526742158625e-05,-0.142634
736.6035669278157,734.936105952108,8.976823714731179,-2.366623405480537e-05,-0.142634
742.3023311497799,740.6323690467593,8.982024872722873,-9.105367686117417e-06,-0.142634
748.0001296205696,746.3286321414105,8.987226030714565,4.768697294862846e-06,-0.142634
753.6965962972475,752.0248952360618,8.992427188706259,8.194246977136027e-06,-0.142634
759.3917979770274,757.7211583307129,8.997628346697951,1.0840730716054472e-05,-0.142634
765.0857720405526,763.4174214253642,9.002829504689643,2.052345676690737e-05,-0.142634
770.7789014626949,769.1136845200153,9.008030662681335,2.981535697695225e-05,-0.142634
776.4714106528029,774.8099476146665,9.01323182067303,3.2906190639582706e-05,-0.142634
782.1641843300532,780.5062107093177,9.01843297866472,2.383401089112529e-05,-0.142634
787.857634836792,786.202473803969,9.023634136656415,6.369802232796265e-06,-0.142634
793.5518365621964,791.8987368986202,9.028835294648108,-4.480837599348051e-07,-0.142634
799.2460130251447,797.5949999932714,9.034036452639802,2.3792430284438845e-06,-0.142634
804.9402794439455,803.2912630879225,9.039237610631494,1.9377416580357288e-05,-0.142634
810.634700604165,808.9875261825738,9.044438768623186,3.194481693349097e-05,-0.142634
816.3281981316172,814.6837892772251,9.04963992661488,1.887190479963936e-06,-0.142634
822.0220122960459,820.3800523718762,9.054841084606572,-3.0698287457474805e-05,-0.142634
827.7153047383583,826.0763154665274,9.060042242598266,-2.6325657498680707e-05,-0.142634
833.4088837108729,831.7725785611786,9.065243400589958,-6.184974890358363e-06,-0.142634
839.1029794621168,837.4688416558298,9.07044455858165,9.302112972018332e-06,-0.142634
844.797408827827,843.165104750481,9.075645716573344,1.7314901548307658e-05,-0.142634
850.4920025351867,848.8613678451322,9.080846874565037,1.7705113453534132e-05,-0.142634
856.1866077091835,854.5576309397835,9.08604803255673,8.696374995164953e-06,-0.142634
861.8813412911177,860.2538940344347,9.091249190548425,6.392830344922159e-06,-0.142634
867.5763323342013,865.9501571290858,9.096450348540117,2.490622807915372e-05,-0.142634
873.2711031651185,871.646420223737,9.101651506531809,5.0275024292241615e-05,-0.142634
878.9668050306586,877.3426833183883,9.1068526645235,5.84241967063493e-05,-0.142634
884.6642929550407,883.0389464130395,9.112053822515197,4.0382170360480206e-05,-0.142634
890.36274255649,888.7352095076907,9.117254980506887,1.60739998136836e-05,-0.142634
896.0620631522203,894.4314726023418,9.12245613849858,1.0622568539393128e-05,-0.142634
901.7620606823164,900.1277356969931,9.127657296490272,2.9349543852895464e-05,-0.142634
907.4625069688474,905.8239987916444,9.132858454481966,5.032312620140248e-05,-0.142634
913.1629679254506,911.5202618862955,9.138059612473658,4.4355002383179535e-05,-0.142634
918.8641795530646,917.2165249809468,9.143260770465352,1.7074027782829595e-05,-0.142634
924.5642109418644,922.912788075598,9.148461928457044,3.5313476259131297e-06,-0.142634
930.2622065333088,928.6090511702492,9.153663086448738,1.754748452663451e-05,-0.142634
935.9588236850748,934.3053142649004,9.15886424444043,3.261300823028367e-05,-0.142634
941.654805697729,940.0015773595514,9.164065402432122,3.104084286359134e-05,-0.142634
947.350127199206,945.6978404542028,9.169266560423816,2.306597933738119e-05,-0.142634
953.0445670457552,951.394103548854,9.174467718415508,1.4655285969162798e-05,-0.142634
958.7383475313572,957.0903666435051,9.179668876407202,1.3997491098236143e-05,-0.142634
964.4317685469138,962.7866297381564,9.184870034398894,2.2207415204812124e-05,-0.142634
970.124257044521,968.4828928328076,9.190071192390588,2.8472255775124287e-05,-0.142634
975.8162415192312,974.1791559274589,9.19527235038228,3.49660496201414e-05,-0.142634
981.5074965804954,979.87541902211,9.200473508373973,2.8362552540525023e-05,-0.142634
987.1983997163472,985.5716821167612,9.205674666365669,1.2034801343619869e-05,-0.142634
992.8900942912038,991.2679452114124,9.21087582435736,1.5128178761485544e-05,-0.142634
998.582514559956,996.9642083060636,9.216076982349051,2.5471393620368424e-05,-0.142634
1004.2756055020284,1002.6604714007148,9.221278140340743,2.5342084673711424e-05,-0.142634
1009.9696915834406,1008.356734495366,9.226479298332436,2.4629034816523024e-05,-0.142634
1015.664830035942,1014.0529975900172,9.231680456324131,3.164712055881873e-05,-0.142634
1021.3608457479532,1019.7492606846685,9.236881614315823,4.174068425650553e-05,-0.142634
1027.0571578867662,1025.4455237793195,9.242082772307516,4.477535987810336e-05,-0.142634
1032.7533632730983,1031.141786873971,9.24728393029921,2.0716315189076705e-05,-0.142634
1038.449415517698,1036.838049968622,9.252485088290902,-2.879343024218889e-05,-0.142634
1044.145558002589,1042.5343130632732,9.257686246282596,-4.73011975553227e-05,-0.142634
1049.8416540588798,1048.2305761579244,9.262887404274288,-1.879035449858105e-05,-0.142634
1055.5359681061022,1053.9268392525755,9.26808856226598,4.896112096449571e-06,-0.142634
1061.2295250294324,1059.623102347227,9.273289720257674,6.963361120373798e-06,-0.142634
1066.9227363964064,1065.3193654418783,9.278490878249366,8.093625577681147e-06,-0.142634
1072.6157125565012,1071.0156285365294,9.28369203624106,9.05531548874494e-06,-0.142634
1078.308551100161,1076.7118916311806,9.288893194232752,-1.544781514071321e-06,-0.142634
1084.001684346983,1082.4081547258318,9.294094352224445,-6.836327224914296e-06,-0.142634
1089.6958006532009,1088.104417820483,9.29929551021614,8.470836211512987e-06,-0.142634
1095.3903045433378,1093.800680915134,9.30449666820783,2.0496482502605183e-05,-0.142634
1101.085271586775,1099.4969440097852,9.309697826199525,2.008058209735948e-05,-0.142634
1106.7810078618634,1105.1932071044364,9.314898984191217,2.0133545131263326e-05,-0.142634
1112.4775676195125,1110.8894701990878,9.320100142182907,2.363413503433965e-05,-0.142634
1118.1749694274888,1116.5857332937392,9.325301300174605,2.451677127193302e-05,-0.142634
1123.8730349886791,1122.2819963883903,9.330502458166295,2.094401885420785e-05,-0.142634
1129.5721084812474,1127.9782594830417,9.33570361615799,2.1520845606614865e-05,-0.142634
1135.2720157885003,1133.6745225776926,9.34090477414968,2.2058226750913376e-05,-0.142634
1140.9727348306492,1139.3707856723438,9.346105932141374,1.1130059855532716e-05,-0.142634
1146.674403505211,1145.067048766995,9.351307090133067,2.8220444735332866e-06,-0.142634
1152.3775322894955,1150.763311861646,9.35650824812476,1.2436450327833582e-05,-0.142634
1158.0813192972328,1156.4595749562975,9.361709406116452,2.136572656977712e-05,-0.142634
