sample_id,event_uid,subject,session_stamp,split,gt_peak_abs,is_large_response,is_difficult_peak_top20,rmse_delta_keypoint_minus_rbf,keypoint_better_rmse,selector_prob_keypoint,selector_threshold,selected_model,oracle_best_model,rmse_rbf,rmse_keypoint,rmse_best_of_two,rmse_oracle_gain_over_rbf,selector_used_keypoint,oracle_used_keypoint,rmse__keypoint_residual_vehicle_transformer_no_subject,rmse__oracle_best_of_rbf_keypoint_upper_bound,rmse__rbf_kernel_ridge_context_no_subject,rmse__selector_logreg_rbf_keypoint_no_subject,selector_correct_choice,selector_regret,oracle_gain_over_selector,oracle_gain_over_rbf
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000633830__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000633830,txj,2025_09_27_08_40_46,val,0.2099629938602447,0,0,0.1086818799376487,0,0.5321719718814072,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.11072444,0.21940453,0.11072444,0.0,0,0,0.21940453350543976,0.11072444170713425,0.11072444170713425,0.11072444170713425,1,0.0,0.0,0.0
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595,txj,2025_09_27_08_40_46,val,2.206793069839477,1,1,-0.3883530497550964,1,0.6161977339458989,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,1.2142825,0.82593787,0.82593787,0.38834465,1,1,0.8259378671646118,0.8259378671646118,1.2142826318740845,0.8259378671646118,1,0.0,0.0,0.38834476470947266
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315,txj,2025_09_27_08_40_46,val,1.191012978553772,0,0,0.0282965153455734,0,0.2503193805684261,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.14735155,0.17564254,0.14735155,0.0,0,0,0.17564253509044647,0.14735154807567596,0.14735154807567596,0.14735154807567596,1,0.0,0.0,0.0
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320,txj,2025_09_27_08_53_44,val,0.3396410048007965,0,0,0.4047247171401978,0,0.7193670583792848,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.18414193,0.58888113,0.18414193,0.0,1,0,0.5888811349868774,0.18414193391799927,0.18414193391799927,0.5888811349868774,0,0.4047392010688782,0.4047392010688782,0.0
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790,txj,2025_09_27_08_53_44,val,1.3283720016479492,0,0,0.0587563216686249,0,0.8982185179303361,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.40152502,0.460285,0.40152502,0.0,1,0,0.4602850079536438,0.40152502059936523,0.40152502059936523,0.4602850079536438,0,0.058759987354278564,0.058759987354278564,0.0
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965,txj,2025_09_27_08_53_44,val,2.1387240886688232,1,1,0.0834232568740844,0,0.0955384152356599,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.56126094,0.6446858,0.56126094,0.0,0,0,0.6446858048439026,0.5612609386444092,0.5612609386444092,0.5612609386444092,1,0.0,0.0,0.0
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085,yzy,2025_09_27_14_26_04,val,0.4270801544189453,0,0,-0.0367551892995834,1,0.0023244989411125,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.2453993,0.20864242,0.20864242,0.036756873,0,1,0.20864242315292358,0.20864242315292358,0.24539929628372192,0.24539929628372192,0,0.03675687313079834,0.03675687313079834,0.03675687313079834
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385,yzy,2025_09_27_14_26_04,val,1.429599046707153,0,0,0.0200434029102326,0,0.590388992711492,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.46975958,0.48980203,0.46975958,0.0,1,0,0.4898020029067993,0.46975961327552795,0.46975961327552795,0.4898020029067993,0,0.020042389631271362,0.020042389631271362,0.0
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650,yzy,2025_09_27_14_26_04,val,0.524994969367981,0,0,0.093924805521965,0,0.5568715668177343,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.19875683,0.29267544,0.19875683,0.0,1,0,0.2926754355430603,0.19875682890415192,0.19875682890415192,0.2926754355430603,0,0.09391860663890839,0.09391860663890839,0.0
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685,yzy,2025_09_27_14_26_04,val,1.2990481853485107,0,0,-0.0855423659086228,1,0.2340931802981452,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.2922014,0.20666371,0.20666371,0.08553769,0,1,0.20666371285915375,0.20666371285915375,0.2922013998031616,0.2922013998031616,0,0.08553768694400787,0.08553768694400787,0.08553768694400787
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665,yzy,2025_09_27_14_37_08,val,1.4303009510040283,0,0,-0.0332859754562377,1,0.4884304027150681,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.43459985,0.4013158,0.4013158,0.03328404,0,1,0.4013158082962036,0.4013158082962036,0.4345998466014862,0.4345998466014862,0,0.03328403830528259,0.03328403830528259,0.03328403830528259
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385,yzy,2025_09_27_14_37_08,val,1.746204137802124,1,0,0.0722100138664245,0,0.5090075609975167,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.5240593,0.59626293,0.5240593,0.0,0,0,0.5962629318237305,0.5240592956542969,0.5240592956542969,0.5240592956542969,1,0.0,0.0,0.0
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440,yzy,2025_09_27_14_37_08,val,1.1873469352722168,0,0,0.0386654883623124,0,0.4366806042049782,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.19877943,0.23744453,0.19877943,0.0,0,0,0.23744453489780426,0.19877944886684418,0.19877944886684418,0.19877944886684418,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890,zx,2025_09_27_16_46_13,val,1.9704800844192505,1,1,-0.0913199186325073,1,0.2000926517338123,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.73548925,0.6441798,0.6441798,0.09130943,0,1,0.6441798210144043,0.6441798210144043,0.7354892492294312,0.7354892492294312,0,0.09130942821502686,0.09130942821502686,0.09130942821502686
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075,zx,2025_09_27_16_46_13,val,2.743656635284424,1,1,-0.1940224170684814,1,0.2874550922297423,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,1.3378159,1.1437926,1.1437926,0.19402325,0,1,1.1437926292419434,1.1437926292419434,1.3378158807754517,1.3378158807754517,0,0.1940232515335083,0.1940232515335083,0.1940232515335083
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930,zx,2025_09_27_16_46_13,val,2.005558967590332,1,1,0.317752480506897,0,0.0223282392698374,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.61156785,0.9293172,0.61156785,0.0,0,0,0.9293171763420105,0.6115678548812866,0.6115678548812866,0.6115678548812866,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295,zx,2025_09_27_16_46_13,val,1.891584873199463,1,1,0.1200930476188659,0,0.3927291328258641,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.5910531,0.7111491,0.5910531,0.0,0,0,0.7111490964889526,0.5910531878471375,0.5910531878471375,0.5910531878471375,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010,zx,2025_09_27_16_46_13,val,1.3250539302825928,0,0,-0.1357371211051941,1,0.8020858808901128,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.4929598,0.35722885,0.35722885,0.13573095,1,1,0.3572288453578949,0.3572288453578949,0.49295979738235474,0.3572288453578949,1,0.0,0.0,0.13573095202445984
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255,zx,2025_09_27_16_46_13,val,3.1869680881500244,1,1,0.4183055162429809,0,0.4499625705979412,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,1.1165884,1.534897,1.1165884,0.0,0,0,1.534896969795227,1.1165883541107178,1.1165883541107178,1.1165883541107178,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550,zx,2025_09_27_16_46_13,val,0.9925658702850342,0,0,0.1284611225128173,0,0.6087834273850524,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.5598909,0.6883489,0.5598909,0.0,1,0,0.6883488893508911,0.5598909258842468,0.5598909258842468,0.6883488893508911,0,0.1284579634666443,0.1284579634666443,0.0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670,zx,2025_09_27_16_46_13,val,0.5733399987220764,0,0,0.0249739587306976,0,0.4055546606407046,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.26253211,0.28750205,0.26253211,0.0,0,0,0.2875020503997803,0.262532114982605,0.262532114982605,0.262532114982605,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410,zx,2025_09_27_17_45_11,val,0.2061300277709961,0,0,0.7172281742095947,0,0.0011665072821103,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.14939241,0.8666148,0.14939241,0.0,0,0,0.866614818572998,0.14939242601394653,0.14939242601394653,0.14939242601394653,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010,zx,2025_09_27_17_45_11,val,0.8325225114822388,0,0,-0.0667963027954101,1,0.769717978652308,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.678246,0.6114528,0.6114528,0.0667932,1,1,0.6114528179168701,0.6114528179168701,0.678246021270752,0.6114528179168701,1,0.0,0.0,0.06679320335388184
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280,zx,2025_09_27_17_45_11,val,1.652127027511597,1,0,0.2000043988227845,0,0.155000309043129,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.7106443,0.91064495,0.7106443,0.0,0,0,0.9106449484825134,0.7106443047523499,0.7106443047523499,0.7106443047523499,1,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820,zx,2025_09_27_17_45_11,val,1.1838561296463013,0,0,-0.3316312134265899,1,0.3585646220529381,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.6372591,0.30562106,0.30562106,0.33163807,0,1,0.30562105774879456,0.30562105774879456,0.6372591257095337,0.6372591257095337,0,0.33163806796073914,0.33163806796073914,0.33163806796073914
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230,zxy,2025_09_28_16_01_55,val,0.0715599060058593,0,0,0.2322717607021331,0,0.0057043744752145,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.2593437,0.49160504,0.2593437,0.0,0,0,0.4916050434112549,0.2593437135219574,0.2593437135219574,0.2593437135219574,1,0.0,0.0,0.0
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385,zxy,2025_09_28_16_01_55,val,0.935322105884552,0,0,-0.3839830160140993,1,0.0578926278563941,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,1.0621147,0.67812544,0.67812544,0.38398927,0,1,0.6781254410743713,0.6781254410743713,1.0621147155761719,1.0621147155761719,0,0.38398927450180054,0.38398927450180054,0.38398927450180054
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580,byx,2025_09_28_17_46_00,test,1.4929579496383667,0,0,-0.0253740847110748,1,0.2243215686064555,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.4272091,0.40183204,0.40183204,0.025377065,0,1,0.40183204412460327,0.40183204412460327,0.42720910906791687,0.42720910906791687,0,0.0253770649433136,0.0253770649433136,0.0253770649433136
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315,byx,2025_09_28_17_46_00,test,1.1232937574386597,0,0,-0.0257256627082823,1,0.6834633365479383,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.24321981,0.21749015,0.21749015,0.025729656,1,1,0.21749015152454376,0.21749015152454376,0.24321980774402618,0.21749015152454376,1,0.0,0.0,0.025729656219482422
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260,gf,2025_09_26_10_30_12,test,1.5163418054580688,0,0,0.0674606263637543,0,0.5207818116326346,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.43709537,0.5045611,0.43709537,0.0,0,0,0.5045611262321472,0.43709537386894226,0.43709537386894226,0.43709537386894226,1,0.0,0.0,0.0
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785,gf,2025_09_26_10_30_12,test,2.145881175994873,1,1,-0.1548696756362914,1,0.7390108425211023,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.99348843,0.8386028,0.8386028,0.15488565,1,1,0.8386027812957764,0.8386027812957764,0.9934884309768677,0.8386027812957764,1,0.0,0.0,0.1548856496810913
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870,gf,2025_09_26_10_52_57,test,0.559203028678894,0,0,0.444123387336731,0,0.7219709622856909,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.15100467,0.59514284,0.15100467,0.0,1,0,0.5951428413391113,0.15100467205047607,0.15100467205047607,0.5951428413391113,0,0.44413816928863525,0.44413816928863525,0.0
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505,gf,2025_09_26_10_52_57,test,1.254542589187622,0,0,-0.0965092778205871,1,0.4360765627070384,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.35140517,0.25489375,0.25489375,0.09651142,0,1,0.2548937499523163,0.2548937499523163,0.35140517354011536,0.35140517354011536,0,0.09651142358779907,0.09651142358779907,0.09651142358779907
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185,gzj,2025_09_27_12_17_12,test,2.043076992034912,1,1,0.145329475402832,0,0.0598329094235758,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.51949924,0.6648211,0.51949924,0.0,0,0,0.6648210883140564,0.5194991827011108,0.5194991827011108,0.5194991827011108,1,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700,gzj,2025_09_27_12_17_12,test,1.3226046562194824,0,0,-0.1532186567783355,1,0.5800467909899879,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.63960946,0.48639354,0.48639354,0.15321591,1,1,0.4863935112953186,0.4863935112953186,0.6396094560623169,0.4863935112953186,1,0.0,0.0,0.1532159447669983
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240,gzj,2025_09_27_12_17_12,test,0.7986618280410767,0,0,0.0995157361030578,0,0.7453261043648596,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.28884906,0.38837355,0.28884906,0.0,1,0,0.38837355375289917,0.2888490557670593,0.2888490557670593,0.38837355375289917,0,0.09952449798583984,0.09952449798583984,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555,gzj,2025_09_27_12_17_12,test,1.19834303855896,0,0,0.0943993330001831,0,0.7832267389858099,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.36934575,0.46374926,0.36934575,0.0,1,0,0.4637492597103119,0.3693457245826721,0.3693457245826721,0.4637492597103119,0,0.09440353512763977,0.09440353512763977,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440,gzj,2025_09_27_12_17_12,test,1.2020080089569092,0,0,0.0545020401477813,0,0.7649357092959947,0.55,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,0.47861418,0.53311914,0.47861418,0.0,1,0,0.5331190824508667,0.4786141812801361,0.4786141812801361,0.5331190824508667,0,0.05450490117073059,0.05450490117073059,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460,gzj,2025_09_27_12_17_12,test,1.0026919841766355,0,0,-0.1381816565990448,1,0.218115932436025,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.5106278,0.3724555,0.3724555,0.1381723,0,1,0.3724554777145386,0.3724554777145386,0.510627806186676,0.510627806186676,0,0.13817232847213745,0.13817232847213745,0.13817232847213745
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590,gzj,2025_09_27_12_17_12,test,2.594604015350342,1,1,0.0234247446060178,0,0.243760622805109,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,1.0713049,1.0947202,1.0713049,0.0,0,0,1.0947202444076538,1.0713049173355103,1.0713049173355103,1.0713049173355103,1,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180,gzj,2025_09_27_12_17_12,test,0.518537700176239,0,0,-0.1508625447750091,1,0.2329240906926852,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.51392895,0.36306888,0.36306888,0.15086007,0,1,0.3630688786506653,0.3630688786506653,0.5139289498329163,0.5139289498329163,0,0.15086007118225098,0.15086007118225098,0.15086007118225098
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940,gzj,2025_09_27_12_17_12,test,0.2288129925727844,0,0,0.1625688970088958,0,0.1672369188037776,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.29655987,0.45911792,0.29655987,0.0,0,0,0.4591178894042969,0.2965598702430725,0.2965598702430725,0.2965598702430725,1,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605,hzh,2025_09_26_20_50_27,test,0.5717697739601135,0,0,-0.1907484531402588,1,0.0554016465780407,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.36668804,0.17594357,0.17594357,0.19074447,0,1,0.17594356834888458,0.17594356834888458,0.3666880428791046,0.3666880428791046,0,0.19074447453022003,0.19074447453022003,0.19074447453022003
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695,hzh,2025_09_26_20_50_27,test,1.2557679414749146,0,0,0.1351027488708496,0,0.1396344254825605,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.32304978,0.45815638,0.32304978,0.0,0,0,0.45815637707710266,0.32304978370666504,0.32304978370666504,0.32304978370666504,1,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880,hzh,2025_09_26_20_50_27,test,0.1583000421524047,0,0,-0.0640302896499633,1,0.0065554732514796,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.17232157,0.108292595,0.108292595,0.06402898,0,1,0.1082925945520401,0.1082925945520401,0.17232157289981842,0.17232157289981842,0,0.06402897834777832,0.06402897834777832,0.06402897834777832
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250,hzh,2025_09_26_20_50_27,test,0.969879984855652,0,0,0.2764233946800233,0,0.400352309983934,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.6568684,0.93329823,0.6568684,0.0,0,0,0.9332982301712036,0.6568683981895447,0.6568683981895447,0.6568683981895447,1,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260,hzh,2025_09_26_21_03_19,test,1.102524995803833,0,0,0.1377542018890381,0,0.516400007180457,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.35762912,0.4953814,0.35762912,0.0,0,0,0.4953814148902893,0.35762912034988403,0.35762912034988403,0.35762912034988403,1,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890,hzh,2025_09_26_21_03_19,test,1.6784822940826416,1,0,0.2068397402763366,0,0.2876125273093968,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.66069776,0.86754286,0.66069776,0.0,0,0,0.8675428628921509,0.6606977581977844,0.6606977581977844,0.6606977581977844,1,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200,hzh,2025_09_26_21_03_19,test,1.3070790767669678,0,0,-0.07220458984375,1,0.2325605270918812,0.55,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.657525,0.58531946,0.58531946,0.07220554,0,1,0.5853193998336792,0.5853193998336792,0.6575250029563904,0.6575250029563904,0,0.07220560312271118,0.07220560312271118,0.07220560312271118
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660,hzh,2025_09_26_21_03_19,test,0.7967429757118225,0,0,-0.1526209563016892,1,0.7010807612176319,0.55,keypoint_residual_vehicle_transformer_no_subject,keypoint_residual_vehicle_transformer_no_subject,0.37773642,0.2251144,0.2251144,0.15262201,1,1,0.22511440515518188,0.22511440515518188,0.3777364194393158,0.22511440515518188,1,0.0,0.0,0.1526220142841339
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885,hzh,2025_09_27_19_44_05,test,1.791234016418457,1,1,0.2388820946216583,0,0.2860565224146659,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.26457497,0.5034466,0.26457497,0.0,0,0,0.5034465789794922,0.26457497477531433,0.26457497477531433,0.26457497477531433,1,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245,hzh,2025_09_27_19_44_05,test,1.2744419574737549,0,0,0.101894736289978,0,0.4373599738449148,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.27901196,0.3809073,0.27901196,0.0,0,0,0.3809073269367218,0.27901193499565125,0.27901193499565125,0.27901193499565125,1,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700,hzh,2025_09_27_19_44_05,test,1.983918070793152,1,1,0.0522010922431945,0,0.265233686688185,0.55,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,0.5038023,0.55599385,0.5038023,0.0,0,0,0.5559938549995422,0.5038022994995117,0.5038022994995117,0.5038022994995117,1,0.0,0.0,0.0
