sample_id,event_uid,subject,session_stamp,split,anchor_time_rel_s,curvature_anchor,input_valid_ratio,median_speed_kmh_window,event_type,event_level,road_type_anchor,old_v400_road_type_mode,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,top1_branch,best_branch_oracle,top1_matches_best,top1_prob,prob_margin,branch_spread_mean,branch_spread_peak,branch0_prob,branch1_prob,branch2_prob,prob_entropy,rbf_sample_rmse,rbf_wrong_side,rbf_large_response_recalled,rbf_severe_amp_under,rbf_peak_amp_abs_error,rbf_peak_time_abs_error_s,rbf_onset_delay_abs_error_s,rbf_tail_abs_error,rbf_tail_drift_risk,rbf_zero_crossing_mismatch,rbf_reversal_count_exact,rbf_pred_peak_abs,rbf_pred_reversal_count,rbf_pred_multi_segment,rbf_gt_peak_abs,rbf_is_large_response,rbf_is_difficult_peak_top20,top1_sample_rmse,top1_wrong_side,top1_large_response_recalled,top1_severe_amp_under,top1_peak_amp_abs_error,top1_peak_time_abs_error_s,top1_onset_delay_abs_error_s,top1_tail_abs_error,top1_tail_drift_risk,top1_zero_crossing_mismatch,top1_reversal_count_exact,top1_pred_peak_abs,top1_pred_reversal_count,top1_pred_multi_segment,top1_gt_peak_abs,top1_is_large_response,top1_is_difficult_peak_top20,branch0_sample_rmse,branch0_wrong_side,branch0_large_response_recalled,branch0_severe_amp_under,branch0_peak_amp_abs_error,branch0_peak_time_abs_error_s,branch0_onset_delay_abs_error_s,branch0_tail_abs_error,branch0_tail_drift_risk,branch0_zero_crossing_mismatch,branch0_reversal_count_exact,branch0_pred_peak_abs,branch0_pred_reversal_count,branch0_pred_multi_segment,branch0_gt_peak_abs,branch0_is_large_response,branch0_is_difficult_peak_top20,branch1_sample_rmse,branch1_wrong_side,branch1_large_response_recalled,branch1_severe_amp_under,branch1_peak_amp_abs_error,branch1_peak_time_abs_error_s,branch1_onset_delay_abs_error_s,branch1_tail_abs_error,branch1_tail_drift_risk,branch1_zero_crossing_mismatch,branch1_reversal_count_exact,branch1_pred_peak_abs,branch1_pred_reversal_count,branch1_pred_multi_segment,branch1_gt_peak_abs,branch1_is_large_response,branch1_is_difficult_peak_top20,branch2_sample_rmse,branch2_wrong_side,branch2_large_response_recalled,branch2_severe_amp_under,branch2_peak_amp_abs_error,branch2_peak_time_abs_error_s,branch2_onset_delay_abs_error_s,branch2_tail_abs_error,branch2_tail_drift_risk,branch2_zero_crossing_mismatch,branch2_reversal_count_exact,branch2_pred_peak_abs,branch2_pred_reversal_count,branch2_pred_multi_segment,branch2_gt_peak_abs,branch2_is_large_response,branch2_is_difficult_peak_top20,best_candidate_oracle,top1_worse_than_rbf,top1_minus_rbf_rmse,best_of_rbf_topk_rmse,best_of_rbf_topk_gain_over_rbf
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025,yzy,2025_09_27_15_07_57,train,447.025,0.0,1.0,119.4382,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,1,0,0,0.3948412,0.04614851,0.19567552,0.33728752,0.3487012,0.39482483,0.25647396,1.083278,0.16232016682624817,0,0,0,0.2171042561531067,0.4200000762939453,0.07499998807907104,0.0366497952491045,0,0,0,0.7969032526016235,105,1,0.5797989964485168,0,0,0.28564053773880005,0,0,0,0.4720689654350281,0.5099999904632568,0.1600000262260437,0.49516960978507996,1,1,0,1.051867961883545,2,1,0.5797989964485168,0,0,0.12485093623399734,0,0,0,0.11013275384902954,0.440000057220459,0.429999977350235,0.19315999746322632,0,1,0,0.6899317502975464,1,0,0.5797989964485168,0,0,0.28564053773880005,0,0,0,0.4720689654350281,0.5099999904632568,0.1600000262260437,0.49516960978507996,1,1,0,1.051867961883545,2,1,0.5797989964485168,0,0,0.26691824197769165,0,0,0,0.03467762470245361,0.5949999690055847,0.5199999809265137,0.031529296189546585,0,0,0,0.5451213717460632,1,0,0.5797989964485168,0,0,branch0,1,0.12332037091255188,0.12485093623399734,0.037469230592250824
vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960,zdq,2025_09_26_15_14_51,train,239.96,0.0,1.0,102.070999,instability_ay_roll,extreme_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,2,1,0,0.3529824,0.011994213,0.2496523,0.47547916,0.34099653,0.306023,0.35298052,1.0968063,0.816636860370636,0,1,0,1.649005651473999,0.02499997615814209,0.10999999940395355,0.08944949507713318,0,0,0,3.360783338546753,150,1,5.009788990020752,1,1,1.3491824865341187,0,0,1,2.5911154747009277,0.03500008583068848,0.7750000208616257,0.4334646537899971,0,0,0,2.418673515319824,2,1,5.009788990020752,1,1,1.097890853881836,0,1,0,2.0835354328155518,0.009999990463256836,0.7349999994039536,0.05028414726257324,0,0,0,2.9262535572052,2,1,5.009788990020752,1,1,1.0009957551956177,0,1,0,1.838820219039917,0.09499990940093994,0.7150000184774399,0.7259514331817627,0,0,0,3.170968770980835,2,1,5.009788990020752,1,1,1.3491824865341187,0,0,1,2.5911154747009277,0.03500008583068848,0.7750000208616257,0.4334646537899971,0,0,0,2.418673515319824,2,1,5.009788990020752,1,1,rbf,1,0.5325456261634827,0.816636860370636,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945,zdq,2025_09_26_15_21_51,train,231.945,-0.0,1.0,101.988,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,very_low,0,0,1,0.3650547,0.033287972,0.19028662,0.3515051,0.36505815,0.30317104,0.3317708,1.095737,0.1646195352077484,0,0,0,0.33033978939056396,0.0849999189376831,0.5950000137090683,0.0632503367960453,0,0,0,0.8155415654182434,125,1,0.48520177602767944,0,0,0.0909968912601471,0,0,0,0.11300170421600342,0.309999942779541,0.5100000202655792,0.2492353618144989,1,0,0,0.5982034802436829,2,1,0.48520177602767944,0,0,0.0909968912601471,0,0,0,0.11300170421600342,0.309999942779541,0.5100000202655792,0.2492353618144989,1,0,0,0.5982034802436829,2,1,0.48520177602767944,0,0,0.3116661608219147,0,0,0,0.4523842930793762,0.4950000047683716,0.5800000131130219,0.03118067979812622,0,0,0,0.9375860691070557,2,1,0.48520177602767944,0,0,0.22603905200958252,0,0,0,0.03255707025527954,0.3500000238418579,0.1600000262260437,0.39756569266319275,1,0,0,0.4526447057723999,2,1,0.48520177602767944,0,0,branch0,0,-0.07362264394760132,0.0909968912601471,0.07362264394760132
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510,zdq,2025_09_26_15_27_09,train,52.51,0.0,1.0,98.827,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,0,1,0.38251203,0.04059127,0.25088626,0.4239916,0.38251713,0.27556276,0.34192008,1.089717,0.3893788158893585,0,1,0,0.6961737871170044,0.4200000762939453,0.11500000953674316,0.35847764648497105,0,0,0,1.1838982105255127,154,1,1.880071997642517,1,1,0.2803509533405304,0,1,0,0.0804668664932251,0.2900000810623169,0.014999985694885254,0.13574859499931335,0,0,0,1.799605131149292,2,1,1.880071997642517,1,1,0.2803509533405304,0,1,0,0.0804668664932251,0.2900000810623169,0.014999985694885254,0.13574859499931335,0,0,0,1.799605131149292,2,1,1.880071997642517,1,1,0.5047463178634644,0,1,0,0.24050629138946533,0.19000005722045898,0.5600000023841858,0.615860104560852,0,0,0,2.1205782890319824,2,1,1.880071997642517,1,1,0.3927099406719208,0,1,0,0.6681308746337891,0.36000001430511475,0.04500001668930054,0.10781911015510559,0,0,0,1.211941123008728,2,1,1.880071997642517,1,1,branch0,0,-0.10902786254882812,0.2803509533405304,0.10902786254882812
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750,zdq,2025_09_26_15_27_09,train,60.75,0.0,1.0,91.396299,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,0,1,0.38692212,0.052415222,0.2127308,0.37820488,0.38692364,0.27856788,0.3345085,1.0897486,0.19938130676746368,0,0,0,0.2539854645729065,0.3400000333786011,0.19500000029802322,0.06358342058956623,0,0,0,0.5080255270004272,179,1,0.7620109915733337,0,0,0.24116584658622742,0,0,0,0.1633186936378479,0.18000006675720215,0.3050000071525574,0.0009489469230175018,0,0,0,0.5986922979354858,2,1,0.7620109915733337,0,0,0.24116584658622742,0,0,0,0.1633186936378479,0.18000006675720215,0.3050000071525574,0.0009489469230175018,0,0,0,0.5986922979354858,2,1,0.7620109915733337,0,0,0.26310667395591736,0,0,0,0.23540621995925903,0.3250000476837158,0.08500000834465027,0.2614906281232834,0,0,0,0.9974172115325928,2,1,0.7620109915733337,0,0,0.43141743540763855,0,0,0,0.3130747973918915,0.7099999785423279,0.1550000011920929,0.18466916680335999,0,0,0,0.44893619418144226,1,0,0.7620109915733337,0,0,rbf,1,0.04178453981876373,0.19938130676746368,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530,zdq,2025_09_26_15_27_09,train,456.53,-0.0,1.0,138.499,instability_ay_roll,extreme_active,curve,curve,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,2,0,0,0.3973593,0.013468981,0.11699693,0.18149374,0.38389456,0.21874723,0.39735827,1.0667249,0.10133956372737885,1,0,0,0.019213654100894928,0.24500000476837158,0.19999998807907104,0.016460582613945007,0,0,0,0.11482734233140945,125,1,0.13404099643230438,0,0,0.17057062685489655,1,0,0,0.15957455337047577,1.7450000047683716,0.26999998837709427,0.3758205473423004,1,0,0,0.29361554980278015,0,0,0.13404099643230438,0,0,0.08307097852230072,1,0,0,0.03407861292362213,1.7450000047683716,0.22999998927116394,0.2503246068954468,1,0,0,0.1681196093559265,0,0,0.13404099643230438,0,0,0.19278298318386078,0,0,0,0.11282855272293091,0.7500001192092896,0.2449999898672104,0.07454657042399049,1,0,0,0.2468695491552353,0,0,0.13404099643230438,0,0,0.17057062685489655,1,0,0,0.15957455337047577,1.7450000047683716,0.26999998837709427,0.3758205473423004,1,0,0,0.29361554980278015,0,0,0.13404099643230438,0,0,branch0,1,0.0692310631275177,0.08307097852230072,0.018268585205078125
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020,zdq,2025_09_26_15_37_30,train,202.02,-0.0,1.0,111.414001,instability_ay_roll,strong_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,0,0,1,0.34692284,0.0050899982,0.24312441,0.41167292,0.34693277,0.3418165,0.31125078,1.0974834,0.28414079546928406,0,0,0,0.5319254398345947,0.31499993801116943,0.02499999850988388,0.008841373026371002,0,0,0,1.5007574558258057,51,1,0.9688320159912109,0,0,0.17743146419525146,0,0,0,0.2962547540664673,0.16999995708465576,0.17000000923871994,0.2281251847743988,0,0,0,1.2650867700576782,2,1,0.9688320159912109,0,0,0.17743146419525146,0,0,0,0.2962547540664673,0.16999995708465576,0.17000000923871994,0.2281251847743988,0,0,0,1.2650867700576782,2,1,0.9688320159912109,0,0,0.4256427586078644,0,0,0,0.6383097171783447,0.034999966621398926,0.03500000387430191,0.22720900177955627,0,0,0,1.6071417331695557,2,1,0.9688320159912109,0,0,0.28358161449432373,0,0,0,0.22913146018981934,0.31999993324279785,0.615000031888485,0.4450870156288147,0,0,0,0.7397005558013916,2,1,0.9688320159912109,0,0,branch0,0,-0.10670933127403259,0.17743146419525146,0.10670933127403259
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070,zdq,2025_09_26_15_52_46,train,58.07,0.0,1.0,91.1729,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,2,0,0.39574152,0.039615214,0.20640068,0.3420028,0.3957444,0.24813385,0.35612172,1.080385,0.1819433569908142,0,0,0,0.39933884143829346,0.11500000953674316,0.06000000238418579,0.08014291082508862,0,0,0,1.0199633836746216,119,1,1.419302225112915,0,0,0.3500472903251648,0,0,0,0.5322453379631042,0.2749999761581421,0.9149999469518661,0.07177606504410505,0,0,0,0.8870568871498108,2,1,1.419302225112915,0,0,0.3500472903251648,0,0,0,0.5322453379631042,0.2749999761581421,0.9149999469518661,0.07177606504410505,0,0,0,0.8870568871498108,2,1,1.419302225112915,0,0,0.5938823223114014,0,0,0,0.5754140615463257,0.49000000953674316,0.5950000137090683,0.3885377049446106,0,0,0,0.8438881635665894,1,0,1.419302225112915,0,0,0.20447781682014465,0,0,0,0.15380454063415527,0.16499996185302734,0.9049999564886093,0.1717568337917328,0,0,0,1.2654976844787598,2,1,1.419302225112915,0,0,rbf,1,0.16810393333435059,0.1819433569908142,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370,zdq,2025_09_26_15_52_46,train,130.37,-0.00729802,1.0,102.516001,instability_ay_roll,extreme_active,curve,curve,secondary,curve1,curve1,design_curve_context,high,0,2,0,0.3912646,0.029967397,0.25158027,0.4703329,0.39126816,0.24743408,0.3612978,1.0805407,0.40331512689590454,0,0,0,0.4137563705444336,0.039999961853027344,0.06000000238418579,0.2703753635287285,0,0,0,1.050926685333252,187,1,1.4646830558776855,0,0,0.47757530212402344,0,0,0,0.356997013092041,0.19999992847442627,0.6549999862909317,0.7717884480953217,1,1,0,1.1076860427856445,1,0,1.4646830558776855,0,0,0.47757530212402344,0,0,0,0.356997013092041,0.19999992847442627,0.6549999862909317,0.7717884480953217,1,1,0,1.1076860427856445,1,0,1.4646830558776855,0,0,0.6898798942565918,0,0,1,0.8390461206436157,0.4750000238418579,0.05500000715255737,0.6102817952632904,0,1,0,0.6256369352340698,1,0,1.4646830558776855,0,0,0.41941896080970764,0,0,0,0.20979321002960205,0.15999996662139893,0.5500000268220901,1.0687824189662933,1,1,0,1.6744762659072876,1,0,1.4646830558776855,0,0,rbf,1,0.0742601752281189,0.40331512689590454,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885,zdq,2025_09_26_15_52_46,train,577.885,0.0,1.0,111.157,instability_ay_roll,instability_strong,design_high_risk_surface,none,none,differentmu_road,mu1,design_high_risk_surface,very_low,2,2,1,0.4271764,0.07550284,0.10779169,0.19348879,0.3516834,0.22114305,0.42717353,1.0645492,0.08572127670049667,0,0,0,0.07689821720123291,0.17499995231628418,0.014999985694885254,0.06248161196708679,0,0,0,0.3245605230331421,36,1,0.24766230583190918,0,0,0.12538012862205505,1,0,0,0.22969985008239746,1.809999942779541,0.2449999898672104,0.23563414812088013,1,0,0,0.47736215591430664,2,1,0.24766230583190918,0,0,0.20229919254779816,0,0,0,0.26458555459976196,0.5,0.2449999898672104,0.1173257827758789,0,0,0,0.5122478604316711,2,1,0.24766230583190918,0,0,0.34809762239456177,0,0,0,0.4850841760635376,0.5899999141693115,0.2549999915063381,0.039087891578674316,0,0,0,0.7327464818954468,2,1,0.24766230583190918,0,0,0.12538012862205505,1,0,0,0.22969985008239746,1.809999942779541,0.2449999898672104,0.23563414812088013,1,0,0,0.47736215591430664,2,1,0.24766230583190918,0,0,rbf,1,0.03965885192155838,0.08572127670049667,0.0
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185,zdq,2025_09_26_16_03_48,train,347.185,0.0,1.0,84.7971,instability_ay_roll,strong_active,straight,straight,primary,middle_section,section5,design_regular_road,very_low,0,0,1,0.3617382,0.008713245,0.22692849,0.37838015,0.36174384,0.28523186,0.35302433,1.0932133,0.15133586525917053,0,0,0,0.10568273067474365,0.050000011920928955,0.004999998956918716,0.05821907985955477,0,0,0,1.0968502759933472,111,1,1.2025330066680908,0,0,0.32609865069389343,1,0,0,0.04823601245880127,1.4100000262260437,0.13499999418854713,0.2178230881690979,0,0,0,1.250769019126892,2,1,1.2025330066680908,0,0,0.32609865069389343,1,0,0,0.04823601245880127,1.4100000262260437,0.13499999418854713,0.2178230881690979,0,0,0,1.250769019126892,2,1,1.2025330066680908,0,0,0.4986438453197479,1,0,0,0.33847343921661377,1.5350000262260437,0.08499999716877937,0.2027820646762848,0,0,0,1.5410064458847046,2,1,1.2025330066680908,0,0,0.37790384888648987,1,0,0,0.4403783679008484,1.2950000166893005,0.19499999657273293,0.3861912190914154,0,0,0,0.7621546387672424,2,1,1.2025330066680908,0,0,rbf,1,0.1747627854347229,0.15133586525917053,0.0
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380,zdq,2025_09_26_16_03_48,train,471.38,0.0,1.0,131.357,instability_ay_roll,medium_active,curve,curve,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,0,0,1,0.38724846,0.0038835406,0.104878195,0.20661347,0.3872533,0.2293816,0.383365,1.0726702,0.14990922808647156,0,0,0,0.20206958055496216,0.05500000715255737,0.0949999988079071,0.08729705819860101,0,0,0,0.2133188247680664,74,1,0.41538840532302856,0,0,0.1810329407453537,0,0,0,0.12911701202392578,0.3250000476837158,0.08499999344348907,0.09380595426773652,0,0,0,0.2862713932991028,1,0,0.41538840532302856,0,0,0.1810329407453537,0,0,0,0.12911701202392578,0.3250000476837158,0.08499999344348907,0.09380595426773652,0,0,0,0.2862713932991028,1,0,0.41538840532302856,0,0,0.2179524302482605,0,0,0,0.15459340810775757,1.3900001049041748,0.04000002145767212,0.20321381092071533,0,1,0,0.260794997215271,0,0,0.41538840532302856,0,0,0.3021119236946106,0,0,0,0.13983827829360962,0.1850000023841858,0.09499998390674591,0.07586018741130829,0,0,0,0.27555012702941895,1,0,0.41538840532302856,0,0,rbf,1,0.03112371265888214,0.14990922808647156,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280,zt,2025_09_28_11_20_08,train,158.28,-0.00729802,1.0,87.40096,instability_ay_roll,strong_active,straight,straight,primary,curve1,curve1,design_curve_context,high,0,0,1,0.4332907,0.095051944,0.2639878,0.47937334,0.43329266,0.22847302,0.33823434,1.0663356,0.3838224411010742,0,1,0,0.4468451738357544,0.029999971389770508,0.015000000596046448,0.016449108719825745,0,0,0,1.3707369565963745,186,1,1.817582130432129,1,1,0.35604164004325867,0,1,0,0.15269041061401367,0.0849999189376831,0.024999991059303284,0.5475655496120453,0,1,0,1.6648917198181152,1,0,1.817582130432129,1,1,0.35604164004325867,0,1,0,0.15269041061401367,0.0849999189376831,0.024999991059303284,0.5475655496120453,0,1,0,1.6648917198181152,1,0,1.817582130432129,1,1,0.5852133631706238,0,1,0,0.37457311153411865,0.559999942779541,0.004999995231628418,0.2627982795238495,0,1,0,1.4430090188980103,1,0,1.817582130432129,1,1,0.39723899960517883,0,1,0,0.3757803440093994,0.05000007152557373,0.03999999165534973,0.8960190713405609,0,1,0,2.1933624744415283,1,0,1.817582130432129,1,1,branch0,0,-0.027780801057815552,0.35604164004325867,0.027780801057815552
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535,zt,2025_09_28_11_20_08,train,270.535,-0.0,1.0,100.0538,instability_ay_roll,medium_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,1,1,1,0.37268093,0.040884852,0.21665308,0.404687,0.33180338,0.37266818,0.2955284,1.0941443,0.2543138563632965,0,0,0,0.2967214584350586,0.1350001096725464,0.07499998807907104,0.1213308721780777,0,0,0,1.2047815322875977,128,1,1.5015029907226562,0,0,0.33282893896102905,0,0,0,0.23076856136322021,0.25500011444091797,0.7149999886751175,0.0972522646188736,0,0,1,1.7322715520858765,2,1,1.5015029907226562,0,0,0.4000343680381775,0,0,0,0.16522634029388428,0.37000012397766113,0.4950000196695328,0.1965709738433361,0,0,1,1.336276650428772,2,1,1.5015029907226562,0,0,0.33282893896102905,0,0,0,0.23076856136322021,0.25500011444091797,0.7149999886751175,0.0972522646188736,0,0,1,1.7322715520858765,2,1,1.5015029907226562,0,0,0.5687209963798523,0,0,0,0.6415976285934448,0.7700001001358032,0.4099999815225601,0.3801605701446533,0,0,1,0.8599053621292114,2,1,1.5015029907226562,0,0,rbf,1,0.07851508259773254,0.2543138563632965,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365,zt,2025_09_28_11_20_08,train,416.365,0.0,1.0,95.28674,instability_ay_roll,strong_active,straight,straight,primary,stop,stop,design_special_event_segment,very_low,0,1,0,0.36300868,0.0410482,0.2604271,0.42785147,0.36301535,0.31502366,0.321961,1.0966197,0.2305564284324646,0,0,0,0.24073165655136108,0.13499999046325684,0.004999995231628418,0.1350691500119865,0,0,0,0.7364782691001892,130,1,0.9772099256515503,0,0,0.3340749740600586,0,0,0,0.2575714588165283,0.33500003814697266,0.06999999284744263,0.2809560000896454,0,0,0,0.719638466835022,2,1,0.9772099256515503,0,0,0.3340749740600586,0,0,0,0.2575714588165283,0.33500003814697266,0.06999999284744263,0.2809560000896454,0,0,0,0.719638466835022,2,1,0.9772099256515503,0,0,0.1685970574617386,0,0,0,0.15573465824127197,0.1700000762939453,0.019999995827674866,0.16222324967384338,0,0,0,1.1329445838928223,2,1,0.9772099256515503,0,0,0.6077449321746826,1,0,1,0.6523328721523285,0.7999999523162842,0.1599999964237213,0.4667719900608063,0,0,0,0.3248770534992218,2,1,0.9772099256515503,0,0,branch1,1,0.103518545627594,0.1685970574617386,0.06195937097072601
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990,zt,2025_09_28_11_20_08,train,472.99,-0.0,1.0,90.99072,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,2,0,0,0.37866762,0.013750106,0.21180281,0.36902705,0.36492002,0.25641537,0.37866458,1.0845606,0.2855667769908905,0,0,0,0.29601866006851196,0.02499997615814209,0.030000030994415283,0.023342348635196686,0,0,0,0.9435113072395325,183,1,1.2395299673080444,0,0,0.37541335821151733,0,0,0,0.14448022842407227,0.04999995231628418,0.4249999523162842,0.5562615841627121,0,0,0,1.3840101957321167,2,1,1.2395299673080444,0,0,0.22732730209827423,0,0,0,0.2891463041305542,0.1499999761581421,0.07999998331069946,0.31991778314113617,0,0,0,0.9503836631774902,1,0,1.2395299673080444,0,0,0.31597980856895447,0,0,0,0.42340534925460815,0.375,0.20999997854232788,0.02766602113842964,0,0,0,0.8161246180534363,1,0,1.2395299673080444,0,0,0.37541335821151733,0,0,0,0.14448022842407227,0.04999995231628418,0.4249999523162842,0.5562615841627121,0,0,0,1.3840101957321167,2,1,1.2395299673080444,0,0,branch0,1,0.08984658122062683,0.22732730209827423,0.05823947489261627
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585,zx,2025_09_27_16_32_00,train,101.585,0.0,1.0,7.798114,instability_roll_only,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,1,0,0.3771382,0.021650553,0.18261816,0.32169902,0.37714094,0.3554814,0.26737767,1.0881281,0.020188434049487114,0,0,0,0.022505272179841995,1.3249999284744263,0.5950000137090683,0.009565368294715881,1,1,1,0.038745392113924026,0,0,0.01624011993408203,0,0,0.26435378193855286,0,0,0,0.508983850479126,0.9650000333786011,0.6650000140070915,0.1013341173529625,1,1,0,0.525223970413208,1,0,0.01624011993408203,0,0,0.26435378193855286,0,0,0,0.508983850479126,0.9650000333786011,0.6650000140070915,0.1013341173529625,1,1,0,0.525223970413208,1,0,0.01624011993408203,0,0,0.10179200768470764,0,0,0,0.18799786269664764,0.8949999809265137,0.6350000128149986,0.11136090755462646,1,1,0,0.20423798263072968,1,0,0.01624011993408203,0,0,0.5668262243270874,0,0,0,0.9501429200172424,0.9950000047683716,0.680000014603138,0.4224822223186493,1,1,0,0.9663830399513245,1,0,0.01624011993408203,0,0,rbf,1,0.24416534788906574,0.020188434049487114,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575,zx,2025_09_27_16_32_00,train,312.575,-0.0,1.0,106.4962,instability_ay_roll,extreme_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,2,1,0,0.38110843,0.016593337,0.26311523,0.47030163,0.36451796,0.25437793,0.38110408,1.0837352,0.5007381439208984,0,1,0,0.7097147703170776,0.04500007629394531,0.5450000166893005,0.2541791573166847,0,0,0,1.8183971643447876,75,1,2.5281119346618652,1,1,0.96324622631073,0,1,0,0.5712358951568604,0.10499989986419678,0.5199999809265137,0.7708959579467773,0,0,0,1.9568760395050049,2,1,2.5281119346618652,1,1,0.7591139674186707,0,1,0,0.9522892236709595,0.004999995231628418,0.5450000166893005,0.3410798991099,0,0,0,1.5758227109909058,2,1,2.5281119346618652,1,1,0.7111122012138367,0,1,0,1.1445717811584473,0.1350001096725464,0.4049999713897705,0.16719457507133484,0,0,0,1.383540153503418,1,0,2.5281119346618652,1,1,0.96324622631073,0,1,0,0.5712358951568604,0.10499989986419678,0.5199999809265137,0.7708959579467773,0,0,0,1.9568760395050049,2,1,2.5281119346618652,1,1,rbf,1,0.46250808238983154,0.5007381439208984,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300,zx,2025_09_27_16_32_00,train,398.3,0.0,1.0,120.4642,instability_ay_roll,extreme_active,straight,straight,secondary,curve2,curve2,design_curve_context,very_low,1,1,1,0.38791826,0.04915145,0.1802,0.37026268,0.3387703,0.38790867,0.273321,1.088567,0.2691601812839508,0,0,0,0.5749571323394775,0.06500005722045898,0.07999998331069946,0.16583407297730446,0,0,0,0.9771639108657837,190,1,1.5521210432052612,0,0,0.27930307388305664,0,0,0,0.20618903636932373,0.27500009536743164,0.030000030994415283,0.04346826672554016,0,0,0,1.3459320068359375,1,0,1.5521210432052612,0,0,0.3472939729690552,0,0,0,0.5871437191963196,0.46000003814697266,0.1899999976158142,0.14777091890573502,0,1,0,0.9649773240089417,1,0,1.5521210432052612,0,0,0.27930307388305664,0,0,0,0.20618903636932373,0.27500009536743164,0.030000030994415283,0.04346826672554016,0,0,0,1.3459320068359375,1,0,1.5521210432052612,0,0,0.5439685583114624,0,0,0,0.7649521827697754,1.0450000762939453,0.22999998927116394,0.3351012319326401,0,0,0,0.7871688604354858,1,0,1.5521210432052612,0,0,rbf,1,0.010142892599105835,0.2691601812839508,0.0
