window_config_id,split_strategy,split,model_name,n_samples,rmse_steer,peak_direction_accuracy,wrong_side_rate,large_response_recall,peak_amp_mae,peak_amp_ratio_pred_over_gt_mean,severe_amp_under_rate,peak_time_mae_s,onset_delay_mae_s,tail_abs_error_mean,tail_drift_risk_rate,zero_crossing_mismatch_rate,reversal_count_exact_match_rate,multi_segment_gt_rate,multi_segment_pred_rate,difficult_top20_rmse,track_id
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.32,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.40,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_combo_full__fallback_rbf_conf_prod_lt_0.50,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.10,188,0.7645674840649043,0.5957446808510638,0.40425531914893614,0.0425531914893617,1.0208689562104485,0.580628998123109,0.7872340425531915,0.9796808557783035,1.875930851127239,0.16005529531963825,0.047872340425531915,0.06382978723404255,0.031914893617021274,0.925531914893617,0.9521276595744681,1.2198750283344644,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.18,188,0.6163978825938076,0.8191489361702128,0.18085106382978725,0.3191489361702128,0.6906486468270738,0.8589139290844874,0.3882978723404255,0.6534840416242468,0.9784308504709538,0.12727741747685867,0.02127659574468085,0.05851063829787234,0.06914893617021277,0.925531914893617,0.9574468085106383,1.0748412318848821,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.25,188,0.44255263112176224,0.9308510638297872,0.06914893617021277,0.7446808510638298,0.4278917980796479,0.87756612539541,0.12234042553191489,0.4035106332219662,0.3989627656942986,0.11015304136696827,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.7498247389140232,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.32,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.40,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_correction__fallback_rbf_conf_prod_lt_0.50,188,0.33011095985179567,0.9414893617021277,0.05851063829787234,0.9148936170212766,0.3130859541607664,0.9549159427900055,0.02127659574468085,0.30026595286549407,0.19082446689618396,0.10480268023124192,0.015957446808510637,0.06382978723404255,0.06914893617021277,0.925531914893617,0.9680851063829787,0.520692098776021,B_response3s_strict_core
pre3_label3_response_coverage,session_level_split,train,proto_direction_amp__fallback_rbf_conf_prod_lt_0.10,188,0.46546288531661634,0.9414893617021277,0.05851063829787234,0.8936170212765957,0.35128428069676493,1.2817472148455362,0.13829787234042554,0.37361702568670535,0.3879255317547854,0.15318471884127072,0.0425531914893617,0.0851063829787234,0.05851063829787234,0.925531914893617,1.0,0.741222976058384,B_response3s_strict_core
