split,sample_id,oracle_winner_model,oracle_sample_rmse,pool_name,rbf_sample_rmse,wrong_side,is_large_response,severe_amp_under,tail_drift_risk,oracle_gain_vs_rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3891752958297729,oracle_topk3_only,0.3429090976715088,0,1,0,0,-0.046266198158264105
train,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000357555__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3564530611038208,oracle_topk3_only,0.3091430962085724,0,0,0,0,-0.04730996489524841
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2915579676628113,oracle_topk3_only,0.2414779067039489,0,0,0,0,-0.05008006095886239
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2591786980628967,oracle_topk3_only,0.2073578834533691,0,0,0,0,-0.05182081460952756
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.144924134016037,oracle_topk3_only,0.0904351621866226,0,0,0,0,-0.05448897182941438
train,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3049395382404327,oracle_topk3_only,0.24772509932518,0,0,0,0,-0.057214438915252686
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2114995270967483,oracle_topk3_only,0.1539244651794433,0,0,0,0,-0.05757506191730499
train,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2553122937679291,oracle_topk3_only,0.1969930976629257,0,0,0,0,-0.058319196105003385
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.0616875179111957,oracle_topk3_only,0.0025207225698977,0,0,0,0,-0.059166795341298
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.5319616198539734,oracle_topk3_only,0.4725358784198761,0,0,0,0,-0.05942574143409729
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.0813138484954834,oracle_topk3_only,0.0214043855667114,0,0,0,0,-0.059909462928772
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.0906537473201751,oracle_topk3_only,0.0289542283862829,0,0,0,0,-0.0616995189338922
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.0931815579533577,oracle_topk3_only,0.0310606826096773,0,0,0,1,-0.062120875343680396
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2432284206151962,oracle_topk3_only,0.1767843067646026,0,0,0,0,-0.0664441138505936
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000195245__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.0865391194820404,oracle_topk3_only,0.0194535125046968,0,0,0,0,-0.0670856069773436
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.0753692314028739,oracle_topk3_only,0.0073422826826572,0,0,0,0,-0.0680269487202167
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2146494090557098,oracle_topk3_only,0.1462903767824173,0,0,0,0,-0.06835903227329251
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1176401898264885,oracle_topk3_only,0.0451421812176704,0,0,0,0,-0.0724980086088181
train,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000628070__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.09305951744318,oracle_topk3_only,0.0188200585544109,0,0,0,0,-0.0742394588887691
train,vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.4654636681079864,oracle_topk3_only,0.3902959525585174,0,0,0,0,-0.075167715549469
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2580945789813995,oracle_topk3_only,0.1814527660608291,0,0,0,0,-0.07664181292057037
train,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000235890__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3289761543273926,oracle_topk3_only,0.2520707249641418,0,0,0,0,-0.07690542936325079
train,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2827913463115692,oracle_topk3_only,0.2042867243289947,0,0,0,0,-0.07850462198257452
train,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3328185081481933,oracle_topk3_only,0.2543138563632965,0,0,0,0,-0.0785046517848968
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3896262049674988,oracle_topk3_only,0.3081273734569549,0,0,0,0,-0.08149883151054388
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.1018153801560401,oracle_topk3_only,0.0201884340494871,0,0,0,1,-0.081626946106553
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.0938440710306167,oracle_topk3_only,0.0118708098307251,0,0,0,0,-0.08197326119989161
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2675293684005737,oracle_topk3_only,0.1820683777332306,0,0,0,0,-0.08546099066734308
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.1725564301013946,oracle_topk3_only,0.0868243128061294,0,0,0,0,-0.0857321172952652
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3416779935359955,oracle_topk3_only,0.255219042301178,0,0,0,0,-0.0864589512348175
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.4339566528797149,oracle_topk3_only,0.3437470197677612,0,1,0,0,-0.09020963311195374
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3462560176849365,oracle_topk3_only,0.2552616894245147,0,0,0,0,-0.09099432826042181
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.1956149786710739,oracle_topk3_only,0.1044872775673866,0,0,0,0,-0.09112770110368731
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.201334923505783,oracle_topk3_only,0.1077137887477874,0,0,0,0,-0.09362113475799559
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3503080010414123,oracle_topk3_only,0.2561657130718231,0,0,0,0,-0.09414228796958918
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000228515__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.7032751441001892,oracle_topk3_only,0.6089252233505249,0,1,0,0,-0.0943499207496643
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3282176256179809,oracle_topk3_only,0.2333856970071792,0,0,0,0,-0.0948319286108017
train,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.5953068137168884,oracle_topk3_only,0.5000108480453491,0,1,1,0,-0.0952959656715393
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.4149813652038574,oracle_topk3_only,0.3150139153003692,0,1,0,0,-0.09996744990348821
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.5178979635238647,oracle_topk3_only,0.4173553884029388,0,1,0,0,-0.10054257512092596
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2516379356384277,oracle_topk3_only,0.1487936079502105,0,0,0,0,-0.10284432768821719
train,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3278808295726776,oracle_topk3_only,0.2234920859336853,0,0,0,0,-0.10438874363899231
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.6183552742004395,oracle_topk3_only,0.5069710612297058,0,1,0,0,-0.11138421297073364
train,vehicle_instability_allraw__jy__2025_09_26_17_51_46__000542335__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.1453404873609542,oracle_topk3_only,0.0339282229542732,0,0,0,0,-0.111412264406681
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1726442724466323,oracle_topk3_only,0.0570673234760761,0,0,0,0,-0.1155769489705562
train,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2538963854312897,oracle_topk3_only,0.1370156556367874,0,0,0,0,-0.11688072979450229
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.230436235666275,oracle_topk3_only,0.1132330745458602,0,0,0,0,-0.1172031611204148
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.4282262027263641,oracle_topk3_only,0.3012087643146515,0,0,0,0,-0.1270174384117126
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2383490055799484,oracle_topk3_only,0.1112119778990745,0,0,0,0,-0.1271370276808739
train,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000685655__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.4123130738735199,oracle_topk3_only,0.2845663428306579,0,1,0,0,-0.127746731042862
train,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000302720__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3586174547672272,oracle_topk3_only,0.2287512719631195,0,0,0,0,-0.12986618280410767
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2233194261789322,oracle_topk3_only,0.0894001051783561,0,0,0,0,-0.13391932100057607
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000129055__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.4865079224109649,oracle_topk3_only,0.3499749600887298,0,1,0,0,-0.1365329623222351
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3873282670974731,oracle_topk3_only,0.2498362809419632,0,1,0,0,-0.1374919861555099
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.169924795627594,oracle_topk3_only,0.0321164242923259,0,0,0,0,-0.1378083713352681
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3251124918460846,oracle_topk3_only,0.175938218832016,0,0,0,0,-0.1491742730140686
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3645412027835846,oracle_topk3_only,0.2145424932241439,0,1,0,0,-0.1499987095594407
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000069905__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3669097423553467,oracle_topk3_only,0.2146531790494918,0,0,0,0,-0.15225656330585488
train,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.4531052410602569,oracle_topk3_only,0.3007480204105377,0,0,0,0,-0.15235722064971918
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2991153001785278,oracle_topk3_only,0.1406444460153579,0,1,0,0,-0.1584708541631699
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.4551303684711456,oracle_topk3_only,0.2963285148143768,0,1,0,0,-0.1588018536567688
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2691337466239929,oracle_topk3_only,0.1101447343826294,0,1,0,0,-0.15898901224136353
train,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.387986421585083,oracle_topk3_only,0.227711483836174,0,0,0,0,-0.160274937748909
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000175350__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.5281069278717041,oracle_topk3_only,0.3653832674026489,0,0,0,0,-0.16272366046905518
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000250730__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2927101850509643,oracle_topk3_only,0.1293587237596511,0,0,0,0,-0.1633514612913132
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3611933588981628,oracle_topk3_only,0.1966462135314941,0,0,0,0,-0.16454714536666867
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3575649559497833,oracle_topk3_only,0.1843132227659225,0,0,0,0,-0.17325173318386083
train,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3260942995548248,oracle_topk3_only,0.1513358652591705,0,0,0,0,-0.17475843429565427
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3183492124080658,oracle_topk3_only,0.1421731561422348,0,0,0,0,-0.176176056265831
train,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,1.0009922981262207,oracle_topk3_only,0.816636860370636,0,1,0,0,-0.18435543775558472
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000407925__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.7124663591384888,oracle_topk3_only,0.5241154432296753,0,1,0,0,-0.18835091590881348
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.7110916972160339,oracle_topk3_only,0.5007381439208984,0,1,0,0,-0.2103535532951355
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.6717057228088379,oracle_topk3_only,0.4550531804561615,0,1,0,0,-0.2166525423526764
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3761122822761535,oracle_topk3_only,0.1510205864906311,0,0,0,0,-0.2250916957855224
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.4517455697059631,oracle_topk3_only,0.216630607843399,0,0,0,0,-0.2351149618625641
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2891344428062439,oracle_topk3_only,0.0477919243276119,0,0,0,0,-0.241342518478632
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000135315__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.4073314070701599,oracle_topk3_only,0.1458196938037872,0,0,0,0,-0.2615117132663727
train,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000418350__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3731125891208648,oracle_topk3_only,0.0463956743478775,0,0,0,0,-0.3267169147729873
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,1.2817120552062988,oracle_topk3_only,0.9316312074661256,1,1,0,0,-0.35008084774017323
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.6490167379379272,oracle_topk3_only,0.2730563879013061,0,1,0,0,-0.37596035003662115
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.7301582098007202,oracle_topk3_only,0.3020745515823364,0,1,0,0,-0.4280836582183838
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,peak_scaled_template_context_no_subject,0.8415247797966003,oracle_broad_vehicle_pool,1.3378158807754517,0,1,1,0,0.4962911009788513
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2834757268428802,oracle_broad_vehicle_pool,0.7354892492294312,0,1,0,0,0.45201352238655096
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595__pre3_label3_response_coverage,peak_scaled_template_context_no_subject,0.7956688404083252,oracle_broad_vehicle_pool,1.2142826318740845,0,1,1,0,0.4186137914657593
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,direction_gated_knn_template_no_subject,0.2117098271846771,oracle_broad_vehicle_pool,0.6115678548812866,0,1,1,0,0.3998580276966095
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,structured_vehicle_transformer_aux_no_subject,0.6673797369003296,oracle_broad_vehicle_pool,1.062114715576172,0,0,0,0,0.3947349786758425
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840__pre3_label3_response_coverage,vehicle_transformer_context_no_subject,0.1574158817529678,oracle_broad_vehicle_pool,0.5422168970108032,0,0,0,0,0.3848010152578354
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,0.3056279122829437,oracle_broad_vehicle_pool,0.6372591257095337,0,0,0,0,0.33163121342658997
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,structured_vehicle_transformer_aux_no_subject,0.2616833746433258,oracle_broad_vehicle_pool,0.5598909258842468,0,0,1,0,0.298207551240921
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3954427242279053,oracle_broad_vehicle_pool,0.678246021270752,0,0,0,0,0.2828032970428467
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.5715765953063965,oracle_broad_vehicle_pool,0.8348461389541626,0,0,0,0,0.2632695436477661
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2388854771852493,oracle_broad_vehicle_pool,0.4929597973823547,0,0,0,0,0.2540743201971054
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3368962109088897,oracle_broad_vehicle_pool,0.5874730944633484,0,0,0,0,0.2505768835544587
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565__pre3_label3_response_coverage,peak_scaled_template_context_no_subject,0.2608135640621185,oracle_broad_vehicle_pool,0.4512886106967926,1,0,0,0,0.19047504663467413
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000301130__pre3_label3_response_coverage,vehicle_transformer_context_no_subject,0.1830639541149139,oracle_broad_vehicle_pool,0.3669399619102478,0,0,0,0,0.1838760077953339
val,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965__pre3_label3_response_coverage,knn_template_context_no_subject,0.3864400088787079,oracle_broad_vehicle_pool,0.5612609386444092,0,1,0,0,0.1748209297657013
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,peak_scaled_template_context_no_subject,0.0906647369265556,oracle_broad_vehicle_pool,0.262532114982605,0,0,0,0,0.17186737805604937
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.1920114457607269,oracle_broad_vehicle_pool,0.3376334905624389,0,0,0,0,0.145622044801712
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420__pre3_label3_response_coverage,vehicle_transformer_context_no_subject,0.3035743832588196,oracle_broad_vehicle_pool,0.4418979585170746,0,0,0,0,0.138323575258255
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855__pre3_label3_response_coverage,peak_scaled_template_context_no_subject,0.126434177160263,oracle_broad_vehicle_pool,0.2627967894077301,1,0,0,1,0.1363626122474671
val,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650__pre3_label3_response_coverage,structured_vehicle_transformer_aux_no_subject,0.0709683671593666,oracle_broad_vehicle_pool,0.1987568289041519,0,0,0,0,0.1277884617447853
val,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3096122145652771,oracle_broad_vehicle_pool,0.4345998466014862,0,0,0,0,0.1249876320362091
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,peak_scaled_template_context_no_subject,0.1389455646276474,oracle_broad_vehicle_pool,0.2593437135219574,1,0,0,0,0.12039814889431
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1345705538988113,oracle_broad_vehicle_pool,0.2289004772901535,0,0,0,0,0.09432992339134219
val,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,0.2066590338945388,oracle_broad_vehicle_pool,0.2922013998031616,0,0,0,0,0.08554236590862282
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2715665996074676,oracle_broad_vehicle_pool,0.3551464080810547,0,0,1,0,0.08357980847358709
val,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790__pre3_label3_response_coverage,peak_scaled_template_context_no_subject,0.3283037841320038,oracle_broad_vehicle_pool,0.4015250205993652,0,0,0,0,0.0732212364673614
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,knn_template_context_no_subject,0.1054544597864151,oracle_broad_vehicle_pool,0.1493924260139465,1,0,1,1,0.043937966227531405
val,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,0.2086441069841385,oracle_broad_vehicle_pool,0.2453992962837219,1,0,1,0,0.03675518929958341
val,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385__pre3_label3_response_coverage,vehicle_transformer_context_no_subject,0.4387104511260986,oracle_broad_vehicle_pool,0.4697596132755279,0,0,0,0,0.03104916214942932
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065__pre3_label3_response_coverage,peak_scaled_template_context_no_subject,0.3967610001564026,oracle_broad_vehicle_pool,0.4236979186534881,0,0,0,0,0.026936918497085516
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,knn_template_context_no_subject,0.6927782297134399,oracle_broad_vehicle_pool,0.7106443047523499,0,1,0,0,0.017866075038909912
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.729141891002655,oracle_broad_vehicle_pool,0.7403135895729065,0,1,1,0,0.011171698570251465
val,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320__pre3_label3_response_coverage,ridge_rich_history_no_subject,0.1801207214593887,oracle_broad_vehicle_pool,0.1841419339179992,0,0,0,0,0.004021212458610507
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3582754135131836,oracle_broad_vehicle_pool,0.3582754135131836,0,0,0,0,0.0
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2755479514598846,oracle_broad_vehicle_pool,0.2755479514598846,0,0,0,0,0.0
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3336073756217956,oracle_broad_vehicle_pool,0.3336073756217956,0,0,0,0,0.0
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000633830__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1107244417071342,oracle_broad_vehicle_pool,0.1107244417071342,0,0,0,0,0.0
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1473515480756759,oracle_broad_vehicle_pool,0.1473515480756759,0,0,0,0,0.0
val,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.5240592956542969,oracle_broad_vehicle_pool,0.5240592956542969,0,1,0,0,0.0
val,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1987794488668441,oracle_broad_vehicle_pool,0.1987794488668441,0,0,0,0,0.0
