split,sample_id,oracle_winner_model,oracle_sample_rmse,pool_name
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0321164242923259,oracle_rbf_plus_keypoint
test,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,0.2720176875591278,oracle_rbf_plus_keypoint
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2593437135219574,oracle_rbf_plus_keypoint
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,0.6781316995620728,oracle_rbf_plus_keypoint
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1539244651794433,oracle_rbf_plus_keypoint
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1475981622934341,oracle_rbf_plus_keypoint
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,0.2065260261297226,oracle_rbf_plus_keypoint
test,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2413583099842071,oracle_rbf_plus_keypoint
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2963285148143768,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000187815__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2659793198108673,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2333856970071792,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.6231074333190918,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2145424932241439,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1462903767824173,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0118708098307251,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2040464878082275,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0062738512642681,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.216630607843399,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2856638133525848,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0025207225698977,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.4221305847167969,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1167935952544212,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3452886044979095,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.177450492978096,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3007480204105377,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.1341228038072586,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0310606826096773,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0214043855667114,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.0999039262533187,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1510205864906311,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2483516633510589,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3621475994586944,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.1920114457607269,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3582754135131836,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.5715765953063965,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2715665996074676,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3437470197677612,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2514097094535827,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0073422826826572,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.4142365455627441,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1044872775673866,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3592841625213623,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.7972734570503235,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3772266805171966,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.5681679248809814,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.151004672050476,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3514051735401153,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1843132227659225,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2552616894245147,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.1547074019908905,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2730563879013061,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.0913285315036773,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.4001168012619018,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.1820516735315323,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1011525094509124,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2767983376979828,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3590276837348938,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.4613085687160492,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2718670070171356,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1706414967775344,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.0669661536812782,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.5047183036804199,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.4244577288627624,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2888490557670593,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3591789305210113,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.4786141812801361,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3229677677154541,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,1.057244896888733,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3512720167636871,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2107248604297638,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3012087643146515,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2112415879964828,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.4725358784198761,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.326583057641983,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2973695695400238,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.255219042301178,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1798053234815597,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.323049783706665,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.117301732301712,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.4905034303665161,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3152351677417755,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.6342898011207581,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.4022319912910461,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3777364194393158,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1969930976629257,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.24772509932518,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2498362809419632,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0894001051783561,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.2123457044363021,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2561657130718231,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3175721764564514,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1541694551706314,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1767843067646026,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2645749747753143,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2790119349956512,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.3337111175060272,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2360097914934158,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.4599531888961792,oracle_rbf_plus_topk3
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3613468110561371,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.5519750118255615,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3020745515823364,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000547665__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0468060374259948,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.4173553884029388,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1101447343826294,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.0835231468081474,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0477919243276119,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000069905__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2146531790494918,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000228515__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.6089252233505249,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000445490__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.107270710170269,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000526105__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3975248634815216,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__jy__2025_09_26_17_51_46__000542335__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0339282229542732,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1345705538988113,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2755479514598846,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3336073756217956,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000135315__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1458196938037872,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000215535__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.211503580212593,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1820683777332306,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1406444460153579,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1421731561422348,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000357070__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.1648338437080383,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0570673234760761,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0868243128061294,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1487936079502105,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2414779067039489,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000084330__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.1301866769790649,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1814527660608291,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000250730__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1293587237596511,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000129055__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3499749600887298,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000175350__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3653832674026489,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000290870__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3697580695152282,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3150139153003692,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0904351621866226,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1966462135314941,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.0289542283862829,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1756350845098495,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3429090976715088,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1187138855457305,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2379122376441955,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.5006787180900574,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.1132330745458602,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.2646879553794861,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.5069710612297058,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.2374209910631179,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3081273734569549,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.066109262406826,oracle_rbf_plus_topk3
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.3243758082389831,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.3368962109088897,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,0.2405577600002288,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,0.729141891002655,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.3089823126792907,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,0.4144177734851837,oracle_rbf_plus_topk3
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,0.4512886106967926,oracle_rbf_plus_topk3
