sample_id,event_uid,subject,session_stamp,split,left_model,right_model,pair_name,trajectory_rmse_distance
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000418350__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000418350,yzy,2025_09_27_14_13_03,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.0
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000455460__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000455460,yzy,2025_09_27_14_13_03,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.28603145480155945
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525,yzy,2025_09_27_14_13_03,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.0
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000543975__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000543975,yzy,2025_09_27_14_13_03,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.2675783634185791
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090,yzy,2025_09_27_14_13_03,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.1103113442659378
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085,yzy,2025_09_27_14_26_04,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.25498318672180176
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385,yzy,2025_09_27_14_26_04,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.32054880261421204
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650,yzy,2025_09_27_14_26_04,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.26088130474090576
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685,yzy,2025_09_27_14_26_04,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.2302318662405014
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665,yzy,2025_09_27_14_37_08,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.6426520943641663
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385,yzy,2025_09_27_14_37_08,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.6692864298820496
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440,yzy,2025_09_27_14_37_08,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.2572231888771057
vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290,yzy,2025_09_27_15_04_26,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.34261059761047363
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000162845__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000162845,yzy,2025_09_27_15_07_57,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.5809206962585449
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475,yzy,2025_09_27_15_07_57,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.25328561663627625
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000328880__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000328880,yzy,2025_09_27_15_07_57,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3249291777610779
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900,yzy,2025_09_27_15_07_57,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.30114975571632385
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025,yzy,2025_09_27_15_07_57,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.0
vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960,zdq,2025_09_26_15_14_51,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.7259768843650818
vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945,zdq,2025_09_26_15_21_51,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.26715585589408875
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510,zdq,2025_09_26_15_27_09,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3395824432373047
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750,zdq,2025_09_26_15_27_09,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.2971316874027252
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530,zdq,2025_09_26_15_27_09,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.29636234045028687
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020,zdq,2025_09_26_15_37_30,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.34769028425216675
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070,zdq,2025_09_26_15_52_46,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.2901228666305542
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370,zdq,2025_09_26_15_52_46,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3440112769603729
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885,zdq,2025_09_26_15_52_46,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.28906866908073425
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185,zdq,2025_09_26_16_03_48,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3282775580883026
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380,zdq,2025_09_26_16_03_48,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.11962475627660751
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280,zt,2025_09_28_11_20_08,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3642146587371826
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535,zt,2025_09_28_11_20_08,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365,zt,2025_09_28_11_20_08,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.37068817019462585
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990,zt,2025_09_28_11_20_08,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.5663557648658752
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585,zx,2025_09_27_16_32_00,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.2124754935503006
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575,zx,2025_09_27_16_32_00,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.7392123937606812
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300,zx,2025_09_27_16_32_00,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.0
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025,zx,2025_09_27_16_32_00,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.6017176508903503
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620,zx,2025_09_27_16_32_00,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3737274408340454
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585,zx,2025_09_27_16_32_00,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.4589182138442993
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890,zx,2025_09_27_16_46_13,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075,zx,2025_09_27_16_46_13,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.33532339334487915
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930,zx,2025_09_27_16_46_13,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.351520836353302
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295,zx,2025_09_27_16_46_13,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3338918089866638
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010,zx,2025_09_27_16_46_13,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255,zx,2025_09_27_16_46_13,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.31614503264427185
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550,zx,2025_09_27_16_46_13,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.23238377273082733
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670,zx,2025_09_27_16_46_13,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.22379182279109955
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335,zx,2025_09_27_17_14_07,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3257989287376404
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950,zx,2025_09_27_17_14_07,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.6206531524658203
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420,zx,2025_09_27_17_25_16,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.28014764189720154
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950,zx,2025_09_27_17_25_16,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.2618914544582367
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210,zx,2025_09_27_17_29_08,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3927478790283203
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530,zx,2025_09_27_17_29_08,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.5789375305175781
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410,zx,2025_09_27_17_45_11,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.0
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010,zx,2025_09_27_17_45_11,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.5755174160003662
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280,zx,2025_09_27_17_45_11,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.6998195648193359
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820,zx,2025_09_27_17_45_11,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3087526261806488
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875,zx,2025_09_27_17_56_42,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.5323361754417419
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650,zx,2025_09_27_17_56_42,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.0
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450,zx,2025_09_27_18_00_08,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.6382331252098083
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680,zx,2025_09_27_18_00_08,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3589477837085724
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505,zx,2025_09_27_18_00_08,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.3473021388053894
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905,zx,2025_09_27_18_00_08,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.33421581983566284
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255,zx,2025_09_27_18_07_01,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.24669264256954193
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310,zx,2025_09_27_18_07_01,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.5682640075683594
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460,zx,2025_09_27_18_07_01,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.15402305126190186
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705,zx,2025_09_27_18_07_01,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.4380328357219696
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340,zx,2025_09_27_18_17_48,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.7035266160964966
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945,zx,2025_09_27_18_17_48,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.5205574631690979
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105,zx,2025_09_27_18_17_48,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.29590293765068054
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965,zx,2025_09_27_18_17_48,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.19296306371688843
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770,zx,2025_09_27_18_17_48,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.14044612646102905
vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350,zxy,2025_09_28_15_57_38,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.342849999666214
