split,sample_id,best_candidate_oracle,selected_choice,policy_name,selected_confidence,prob_branch0,prob_branch1,prob_branch2,prob_rbf,fallback_threshold
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre3_label3_response_coverage,rbf,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.6892350784192407,0.6892350784192407,0.020917385817437923,0.08269830025438969,0.2071492355089317,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre3_label3_response_coverage,branch2,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.3864069120122971,0.16901186907156737,0.2165380436781617,0.3864069120122971,0.2280431752379738,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.6919997789928177,0.00043129108435759506,0.2845626909140421,0.023006239008782528,0.6919997789928177,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,rbf,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.403003733668093,0.13577038979817677,0.403003733668093,0.1713101114190634,0.2899157651146668,0.0
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,rbf,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.45683655090870295,0.1019575447222593,0.18405857031564526,0.45683655090870295,0.25714733405339235,0.0
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,branch1,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.3575913565036746,0.27049006223385025,0.10991682609439647,0.2620017551680786,0.3575913565036746,0.0
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre3_label3_response_coverage,branch0,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.4684620138873551,0.2571571368232687,0.12661434178207032,0.4684620138873551,0.1477665075073059,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,rbf,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.40285466421449373,0.04812315810041813,0.40285466421449373,0.30774515510810196,0.2412770225769862,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295__pre3_label3_response_coverage,branch2,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.3778609686720048,0.3778609686720048,0.16665567041413876,0.31464558702279216,0.14083777389106425,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.4383903185103565,0.29076335777625534,0.050726298561063185,0.220120025152325,0.4383903185103565,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.764078782872597,0.18586721293956399,0.035999365311865254,0.014054638875973711,0.764078782872597,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205__pre3_label3_response_coverage,branch2,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.5570551186319799,0.06020765663149976,0.15352199621351822,0.5570551186319799,0.22921522852300213,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,rbf,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.3706514568339276,0.2896216808629093,0.3706514568339276,0.2792264552149618,0.060500407088201306,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250__pre3_label3_response_coverage,branch2,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.38756043282945957,0.2301450124353836,0.12603360892194748,0.38756043282945957,0.2562609458132093,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.3844597586274172,0.202192019331738,0.24711293964958075,0.1662352823912641,0.3844597586274172,0.0
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,branch2,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.35855530707442734,0.16224566024100454,0.35855530707442734,0.27645564628711805,0.20274338639745015,0.0
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,rbf,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.4255923661920569,0.3734814955947827,0.4255923661920569,0.10584310246877246,0.095083035744388,0.0
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre3_label3_response_coverage,branch1,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.3085176732710653,0.19714717160397432,0.3085176732710653,0.21332695164590124,0.28100820347905914,0.0
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre3_label3_response_coverage,branch2,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.4009122522146228,0.4009122522146228,0.1381232685524553,0.27437354508868733,0.18659093414423458,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.2961041273116873,0.2527487783932986,0.1754071446222976,0.2757399496727165,0.2961041273116873,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,branch1,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.28411741369616866,0.28411741369616866,0.2700444828261158,0.23494641761868923,0.21089168585902626,0.0
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.7538622614162603,0.1798349074770558,0.024921371758115318,0.04138145934856849,0.7538622614162603,0.0
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,branch1,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.4155982574368197,0.3092031736955684,0.4155982574368197,0.11907907060655121,0.15611949826106056,0.0
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,rbf,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.7048750440822009,0.7048750440822009,0.10502112741871913,0.07417210305844998,0.11593172544062999,0.0
test,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre3_label3_response_coverage,branch0,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.46830943077701737,0.46830943077701737,0.22000531319005223,0.19501464937826016,0.11667060665467027,0.0
test,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre3_label3_response_coverage,branch0,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.6532162068613826,0.6532162068613826,0.04666272052549638,0.029105902518670297,0.2710151700944507,0.0
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,branch2,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.46704632972410787,0.12603240053204173,0.20903283459247013,0.46704632972410787,0.19788843515138033,0.0
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,branch1,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.4407160259370546,0.4407160259370546,0.21362016369113956,0.1792131263565813,0.16645068401522461,0.0
test,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre3_label3_response_coverage,rbf,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.42041332268494863,0.14438419815187004,0.28976113162935924,0.42041332268494863,0.14544134753382212,0.0
test,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.7920211527029514,0.10236415918409188,0.04463433352694626,0.06098035458601047,0.7920211527029514,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,rbf,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.4243139531032897,0.08453737518823375,0.3900968862365328,0.4243139531032897,0.10105178547194367,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,rbf,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.3878749641001,0.29389700770969984,0.16019865626510402,0.3878749641001,0.15802937192509614,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,branch2,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.5107571562616393,0.1081611698155915,0.5107571562616393,0.26939888742294343,0.11168278649982588,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.6069581103535304,0.1793556701306841,0.04026560868877904,0.17342061082700644,0.6069581103535304,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,branch1,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.7694177799670057,0.05872056994162212,0.7694177799670057,0.03216923333494947,0.1396924167564229,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945__pre3_label3_response_coverage,branch1,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.464993581875017,0.09388387726745362,0.2978999670494228,0.464993581875017,0.14322257380810666,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210__pre3_label3_response_coverage,branch2,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.4479204600083787,0.4479204600083787,0.1150833641135814,0.310529555995444,0.12646661988259592,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920__pre3_label3_response_coverage,branch0,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.5373735275342795,0.5373735275342795,0.0643263709435382,0.27239778033988515,0.12590232118229716,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025__pre3_label3_response_coverage,branch2,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.6492813819730519,0.050355713755103525,0.6492813819730519,0.1989943716190612,0.1013685326527835,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre3_label3_response_coverage,rbf,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.38641640171939573,0.1774403389373811,0.09939133162463343,0.38641640171939573,0.33675192771858964,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790__pre3_label3_response_coverage,branch2,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.7389522447028062,0.07155007685179361,0.06557528742783382,0.7389522447028062,0.12392239101756637,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350__pre3_label3_response_coverage,branch2,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.5471799288548044,0.08925026239927075,0.5471799288548044,0.2178138265816448,0.14575598216428004,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre3_label3_response_coverage,rbf,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.28865043155467773,0.18083118081247068,0.28865043155467773,0.27741492379985344,0.2531034638329982,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385__pre3_label3_response_coverage,branch1,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.6149801322520257,0.03179329593685262,0.6149801322520257,0.1900935512432937,0.1631330205678279,0.0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185__pre3_label3_response_coverage,branch0,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.3735967113278112,0.2058378428655984,0.14350265335653462,0.3735967113278112,0.27706279245005583,0.0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700__pre3_label3_response_coverage,branch1,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.39524846001056924,0.39524846001056924,0.046640905344911214,0.32437115931773464,0.233739475326785,0.0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240__pre3_label3_response_coverage,rbf,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.7394862133344003,0.7394862133344003,0.01717816887748933,0.1553373196949613,0.08799829809314909,0.0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555__pre3_label3_response_coverage,branch0,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.38321859128437735,0.38321859128437735,0.20776484947890533,0.19261930839842434,0.21639725083829295,0.0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440__pre3_label3_response_coverage,rbf,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.6274623014233981,0.09850978632303937,0.1746325780913508,0.6274623014233981,0.09939533416221166,0.0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460__pre3_label3_response_coverage,branch1,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.4003201695300236,0.4003201695300236,0.17952072451143658,0.20593056353351868,0.21422854242502107,0.0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590__pre3_label3_response_coverage,branch2,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.3705321786624557,0.07657001166373203,0.3705321786624557,0.30068449660111196,0.25221331307270034,0.0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180__pre3_label3_response_coverage,branch1,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.5789813035037011,0.2518700593912414,0.027075314146818096,0.1420733229582394,0.5789813035037011,0.0
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940__pre3_label3_response_coverage,branch2,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.40213383318207796,0.05021079305435134,0.3202267997068678,0.40213383318207796,0.22742857405670283,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.4875767871358347,0.218866801062801,0.07932693325024563,0.21422947855111868,0.4875767871358347,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075__pre3_label3_response_coverage,branch1,branch1,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.38748729211818356,0.14575362107897394,0.38748729211818356,0.3809434461208677,0.0858156406819749,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre3_label3_response_coverage,rbf,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.5527000117234889,0.052005097723379225,0.27487034768487717,0.5527000117234889,0.12042454286825469,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055__pre3_label3_response_coverage,branch2,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.5879436511084054,0.10325044926926943,0.1852222857446757,0.5879436511084054,0.12358361387764943,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425__pre3_label3_response_coverage,branch1,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.625937000323175,0.03532066097094158,0.20773096147262834,0.625937000323175,0.13101137723325507,0.0
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre3_label3_response_coverage,rbf,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.45428219238335554,0.45428219238335554,0.33874988055901656,0.12599892885746453,0.08096899820016343,0.0
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605__pre3_label3_response_coverage,branch0,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.41334424125763974,0.1679915504644924,0.1272413403046401,0.29142286797322775,0.41334424125763974,0.0
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695__pre3_label3_response_coverage,rbf,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.7602049792092115,0.7602049792092115,0.005859242194210521,0.08975298545132662,0.1441827931452513,0.0
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880__pre3_label3_response_coverage,branch0,rbf,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.9800164596296175,0.006990803039638797,0.0075792699435811755,0.005413467387162695,0.9800164596296175,0.0
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250__pre3_label3_response_coverage,branch2,branch0,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.43253961549952663,0.43253961549952663,0.014999671929546309,0.13996636241363256,0.4124943501572946,0.0
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260__pre3_label3_response_coverage,branch2,branch2,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.00,0.3242841363115846,0.20970350617769337,0.20832682212357476,0.3242841363115846,0.2576855353871472,0.0
