episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,drop_reason
V03_byx_2025_09_28_17_05_51_0010,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,10,244.945,245.805,245.31,0.8600000000000136,6.140874285355038,4.144534859068049,strong,横滚/姿态,True,242.945,244.945,244.945,249.945,3,True,True,True,True,False,False,True,True,False,0.0,,4.4116,0.320094,0.246352,0.063023,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,244.905,near_sync,-0.039999999999992,1.41405423915,8.0,-1.82387,11.832999999977137,medium,2.768941153793578,False,245.62,-2.8033490000000003,True,False,return,episode_candidates_v0_6.csv,243.065,1.8799999999999957,fix_road,design_special_event_segment,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_05_51_0011,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,11,265.57,266.08,265.57,0.5099999999999909,3.795880760794591,3.4242496744930078,medium,横滚/姿态,True,263.57,265.57,265.57,270.57,2,True,True,True,True,False,False,False,False,False,0.0,,4.91931,0.178149,0.234459,0.0704324,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,264.885,before_condition,-0.6850000000000023,1.124341,8.0,1.662079,15.009800000013646,medium,3.354494492975812,False,265.735,1.074252,True,True,countersteer,episode_candidates_v0_6.csv,257.595,7.974999999999966,fix_road,design_special_event_segment,ay;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_05_51_0012,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,12,302.975,311.795,306.055,8.819999999999993,9.439304075115114,4.390132050023078,extreme,横滚/姿态,True,300.975,302.975,302.975,307.975,4,True,True,True,True,False,False,True,True,False,0.0,,11.8238,0.453681,0.945106,0.162443,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,304.53,after_condition,1.55499999999995,2.123542,8.0,2.2031280000000004,21.29300000001937,strong,3.6991029495791192,False,305.905,-2.62881,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,299.3,3.6750000000000114,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate;roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_05_51_0013,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,13,328.65,331.5,331.35,2.8500000000000227,4.778997379255639,3.266885059917517,strong,横滚/姿态,True,326.65,328.65,328.65,333.65,3,True,True,True,True,False,False,False,False,False,0.0,,4.64724,0.206825,0.292955,0.0645178,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,328.52,near_sync,-0.1299999999999954,1.139282667,8.0,1.058193,11.676300000010617,medium,2.3883614263641078,False,328.735,-1.00095,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,343.9,-15.25,curve2,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_05_51_0014,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,14,334.585,336.985,336.345,2.400000000000034,5.3161465422847005,3.7803376180733306,strong,横滚/姿态,True,332.585,334.585,334.585,339.585,4,True,True,True,True,False,False,False,False,False,0.0,,6.51872,0.21841,0.320839,0.089811,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,334.64,near_sync,0.0550000000000068,2.0665652975000004,8.0,2.135237,8.342700000007586,weak,2.076067373057984,False,336.45,-2.109929,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,343.9,-9.314999999999998,curve2,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_05_51_0015,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,15,351.865,353.165,352.55,1.3000000000000114,5.995359285631611,3.956684911904873,strong,横滚/姿态,True,349.865,351.865,351.865,356.865,4,True,True,True,True,False,False,False,False,False,0.0,,5.58881,0.246733,0.356237,0.0782878,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,350.73,before_condition,-1.134999999999991,1.60970101205,8.0,-1.350363,16.12680000001467,medium,2.854740570294931,False,352.71,2.092994,True,False,return,episode_candidates_v0_6.csv,349.3,2.5649999999999977,curve2,design_curve_context,roll_rate;ay;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_05_51_0016,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,16,373.405,375.72,374.85,2.3150000000000546,5.733393519402405,4.245817835823967,strong,横滚/姿态,True,371.405,373.405,373.405,378.405,4,True,True,True,True,False,False,True,True,False,0.0,,5.67314,0.266375,0.282903,0.079974,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,373.535,near_sync,0.1300000000000523,1.2271694799,8.0,-1.5360677,10.140400000009215,medium,2.519266022245424,False,373.78,-1.739922,True,True,countersteer,episode_candidates_v0_6.csv,372.59,0.8149999999999977,middle_section,design_regular_road,roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_05_51_0017,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,17,484.94,491.79,486.465,6.850000000000023,6.6598173439158295,3.7379601754936944,strong,横滚/姿态,True,482.94,484.94,484.94,489.94,4,True,True,True,True,False,False,False,False,False,0.0,,7.01236,0.307131,0.839722,0.0990482,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,485.125,near_sync,0.1850000000000022,1.0,8.0,1.220505,5.846800000005314,weak,1.9513550000006643,False,488.68,1.72369,True,False,return,episode_candidates_v0_6.csv,484.195,0.7450000000000045,differentmu_road,design_high_risk_surface,roll_rate;ay;ay;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_05_51_0018,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,18,494.465,494.835,494.525,0.3700000000000045,3.0241782001543798,2.9836542153322205,medium,横滚/姿态,True,492.465,494.465,494.465,499.465,2,True,True,True,True,False,False,False,False,False,0.0,,4.59303,0.19299,0.181064,0.0620636,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,492.16,before_condition,-2.30499999999995,1.396397553,8.0,-0.963945,8.482300000007713,weak,1.7505959282340808,False,497.32,-1.93487,True,False,return,episode_candidates_v0_6.csv,484.195,10.269999999999982,differentmu_road,design_high_risk_surface,roll_rate;ay;ay;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_05_51_0019,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,19,502.21,502.665,502.24,0.4550000000000409,3.631375412850802,3.3200170962167954,medium,横滚/姿态,True,500.21,502.21,502.21,507.21,2,True,True,True,True,False,False,False,False,False,0.0,,4.77243,0.167589,0.090388,0.0683497,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,,none,,1.0,8.0,-0.6466449999999999,4.433130000004032,none,0.0,False,507.2,-0.903731,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,484.195,18.014999999999983,differentmu_road,design_high_risk_surface,roll_rate;ay;ay;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_05_51_0020,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_05_51,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,37728237,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,113088,565.435,0.0,565.435,200.0000000001819,21,0,20,553.0,562.925,559.53,9.924999999999956,9.583196597343692,4.753041106304461,extreme,横滚/姿态,True,551.0,553.0,553.0,558.0,4,True,True,True,True,False,False,True,True,False,0.0,,7.46523,0.359288,0.0522644,0.104385,,,,4.188439475000001,0.1816088375000003,0.0955050237500003,0.0588465075,0.0025,555.31,after_condition,2.309999999999945,2.3329922625000004,8.0,-2.413968,1.6759999999824813,weak,1.2442089610182068,False,555.475,-2.246591,False,True,countersteer,episode_candidates_v0_6.csv,546.28,6.720000000000027,differentmu_road,design_high_risk_surface,ay;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_15_52_0000,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,35740059,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,106753,533.76,0.0,533.76,200.0000000001819,18,0,0,59.93,62.625,60.075,2.6950000000000003,6.072481400378225,3.997042069591912,strong,横滚/姿态,True,57.93,59.93,59.93,64.93,4,True,True,True,True,False,False,False,False,False,0.0,,5.97524,0.284063,0.400631,0.082773,,,,4.511031025,0.168713565,0.1038919545000004,0.06218067425,0.0025,59.715,before_condition,-0.2149999999999963,2.1246639535500003,8.0,-1.753704,17.366000000003446,medium,2.9961529994111467,False,60.41,-2.561966,True,False,return,episode_candidates_v0_6.csv,58.865,1.0649999999999975,middle_section,design_regular_road,roll_rate;roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_15_52_0001,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,35740059,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,106753,533.76,0.0,533.76,200.0000000001819,18,0,1,88.485,96.145,93.75,7.659999999999997,6.049106940951881,3.628430361406241,strong,横滚/姿态,True,86.485,88.485,88.485,93.485,4,True,True,True,True,False,False,False,False,False,0.0,,5.16315,0.19112,0.272433,0.0699447,,,,4.511031025,0.168713565,0.1038919545000004,0.06218067425,0.0025,89.885,after_condition,1.4000000000000057,2.308132717,8.0,-1.193802,9.42480000000857,weak,1.6953154925103784,False,92.48,2.018995,True,False,return,episode_candidates_v0_6.csv,87.445,1.0400000000000065,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_15_52_0002,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,35740059,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,106753,533.76,0.0,533.76,200.0000000001819,18,0,2,132.1,133.725,133.225,1.625,4.382478037388893,3.6889314020124977,medium,横滚/姿态,True,130.1,132.1,132.1,137.1,3,True,True,True,True,False,False,False,False,False,0.0,,6.0663,0.262246,0.198689,0.0835337,,,,4.511031025,0.168713565,0.1038919545000004,0.06218067425,0.0025,132.74,after_condition,0.6400000000000148,1.50273,8.0,-1.96734,7.71439999998509,medium,2.273477297317016,False,137.1,2.7344,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,131.145,0.954999999999984,curve1,design_curve_context,ay;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_15_52_0003,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,35740059,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,106753,533.76,0.0,533.76,200.0000000001819,18,0,3,136.545,146.475,145.15,9.930000000000009,10.113340918304136,5.502878049681611,extreme,横滚/姿态,True,134.545,136.545,136.545,141.545,4,True,True,True,True,False,False,True,True,False,0.0,,6.60438,0.274725,0.16033,0.0924618,,,,4.511031025,0.168713565,0.1038919545000004,0.06218067425,0.0025,,none,,4.355402784,8.0,2.431422,6.0910000000055415,none,0.0,False,141.535,1.567834,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,131.145,5.399999999999977,curve1,design_curve_context,ay;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_15_52_0004,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,35740059,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,106753,533.76,0.0,533.76,200.0000000001819,18,0,4,167.6,169.175,168.69,1.575000000000017,6.563302263894621,4.098674295911507,strong,横滚/姿态,True,165.6,167.6,167.6,172.6,4,True,True,True,True,False,False,False,False,False,0.0,,5.827,0.301773,0.494697,0.0790794,,,,4.511031025,0.168713565,0.1038919545000004,0.06218067425,0.0025,166.725,before_condition,-0.875,2.1160360000000003,8.0,-2.740346,8.377600000007627,medium,2.3422375135404203,False,168.755,2.29196,True,False,return,episode_candidates_v0_6.csv,164.04,3.5600000000000023,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_15_52_0005,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,35740059,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,106753,533.76,0.0,533.76,200.0000000001819,18,0,5,174.355,176.975,176.0,2.6200000000000045,5.139496590981111,3.625973620859301,strong,横滚/姿态,True,172.355,174.355,174.355,179.355,4,True,True,True,True,False,False,False,False,False,0.0,,5.6524,0.214368,0.318477,0.0803138,,,,4.511031025,0.168713565,0.1038919545000004,0.06218067425,0.0025,175.755,after_condition,1.4000000000000057,1.66484097525,8.0,1.890195,11.274850000010254,medium,2.5447169409622665,False,175.14,-1.624028,True,True,countersteer,episode_candidates_v0_6.csv,164.04,10.314999999999998,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_15_52_0006,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,35740059,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,106753,533.76,0.0,533.76,200.0000000001819,18,0,6,187.37,187.795,187.37,0.4249999999999829,3.449198854814724,2.9834176394564014,medium,横滚/姿态,True,185.37,187.37,187.37,192.37,2,True,True,True,True,False,False,False,False,False,0.0,,4.95984,0.156778,0.192706,0.0671194,,,,4.511031025,0.168713565,0.1038919545000004,0.06218067425,0.0025,188.145,after_condition,0.7750000000000057,1.5659855275,8.0,-0.8152429999999999,9.84360000000895,weak,1.751044210920479,False,191.99,1.688776,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,204.695,-17.32499999999999,fix_road,design_special_event_segment,ay;ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_byx_2025_09_28_17_15_52_0007,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_15_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,35740059,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,106753,533.76,0.0,533.76,200.0000000001819,18,0,7,191.91,196.47,192.825,4.560000000000002,6.949583767351074,3.647710164700116,strong,横滚/姿态,True,189.91,191.91,191.91,196.91,4,True,True,True,True,False,False,False,False,False,0.0,,7.32192,0.329674,0.537334,0.0974014,,,,4.511031025,0.168713565,0.1038919545000004,0.06218067425,0.0025,191.93,near_sync,0.0200000000000102,1.249477,8.0,-1.656663,18.11700000001648,strong,3.5905101503489654,False,192.86,-2.036795,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,204.695,-12.784999999999997,fix_road,design_special_event_segment,ay;ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
