instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority
vehicle_instability_onset__jy__2025_09_26_17_17_11__000547665,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_17_11,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,547.665,547.665,568.935,21.27,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,raw_vehicle_dynamic_onset__jy__2025_09_26_17_17_11__00048;raw_vehicle_dynamic_onset__jy__2025_09_26_17_17_11__00049;raw_vehicle_dynamic_onset__jy__2025_09_26_17_17_11__00050;raw_vehicle_dynamic_onset__jy__2025_09_26_17_17_11__00051,ay;ay;ay;ay,extreme;medium;strong;medium,6.735,6.152294,1,0,0,ok,,2600,4253,6.735,-6.735,6.735,0.2302,0.291865,1.993922,0.00585171,112.944,0.056898,0.375769,0.375769,71.0,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_29_44__000057585,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,57.585,57.585,61.4,3.815,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00002,ay,medium,2.78383,2.399843,2,0,0,ok,,5200,1526,4.99023,4.99023,2.78383,0.27116,0.27821,1.933364,0.0,126.5695,-0.127933,0.438253,0.438253,60.73,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_29_44__000133755,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,133.755,133.755,145.645,11.89,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00006,ay,extreme,14.7746,65.796312,2,1,0,ok,,5200,4757,12.515,-12.515,14.7746,1.35048,0.972713,6.01549,0.0109077,120.2675,-0.215723,1.643227,-1.643227,84.44,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_29_44__000347155,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,347.155,347.155,350.025,2.87,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00025,ay,medium,2.01615,1.550885,0,0,0,ok,,5200,1147,7.01403,7.01403,2.01615,2.98116,0.653023,2.076161,0.00664571,65.05135,-0.197222,0.657117,-0.657117,83.57,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_29_44__000535550,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,535.55,535.55,537.105,1.555,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00033,ay,medium,2.77512,2.134708,0,1,0,ok,,5200,622,5.93425,-5.93425,2.77512,0.174956,0.243919,3.331758,0.00252409,121.482,-0.168948,0.491485,0.491485,61.04,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_29_44__000540870,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,540.87,540.87,559.025,18.155,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00034;raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00035;raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00036;raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00037,ay;ay;ay;ay,strong;strong;medium;medium,5.93425,4.817093,3,0,0,ok,,5200,7262,5.93425,-5.93425,5.93425,0.174956,0.243919,3.331758,0.00585864,114.238,0.022689,1.036721,1.036721,68.29,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_40_51__000139535,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,139.535,139.535,159.055,19.52,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00010;raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00011;raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00012,ay;ay;ay,extreme;extreme;extreme,9.038587,17.434893,3,1,0,ok,,2600,3904,9.03859,-9.03859,9.03859,0.867323,0.580509,6.028868,0.0108924,79.64285,-0.21136,2.308199,2.308199,90.02,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_40_51__000204390,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,204.39,204.39,204.7,0.31,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00014,ay,weak,1.36638,1.051062,2,0,1,ok,,2600,61,6.74573,6.74573,1.36554,0.48149,0.343324,2.817612,0.0,116.964,-0.298626,1.568526,1.568526,68.66,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_40_51__000277995,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,277.995,277.995,290.88,12.885,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00019,ay,extreme,15.430691,32.328834,1,1,0,ok,,2600,2577,15.4059,-15.4059,15.4059,1.63182,0.412003,4.225188,0.00805965,150.069,-0.133867,1.463637,1.463637,84.28,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_40_51__000445490,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,445.49,445.49,460.63,15.14,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00029;raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00030;raw_vehicle_dynamic_onset__jy__2025_09_26_17_40_51__00031,ay;ay;ay,medium;extreme;strong,5.52805,5.401784,2,1,0,ok,,2600,3029,5.52805,-5.52805,5.52805,0.172933,0.23285,1.588987,0.00585355,138.908,-0.015359,0.239634,0.239634,64.79,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_51_46__000128830,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,128.83,128.83,145.175,16.345,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__jy__2025_09_26_17_51_46__00008;raw_vehicle_dynamic_onset__jy__2025_09_26_17_51_46__00009,ay;ay,extreme;strong,11.338183,21.641267,2,1,0,ok,,2600,3269,11.3382,-11.3382,11.3382,1.0899,0.426903,2.399598,0.0106818,131.2825,-0.260752,1.752138,-1.752138,89.53,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_51_46__000272950,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,272.95,272.95,274.19,1.24,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_51_46__00018,ay,extreme,4.21697,24.337733,1,0,0,ok,,2600,248,4.09403,4.09403,4.09403,1.22681,0.257908,12.236097,0.00649463,61.2066,-0.141197,0.408756,-0.408756,66.25,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_51_46__000542335,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_51_46,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,542.335,542.335,551.875,9.54,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__jy__2025_09_26_17_51_46__00038;raw_vehicle_dynamic_onset__jy__2025_09_26_17_51_46__00039,ay;ay,medium;strong,4.67859,4.843245,2,1,0,ok,,2600,1908,4.67858,4.67858,4.67858,0.09641,0.270121,3.028866,0.0169243,75.5458,-0.338419,0.393223,-0.393223,58.78,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_18_01_40__000145160,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,145.16,145.16,156.44,11.28,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_18_01_40__00006,ay,strong,4.46681,4.188776,1,0,0,ok,,2600,2256,8.00169,-8.00169,4.46446,1.15903,0.440514,3.09708,0.00716746,69.1774,0.263021,0.724486,0.724486,83.63,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_18_01_40__000403800,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,403.8,403.8,411.085,7.285,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__jy__2025_09_26_18_01_40__00017;raw_vehicle_dynamic_onset__jy__2025_09_26_18_01_40__00018;raw_vehicle_dynamic_onset__jy__2025_09_26_18_01_40__00019,ay;ay;ay,strong;strong;medium,4.49116,4.948283,2,0,0,ok,,2600,1457,4.49078,-4.49078,4.49078,0.247845,0.177522,2.596028,0.0,153.191,-0.576308,1.318247,1.318247,59.99,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_18_01_40__000505270,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_18_01_40,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,505.27,505.27,515.18,9.91,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__jy__2025_09_26_18_01_40__00032;raw_vehicle_dynamic_onset__jy__2025_09_26_18_01_40__00033,ay;ay,extreme;extreme,5.76109,12.999691,1,1,0,ok,,2600,1982,5.76109,5.76109,5.76109,0.677296,0.329415,2.946843,0.0145348,85.8357,-0.28763,0.470541,-0.470541,83.02,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__lx__2025_09_26_08_58_43__000154595,vehicle_instability_onset_codex_v0_1,lx,2025_09_26_08_58_43,原始车辆数据/lx/Entity_Recording_2025_09_26_08_58_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_08_58_43_vehicle.csv,dc5ccad13b3e382773e3079623cd82934f4cb025c460f92fab3bad8af0290a5d,154.595,154.595,172.725,18.13,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__lx__2025_09_26_08_58_43__00019;raw_vehicle_dynamic_onset__lx__2025_09_26_08_58_43__00020,ay;ay,extreme;strong,6.797898,7.52235,3,1,0,ok,,5200,7252,6.7979,6.7979,6.7979,0.245932,0.304977,2.28712,0.0104986,97.57425,-0.135787,2.009223,-2.009223,73.23,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__lx__2025_09_26_08_58_43__000249975,vehicle_instability_onset_codex_v0_1,lx,2025_09_26_08_58_43,原始车辆数据/lx/Entity_Recording_2025_09_26_08_58_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_08_58_43_vehicle.csv,dc5ccad13b3e382773e3079623cd82934f4cb025c460f92fab3bad8af0290a5d,249.975,249.975,261.075,11.1,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__lx__2025_09_26_08_58_43__00038,ay,extreme,12.0706,42.834826,3,0,0,ok,,5200,4440,12.0706,-12.0706,12.0706,2.20106,1.21705,6.866421,1e-08,105.5685,-0.087441,2.387611,2.387611,85.09,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__lx__2025_09_26_09_06_38__000222130,vehicle_instability_onset_codex_v0_1,lx,2025_09_26_09_06_38,原始车辆数据/lx/Entity_Recording_2025_09_26_09_06_38_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_09_06_38_vehicle.csv,8ebcfdac8a5463e90a020cd6622eb6e2df9f7bd5b5000dbbce29a0cf8f2edbc1,222.13,222.13,223.135,1.005,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__lx__2025_09_26_09_06_38__00024,ay,extreme,5.4592,6.891478,2,0,1,ok,,2600,201,5.4592,-5.4592,5.4592,0.350991,0.271045,2.116119,0.0,108.8205,0.496721,1.130799,-1.130799,62.16,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__lx__2025_09_26_09_17_22__000060745,vehicle_instability_onset_codex_v0_1,lx,2025_09_26_09_17_22,原始车辆数据/lx/Entity_Recording_2025_09_26_09_17_22_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lx\Entity_Recording_2025_09_26_09_17_22_vehicle.csv,0de154f51319f69f4e2c9c2ec1ea1ce284954418e3b9c6ebaf936fb1573a198f,60.745,60.745,67.77,7.025,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__lx__2025_09_26_09_17_22__00004,ay,extreme,5.669219,6.038488,3,0,0,ok,,2600,1405,5.66922,5.66922,5.66922,0.302257,0.232058,2.060729,0.0,116.534,-0.278904,0.730595,0.730595,64.6,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
