instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority
vehicle_instability_onset__zdq__2025_09_26_16_03_48__000074095,vehicle_instability_onset_codex_v0_1,zdq,2025_09_26_16_03_48,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,74.095,74.095,76.52,2.425,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zdq__2025_09_26_16_03_48__00009,ay,strong,3.21421,3.06304,2,0,1,ok,,2600,486,3.21421,-3.21421,3.21421,0.118127,0.147624,1.039433,0.0,92.2252,0.018675,0.751015,-0.751015,42.41,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zt__2025_09_28_11_20_08__000015380,vehicle_instability_onset_codex_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,15.38,15.38,15.75,0.37,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00002,roll_rate,extreme,0.525275,10.50549,1,0,0,ok,,5200,149,0.579025,-0.579025,0.244043,1.01077,0.028195,1.888988,1e-08,15.6252,0.424988,0.664971,-0.664971,41.87,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zt__2025_09_28_11_20_08__000072625,vehicle_instability_onset_codex_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,72.625,72.625,79.515,6.89,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00004;raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00005;raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00006;raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00007,ay;ay;ay;ay,weak;medium;medium;weak,2.29735,2.199105,1,0,0,ok,,5201,2756,2.29735,-2.29735,2.29735,0.062226,0.101779,2.018714,0.0,121.891,-0.261625,0.564265,0.564265,38.9,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zt__2025_09_28_11_20_08__000270520,vehicle_instability_onset_codex_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,270.52,270.52,273.68,3.16,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00024,ay,extreme,4.46625,5.288316,1,0,0,ok,,5200,1263,4.46625,-4.46625,4.46625,0.137439,0.184385,2.58606,2e-08,100.034,-0.239285,1.285955,1.285955,51.97,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zt__2025_09_28_11_20_08__000330100,vehicle_instability_onset_codex_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,330.1,330.1,331.23,1.13,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00027,ay,weak,1.73259,1.332761,1,1,0,ok,,5200,452,5.71631,5.71631,1.73259,0.16387,0.202427,1.853139,0.00649464,122.259,-0.236841,0.228464,-0.228464,56.31,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__zt__2025_09_28_11_20_08__000338755,vehicle_instability_onset_codex_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,338.755,338.755,339.065,0.31,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00028,ay,medium,1.43113,1.710444,3,0,1,ok,,5200,125,3.99059,3.99059,1.43113,0.223193,0.157076,1.505823,2.2e-07,112.9165,-0.182387,0.604757,0.604757,43.34,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zt__2025_09_28_11_20_08__000469205,vehicle_instability_onset_codex_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,469.205,469.205,470.0,0.795,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00036,ay,strong,2.840277,3.337188,2,0,1,ok,,5200,318,3.8555,3.8555,2.84032,0.169288,0.212029,2.858218,0.0,115.513,-0.686787,0.747699,0.747699,44.68,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zt__2025_09_28_11_20_08__000522080,vehicle_instability_onset_codex_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,522.08,522.08,538.495,16.415,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,5,0,5,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00044;raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00045;raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00046;raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00047;raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00048,ay;ay;ay;ay;ay,medium;strong;strong;weak;weak,4.05853,3.121946,2,0,0,ok,,5200,6566,4.05853,-4.05853,4.05853,0.086844,0.175422,1.461958,0.00574123,90.1947,0.075573,0.246615,0.246615,51.97,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zt__2025_09_28_11_20_08__000542255,vehicle_instability_onset_codex_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,542.255,542.255,548.78,6.525,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00049;raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00050;raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00051,ay;ay;ay,weak;medium;weak,2.50155,2.111847,1,0,0,ok,,5200,2610,2.50155,-2.50155,2.50155,0.060921,0.10134,0.649819,0.00231861,87.203,0.094946,0.364425,0.364425,38.4,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zt__2025_09_28_11_20_08__000582105,vehicle_instability_onset_codex_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,582.105,582.105,585.235,3.13,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00059;raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00060,ay;ay,medium;medium,2.082439,1.850029,3,0,0,ok,,5200,1252,2.23134,-2.23134,2.08244,0.095827,0.078501,1.778098,1.72e-06,113.38,-0.083252,0.360236,-0.360236,38.58,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zt__2025_09_28_11_20_08__000614590,vehicle_instability_onset_codex_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,614.59,614.59,618.045,3.455,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00065,ay,strong,2.81136,3.41649,1,0,0,ok,,5200,1382,2.81136,2.81136,2.81136,0.053815,0.207362,2.299414,0.0130082,41.4458,-1.0732,0.50196,-0.50196,39.71,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_16_32_00__000101585,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,101.585,101.585,101.935,0.35,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00012,roll_rate,extreme,0.562041,11.240814,2,0,1,ok,,5200,141,1.30473,1.30473,0.337366,2.1187,0.214152,8.653679,0.0,7.78689,2.02022,0.01676,-0.01676,43.36,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_16_32_00__000110515,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,110.515,110.515,111.575,1.06,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00014,ay,weak,1.37518,1.057831,0,0,1,ok,,5200,425,2.63981,-2.63981,1.37518,2.1187,0.198049,32.374202,0.0,28.2105,1.59017,0.15097,-0.15097,54.87,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_16_32_00__000253655,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,253.655,253.655,254.92,1.265,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00030,ay,medium,2.08705,2.076911,1,0,0,ok,,5200,505,3.81315,-3.81315,2.08705,0.166536,0.150939,3.060173,0.00015983,119.0665,-0.091979,0.361283,0.361283,44.15,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_16_32_00__000384950,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,384.95,384.95,385.73,0.78,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00039,ay,weak,1.55782,1.198323,1,1,1,ok,,5200,312,5.33786,5.33786,1.55782,0.177587,0.365305,3.234154,0.0092185,93.8764,-0.144513,0.406487,-0.406487,57.39,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__zx__2025_09_27_16_32_00__000593005,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,593.005,593.005,612.805,19.8,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00061,ay,extreme,13.9866,43.657831,1,1,0,ok,,5200,7920,4.85337,-4.85337,13.9866,0.152684,0.153293,3.215217,0.00585933,128.2785,-0.132121,0.511381,0.511381,53.15,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__zx__2025_09_27_16_32_00__000678930,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,678.93,678.93,683.775,4.845,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00072;raw_vehicle_dynamic_onset__zx__2025_09_27_16_32_00__00073,ay;ay,medium;medium,2.12565,1.7017,2,1,0,ok,,5200,1938,2.59369,2.59369,2.12565,0.079968,0.11139,2.941821,0.00552429,99.0007,-0.060912,0.350462,-0.350462,41.25,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__zx__2025_09_27_16_46_13__000024090,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,24.09,24.09,24.44,0.35,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00001,roll_rate,extreme,0.853249,17.06498,1,0,1,ok,,2600,70,0.650677,-0.650677,0.650677,0.909795,0.02607,1.761842,1e-08,18.4002,0.107076,0.393484,0.393484,41.49,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_16_46_13__000063325,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,63.325,63.325,65.76,2.435,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00004;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00005,ay;ay,medium;weak,2.73735,2.146732,1,0,0,ok,,2600,487,2.73735,2.73735,2.73735,0.093853,0.081372,1.727194,0.0,137.423,-0.224798,0.385544,-0.385544,41.67,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_16_46_13__000212495,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,212.495,212.495,214.23,1.735,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00020,ay,extreme,2.432937,16.325214,0,0,1,ok,,2600,346,2.43294,2.43294,2.43294,0.828846,0.26419,3.713404,0.00778082,5.93326,-2.8873,2.649063,2.649063,55.4,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_16_46_13__000610230,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,610.23,610.23,619.135,8.905,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00062;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00063;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00064;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00065,ay;ay;ay;ay,medium;weak;medium;weak,2.69195,2.836147,2,0,0,ok,,2600,1782,2.68992,2.68992,2.68992,0.092645,0.107772,2.969503,1.7e-07,100.1135,0.034209,0.76428,-0.76428,42.44,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_16_46_13__000628805,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,628.805,628.805,629.865,1.06,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00066,ay,weak,1.88876,1.452892,2,1,0,ok,,2600,212,4.37981,-4.37981,1.88832,0.05983,0.145792,3.0415,0.00585603,116.7535,-0.051662,0.260752,0.260752,43.56,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__zx__2025_09_27_16_46_13__000667375,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,667.375,667.375,680.27,12.895,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00073;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00074;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00075;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00076,ay;ay;ay;ay,weak;strong;weak;medium,3.17658,3.508053,2,0,0,ok,,2601,2580,4.83249,-4.83249,3.17658,0.113516,0.177,3.034648,2.1e-06,130.8185,-0.006981,0.59603,-0.59603,57.7,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_16_46_13__000685960,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,685.96,685.96,697.705,11.745,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00077;raw_vehicle_dynamic_onset__zx__2025_09_27_16_46_13__00078,ay;ay,strong;extreme,4.48398,5.19234,2,0,0,ok,,2600,2349,3.86857,3.86857,4.48215,0.131477,0.169275,2.835424,0.00551617,115.17,-0.123046,0.550652,0.550652,52.15,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_17_14_07__000044570,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_17_14_07,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,44.57,44.57,44.98,0.41,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__zx__2025_09_27_17_14_07__00002,roll_rate,extreme,0.977884,19.557687,1,0,1,ok,,2600,82,0.588966,0.588966,0.370659,0.970194,0.029029,1.764736,1e-08,11.4262,0.331263,0.419228,-0.419228,41.84,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__zx__2025_09_27_17_14_07__000142215,vehicle_instability_onset_codex_v0_1,zx,2025_09_27_17_14_07,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,142.215,142.215,143.0,0.785,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__zx__2025_09_27_17_14_07__00006,ay,medium,1.80099,1.841295,0,0,0,ok,,2600,157,3.84862,3.84862,1.80099,0.172641,0.153656,3.138964,6e-08,128.787,-0.005672,0.503441,-0.503441,42.81,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
