instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,vehicle_read_status,vehicle_read_error,event_index_in_session,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,manual_label_match_type,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000594660,vehicle_instability_all_raw_rescreen_v0_1,zdq,2025_09_26_15_52_46,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,594.66,594.66,595.47,0.81,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__zdq__2025_09_26_15_52_46__00037,ay,weak,1.66935,1.284115,ok,,19,2342,163,1.66935,1.66935,1.66935,0.387367,0.090435,194.649005,4e-08,87.886,-0.305956,0.284838,0.284838,43.74,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.676048,13.380667,1,weak,straight,secondary,0.56,old_v400_context__zdq__2025_09_26_15_52_46__00048,ok,differentmu_road,mu1,14354.160724,-0.0,1397.716912,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,53.82,hybrid_review_conflict_or_medium,base_dynamic_score=43.74; roll_rate_support=+2.6; lateral_support=+6.0; old_v400_nearby=+1.5
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000001330,vehicle_instability_all_raw_rescreen_v0_1,zdq,2025_09_26_16_03_48,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,1.33,1.33,1.695,0.365,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__zdq__2025_09_26_16_03_48__00001,roll_rate,extreme,0.533326,10.666526,ok,,1,1867,74,0.834081,0.834081,0.359567,1.416132,0.064268,2.931869,1e-08,23.959,0.204466,1.009064,1.009064,43.18,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section1,6.624693,-0.0,8.444852,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,54.03,hybrid_review_conflict_or_medium,base_dynamic_score=43.18; roll_rate_support=+8.0; lateral_support=+0.5; post_steering_response=+2.3
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000198660,vehicle_instability_all_raw_rescreen_v0_1,zdq,2025_09_26_16_03_48,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,198.66,198.66,201.095,2.435,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__zdq__2025_09_26_16_03_48__00013,roll_rate,medium,0.098547,1.970939,ok,,9,2601,488,1.9355,-1.9355,1.9355,0.098547,0.061179,3.08284,0.0,132.299,0.050964,0.535118,-0.535118,41.54,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.990659,13.73,1,weak,straight,primary,0.51,old_v400_context__zdq__2025_09_26_16_03_48__00015,ok,middle_section,section3,5297.57442,0.0,275.750547,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,49.09,hybrid_review_conflict_or_medium,base_dynamic_score=41.54; lateral_support=+0.7; post_steering_response=+0.4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000424520,vehicle_instability_all_raw_rescreen_v0_1,zdq,2025_09_26_16_03_48,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,424.52,424.52,425.48,0.96,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__zdq__2025_09_26_16_03_48__00025,roll_rate,medium,0.113645,2.2729,ok,,15,2601,193,2.04646,2.04646,2.04646,0.113645,0.108091,3.06957,0.0,150.9,-0.419577,0.363377,0.363377,39.65,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,0,1,1.128882,14.893333,2,medium_active,straight,secondary,0.91,old_v400_context__zdq__2025_09_26_16_03_48__00032,ok,middle_section,section6,13039.536031,0.0,788.241554,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,48.43,hybrid_review_conflict_or_medium,base_dynamic_score=39.65; ay_support=+0.1; lateral_support=+0.7; old_v400_nearby=+3.0; old_v400_active=+5
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000072625,vehicle_instability_all_raw_rescreen_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,72.625,72.625,79.515,6.89,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,2,4,allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00004;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00005;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00006;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00007,ay;ay;roll_rate;ay,weak;medium;weak;weak,2.29735,1.767192,ok,,3,2601,1379,2.29735,-2.29735,2.29735,0.061834,0.101779,2.015451,0.0,121.8906,-0.261625,0.564265,0.564265,43.89,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.878866,14.079333,1,weak,straight,primary,1.81,old_v400_context__zt__2025_09_28_11_20_08__00004,ok,longstraight,longstraight,1470.624693,-0.0,2.453644,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,55.46,hybrid_review_conflict_or_medium,base_dynamic_score=43.89; ay_support=+0.6; post_steering_response=+0.5; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000110885,vehicle_instability_all_raw_rescreen_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,110.885,110.885,125.24,14.355,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,5,5,allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00009;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00010;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00011;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00012;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00013,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,medium;medium;medium;weak;strong,0.179054,3.581084,ok,,5,2601,2872,1.82174,1.82174,3.19143,0.114078,0.074412,3.031722,0.0,106.0836,-0.252026,0.429701,0.429701,41.57,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,3,3,0,1,0.826135,159.2909,4,extreme_active,straight,secondary,0.515,old_v400_context__zt__2025_09_28_11_20_08__00006,ok,middle_section,section2,2629.516895,-0.0,3.951165,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,61.71,hybrid_review_conflict_or_medium,base_dynamic_score=41.57; lateral_support=+0.6; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_active=+5; old_v400_extreme=+6
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000138775,vehicle_instability_all_raw_rescreen_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,138.775,138.775,140.415,1.64,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00014,roll_rate,medium,0.103642,2.072831,ok,,6,2601,329,2.38644,-2.38644,2.38644,0.103642,0.08346,1.844044,7e-08,128.682,-0.133867,0.416087,0.416087,43.48,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.964538,19.082267,1,weak,straight,secondary,0.4,old_v400_context__zt__2025_09_28_11_20_08__00013,ok,curve1,curve1,3463.141588,0.0,6.024994,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,45.75,hybrid_review_conflict_or_medium,base_dynamic_score=43.48; ay_support=+0.8; old_v400_nearby=+1.5
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000189820,vehicle_instability_all_raw_rescreen_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,189.82,189.82,192.76,2.94,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00017,roll_rate,medium,0.143632,2.872643,ok,,9,2601,589,2.32972,2.32972,2.32972,0.143632,0.107994,2.186417,0.00015954,95.972277,-0.083601,0.499514,-0.499514,46.45,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,0,1.149817,14.021,1,weak,curve,secondary,0.21,old_v400_context__zt__2025_09_28_11_20_08__00023,ok,middle_section,section3,4626.57442,0.0,282.25897,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,55.32,hybrid_review_conflict_or_medium,base_dynamic_score=46.45; ay_support=+0.7; post_steering_response=+0.2; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000513900,vehicle_instability_all_raw_rescreen_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,513.9,513.9,538.495,24.595,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,8,5,8,allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00041;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00042;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00043;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00044;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00045;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00046;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00047;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00048,ay;ay;roll_rate;ay;ay;ay;ay;ay,medium;medium;medium;medium;strong;strong;weak;weak,4.05853,3.121946,ok,,21,2601,4920,2.10135,-2.10135,4.05853,0.086674,0.086889,1.058532,0.00250158,101.3318,-0.209789,0.473683,0.473683,42.89,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,0.821268,15.708,1,weak,straight,secondary,0.14,old_v400_context__zt__2025_09_28_11_20_08__00074,ok,differentmu_road,mu1,14642.160724,0.0,660.748264,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,50.19,hybrid_review_conflict_or_medium,base_dynamic_score=42.89; ay_support=+0.2; post_steering_response=+0.1; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000578405,vehicle_instability_all_raw_rescreen_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,578.405,578.405,585.235,6.83,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,4,4,allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00056;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00057;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00058;allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00059,roll_rate;roll_rate;roll_rate;ay,weak;weak;weak;medium,2.082439,1.601877,ok,,24,2601,1367,2.082439,-2.082439,2.082439,0.07537,0.074984,1.858478,1.93e-06,109.384,0.085696,0.444536,-0.444536,42.1,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,3,3,0,0,0.632092,21.060267,1,weak,straight,secondary,0.04,old_v400_context__zt__2025_09_28_11_20_08__00086,ok,differentmu_road,mu1,14592.160724,-0.0,571.952842,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,50.76,hybrid_review_conflict_or_medium,base_dynamic_score=42.10; ay_support=+0.2; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000588455,vehicle_instability_all_raw_rescreen_v0_1,zt,2025_09_28_11_20_08,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zt\Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,588.455,588.455,590.575,2.12,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__zt__2025_09_28_11_20_08__00060,roll_rate,medium,0.095617,1.912348,ok,,25,2601,425,2.23134,-2.23134,2.23134,0.095617,0.078501,2.657512,4.389e-05,110.4252,-0.288503,0.529358,0.529358,43.72,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.942808,22.107333,1,weak,straight,secondary,0.475,old_v400_context__zt__2025_09_28_11_20_08__00090,ok,differentmu_road,mu1,14436.160724,0.0,848.232502,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,46.2,hybrid_review_conflict_or_medium,base_dynamic_score=43.72; ay_support=+0.5; lateral_support=+0.2; post_steering_response=+0.3; old_v400_nearby=+1.5
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000291775,vehicle_instability_all_raw_rescreen_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,291.775,291.775,292.93,1.155,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__zx__2025_09_27_16_32_00__00029,ay,weak,1.81996,1.399969,ok,,17,2601,232,1.81996,-1.81996,1.81996,0.066642,0.072841,1.233566,0.0,110.405,-0.218341,0.502655,0.502655,36.89,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.798663,21.409333,1,weak,straight,primary,0.195,old_v400_context__zx__2025_09_27_16_32_00__00040,ok,fix_road,fix_road,5795.199113,0.0,280.269057,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,47.61,hybrid_review_conflict_or_medium,base_dynamic_score=36.89; post_steering_response=+0.2; old_v400_nearby=+1.5; old_v400_primary=+5; design_special_segment=+4
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000537485,vehicle_instability_all_raw_rescreen_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,537.485,537.485,540.295,2.81,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__zx__2025_09_27_16_32_00__00047;allraw_nonsteering_seed__zx__2025_09_27_16_32_00__00048,ay;roll_rate,weak;weak,1.78369,1.372069,ok,,29,2601,563,1.78369,-1.78369,1.78369,0.067968,0.094283,3.279502,0.0,120.0664,-0.01885,0.625526,-0.625526,40.81,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,3,3,0,1,1.276694,16.29,2,medium_active,straight,secondary,0.235,old_v400_context__zx__2025_09_27_16_32_00__00082,ok,middle_section,section6,12761.536031,-0.0,815.610678,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,51.98,hybrid_review_conflict_or_medium,base_dynamic_score=40.81; lateral_support=+0.9; post_steering_response=+0.7; old_v400_nearby=+4.5; old_v400_active=+5
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000678935,vehicle_instability_all_raw_rescreen_v0_1,zx,2025_09_27_16_32_00,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,678.935,678.935,697.435,18.5,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,3,3,allraw_nonsteering_seed__zx__2025_09_27_16_32_00__00062;allraw_nonsteering_seed__zx__2025_09_27_16_32_00__00063;allraw_nonsteering_seed__zx__2025_09_27_16_32_00__00064,ay;ay;roll_rate,medium;medium;extreme,2.12565,11.95869,ok,,38,2601,3701,2.597111,2.597111,7.4967,0.079707,0.111549,2.93807,0.005513,98.9328,-0.060912,0.350462,-0.350462,46.27,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,0.894743,19.082133,1,weak,curve,secondary,0.005,old_v400_context__zx__2025_09_27_16_32_00__00110,ok,differentmu_road,mu1,14338.160724,-0.0,1030.268573,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,54.99,hybrid_review_conflict_or_medium,base_dynamic_score=46.27; ay_support=+1.2; lateral_support=+0.5; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000134265,vehicle_instability_all_raw_rescreen_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,134.265,134.265,135.795,1.53,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__zx__2025_09_27_16_46_13__00012,roll_rate,medium,0.09203,1.840602,ok,,7,2601,307,2.12736,-2.12736,2.12736,0.09203,0.074386,3.12147,1.1e-07,132.38,-0.098087,0.310319,0.310319,40.81,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.806584,16.929767,1,weak,straight,primary,0.49,old_v400_context__zx__2025_09_27_16_46_13__00013,ok,curve1,curve1,3470.141588,-0.0,5.739726,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,48.31,hybrid_review_conflict_or_medium,base_dynamic_score=40.81; ay_support=+0.3; lateral_support=+0.7; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000308035,vehicle_instability_all_raw_rescreen_v0_1,zx,2025_09_27_16_46_13,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,308.035,308.035,311.625,3.59,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__zx__2025_09_27_16_46_13__00024;allraw_nonsteering_seed__zx__2025_09_27_16_46_13__00025,roll_rate;ay,weak;medium,2.05445,1.580346,ok,,15,2601,719,2.05445,-2.05445,2.05445,0.072729,0.072175,3.09917,0.0,116.79,-0.23911,0.492008,0.492008,41.82,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,1.118678,17.453333,1,weak,straight,secondary,0.175,old_v400_context__zx__2025_09_27_16_46_13__00038,ok,fix_road,fix_road,6156.199113,0.0,282.00852,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,49.82,hybrid_review_conflict_or_medium,base_dynamic_score=41.82; ay_support=+0.1; lateral_support=+0.7; post_steering_response=+0.2; old_v400_nearby=+3.0; design_special_segment=+4
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000396345,vehicle_instability_all_raw_rescreen_v0_1,zx,2025_09_27_17_14_07,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,396.345,396.345,396.61,0.265,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__zx__2025_09_27_17_14_07__00031,roll_rate,weak,0.066865,1.337301,ok,,15,2601,54,4.02571,-4.02571,0.818964,0.214722,0.181555,1.728483,0.0,138.301,0.0747,0.391652,-0.391652,47.65,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve2,curve2,9421.880274,0.0,863.123153,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,56.7,hybrid_review_conflict_or_medium,base_dynamic_score=47.65; ay_support=+4.1; yaw_rate_support=+5; curve_context_kept_because_dynamic_response_is_strong
