sample_id,event_uid,subject,session_stamp,window_config_id,split,split_strategy,track_id,gt_peak_abs,is_large_response,is_difficult_peak_top20,sample_rmse__keypoint_residual_vehicle_transformer_no_subject,sample_rmse__rbf_kernel_ridge_context_no_subject,wrong_side__keypoint_residual_vehicle_transformer_no_subject,wrong_side__rbf_kernel_ridge_context_no_subject,large_response_recalled__keypoint_residual_vehicle_transformer_no_subject,large_response_recalled__rbf_kernel_ridge_context_no_subject,severe_amp_under__keypoint_residual_vehicle_transformer_no_subject,severe_amp_under__rbf_kernel_ridge_context_no_subject,peak_amp_abs_error__keypoint_residual_vehicle_transformer_no_subject,peak_amp_abs_error__rbf_kernel_ridge_context_no_subject,peak_time_abs_error_s__keypoint_residual_vehicle_transformer_no_subject,peak_time_abs_error_s__rbf_kernel_ridge_context_no_subject,onset_delay_abs_error_s__keypoint_residual_vehicle_transformer_no_subject,onset_delay_abs_error_s__rbf_kernel_ridge_context_no_subject,tail_abs_error__keypoint_residual_vehicle_transformer_no_subject,tail_abs_error__rbf_kernel_ridge_context_no_subject,tail_drift_risk__keypoint_residual_vehicle_transformer_no_subject,tail_drift_risk__rbf_kernel_ridge_context_no_subject,zero_crossing_mismatch__keypoint_residual_vehicle_transformer_no_subject,zero_crossing_mismatch__rbf_kernel_ridge_context_no_subject,reversal_count_exact__keypoint_residual_vehicle_transformer_no_subject,reversal_count_exact__rbf_kernel_ridge_context_no_subject,pred_peak_abs__keypoint_residual_vehicle_transformer_no_subject,pred_peak_abs__rbf_kernel_ridge_context_no_subject,pred_reversal_count__keypoint_residual_vehicle_transformer_no_subject,pred_reversal_count__rbf_kernel_ridge_context_no_subject,pred_multi_segment__keypoint_residual_vehicle_transformer_no_subject,pred_multi_segment__rbf_kernel_ridge_context_no_subject,anchor_time_rel_s,curvature_anchor,input_valid_ratio,event_type,event_level,road_type_anchor,old_v400_road_type_mode,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,keypoint_better_rmse,rmse_delta_keypoint_minus_rbf,pred_peak_abs__delta_keypoint_minus_rbf,pred_reversal_count__delta_keypoint_minus_rbf,pred_multi_segment__delta_keypoint_minus_rbf,selector_prob_keypoint,selector_threshold,selected_model,selected_keypoint,oracle_keypoint,selection_outcome,sample_rmse_rbf,sample_rmse_keypoint,sample_rmse_selected,sample_rmse_oracle,selector_regret_vs_oracle,selector_delta_vs_rbf,keypoint_delta_vs_rbf,selector_helped_rbf,selector_hurt_rbf,wrong_side__selected,wrong_side__delta_selected_minus_rbf,large_response_recalled__selected,large_response_recalled__delta_selected_minus_rbf,severe_amp_under__selected,severe_amp_under__delta_selected_minus_rbf,tail_drift_risk__selected,tail_drift_risk__delta_selected_minus_rbf,zero_crossing_mismatch__selected,zero_crossing_mismatch__delta_selected_minus_rbf,reversal_count_exact__selected,reversal_count_exact__delta_selected_minus_rbf
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360,rjy,2025_09_28_19_33_26,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.7284029722213743,1,0,0.5245280265808105,0.3429090976715088,0.0,0.0,1.0,1.0,0.0,0.0,0.6772503852844238,0.5957688093185425,0.3849999904632568,0.1699999570846557,0.5850000083446503,0.2199999988079071,0.0474622324109077,0.0022199712693691,0.0,0.0,0.0,0.0,0.0,0.0,1.051152586936951,1.132634162902832,1.0,116.0,0.0,1.0,439.36,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0.1816189289093017,-0.0814815759658811,-115.0,-1.0,0.6133049578659582,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.3429090976715088,0.5245280265808105,0.5245280265808105,0.3429090976715088,0.18161892890930176,0.18161892890930176,0.18161892890930176,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545,rjy,2025_09_28_19_33_26,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.449945867061615,0,0,0.4021828770637512,0.1187138855457305,0.0,0.0,0.0,0.0,0.0,0.0,0.6024358868598938,0.0200967490673065,0.3049999475479126,0.0099999904632568,0.125,0.5399999916553497,0.1622329130768776,0.0757835730910301,0.0,0.0,0.0,0.0,0.0,0.0,1.0523817539215088,0.4700426161289215,1.0,103.0,0.0,1.0,515.545,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,0,0.2834689915180207,0.5823391377925873,-102.0,-1.0,0.6424669264642109,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.1187138855457305,0.4021828770637512,0.4021828770637512,0.1187138855457305,0.28346899151802074,0.28346899151802074,0.28346899151802074,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710,rjy,2025_09_28_19_33_26,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.8325219750404358,0,0,0.3745641112327575,0.3796986043453216,0.0,0.0,0.0,0.0,0.0,0.0,0.2418462634086609,0.0594109892845153,0.4250000715255737,0.2549999952316284,0.7650000303983688,0.0150000005960464,0.2000664509832859,0.1382664423435926,0.0,0.0,0.0,0.0,0.0,0.0,1.074368238449097,0.8919329643249512,1.0,62.0,0.0,1.0,598.71,-0.0,1.0,instability_ay_roll,medium_active,straight,straight,secondary,differentmu_road,mu1,design_high_risk_surface,low,1,-0.005134493112564,0.1824352741241457,-61.0,-1.0,0.6117357065879926,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.3796986043453216,0.3745641112327575,0.3745641112327575,0.3745641112327575,0.0,-0.005134493112564087,-0.005134493112564087,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850,rjy,2025_09_28_19_51_44,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.846207618713379,1,1,1.0606244802474976,0.5998265147209167,0.0,0.0,1.0,1.0,0.0,0.0,0.4143966436386108,0.467218279838562,0.2250000238418579,0.0699999332427978,0.2699999809265136,0.1349999904632568,0.2046444611914921,0.1200067624449729,0.0,0.0,0.0,0.0,0.0,0.0,1.431810975074768,1.378989338874817,1.0,123.0,0.0,1.0,180.85,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,0.4607979655265808,0.0528216361999511,-122.0,-1.0,0.3589549491752898,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.5998265147209167,1.0606244802474976,0.5998265147209167,0.5998265147209167,0.0,0.0,0.4607979655265808,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520,rjy,2025_09_28_19_51_44,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.7143637537956238,0,0,0.3018816709518432,0.1132330745458602,0.0,0.0,0.0,0.0,0.0,0.0,0.1846456527709961,0.0748126506805419,0.0949999094009399,0.0750000476837158,0.7350000143051147,0.0350000038743019,0.0889936801977455,0.1138488054275512,0.0,0.0,1.0,0.0,0.0,0.0,0.8990094065666199,0.7891764044761658,1.0,135.0,0.0,1.0,209.52,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,0,0.188648596405983,0.1098330020904541,-134.0,-1.0,0.2730902524048357,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1132330745458602,0.3018816709518432,0.1132330745458602,0.1132330745458602,0.0,0.0,0.18864859640598303,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405,rjy,2025_09_28_19_51_44,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.2901480197906494,0,0,0.2653908431529999,0.2646879553794861,0.0,0.0,0.0,0.0,0.0,0.0,0.1082990169525146,0.2998871207237243,0.3250000476837158,0.0899999141693115,0.0699999928474426,0.0149999856948852,0.0316168367862701,0.0492031630128622,0.0,0.0,0.0,0.0,0.0,0.0,1.1818490028381348,0.990260899066925,1.0,117.0,0.0,1.0,340.405,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,curve2,curve2,design_curve_context,very_low,0,0.0007028877735137,0.1915881037712097,-116.0,-1.0,0.2877420090984912,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2646879553794861,0.2653908431529999,0.2646879553794861,0.2646879553794861,0.0,0.0,0.0007028877735137939,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965,rjy,2025_09_28_19_51_44,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,2.1245858669281006,1,1,0.9146867990493774,0.5069710612297058,0.0,0.0,1.0,1.0,0.0,0.0,0.8981257677078247,0.8399938344955444,0.1499999761581421,0.0600000619888305,0.2199999690055847,0.0649999976158142,0.0121279121376574,0.0216400297358632,0.0,0.0,0.0,0.0,0.0,0.0,1.226460099220276,1.2845920324325562,1.0,118.0,0.0,1.0,384.965,-0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0.4077157378196716,-0.05813193321228,-117.0,-1.0,0.2614666572016247,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.5069710612297058,0.9146867990493774,0.5069710612297058,0.5069710612297058,0.0,0.0,0.40771573781967163,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330,rjy,2025_09_28_19_51_44,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.010895013809204,0,0,0.2919404208660126,0.2602625489234924,0.0,0.0,0.0,0.0,0.0,0.0,0.068547248840332,0.249194324016571,0.1799999475479126,0.0550000667572021,0.6599999815225601,0.0450000017881393,0.3067515678703785,0.2420598790049553,0.0,0.0,0.0,0.0,0.0,0.0,1.079442262649536,0.7617006897926331,1.0,70.0,0.0,1.0,463.33,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,0,0.0316778719425202,0.3177415728569028,-69.0,-1.0,0.2895363081655251,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2602625489234924,0.2919404208660126,0.2602625489234924,0.2602625489234924,0.0,0.0,0.0316778719425202,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410,rjy,2025_09_28_20_02_20,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.46502947807312,0,0,0.5654937028884888,0.3081273734569549,0.0,0.0,0.0,0.0,1.0,0.0,1.1973457634449003,0.5094699859619141,1.2000000476837158,0.4049999713897705,1.5149999856948853,1.1400000154972076,0.2614012658596039,0.0886695906519889,0.0,0.0,1.0,1.0,0.0,0.0,0.2676837146282196,0.955559492111206,0.0,177.0,0.0,1.0,137.41,-0.00729802,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,curve1,curve1,design_curve_context,medium,0,0.2573663294315338,-0.6878757774829865,-177.0,-1.0,0.0053989145726782,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.3081273734569549,0.5654937028884888,0.3081273734569549,0.3081273734569549,0.0,0.0,0.25736632943153387,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840,rjy,2025_09_28_20_02_20,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.1080358996987342,0,0,0.246113047003746,0.066109262406826,0.0,1.0,0.0,0.0,0.0,0.0,0.4103303775191307,0.017097033560276,1.3949999809265137,2.625,0.810000017285347,0.0,0.1133137326687574,0.0188990831375122,1.0,0.0,0.0,0.0,0.0,0.0,0.518366277217865,0.1251329332590103,1.0,50.0,0.0,1.0,500.84,0.0,1.0,instability_ay_roll,medium_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0.18000378459692,0.3932333439588547,-49.0,-1.0,0.1355643116045472,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.066109262406826,0.246113047003746,0.066109262406826,0.066109262406826,0.0,0.0,0.18000378459692,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720__pre3_label3_response_coverage,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720,rjy,2025_09_28_20_02_20,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.2260918617248535,0,0,0.3470726013183594,0.3243758082389831,0.0,0.0,0.0,0.0,0.0,0.0,0.0153545141220092,0.354923665523529,0.3250000476837158,0.0099999904632568,0.1899999976158142,0.2300000190734863,0.2149935774505138,0.1141142323613166,0.0,0.0,1.0,0.0,0.0,0.0,1.2107373476028442,0.8711681962013245,1.0,148.0,0.0,1.0,703.72,-0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,0.0226967930793762,0.3395691514015198,-147.0,-1.0,0.7727185974832772,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.3243758082389831,0.3470726013183594,0.3470726013183594,0.3243758082389831,0.022696793079376276,0.022696793079376276,0.022696793079376276,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000084165__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000084165,txj,2025_09_27_09_06_19,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.191287875175476,0,0,0.4335709512233734,0.2079863846302032,0.0,0.0,0.0,0.0,0.0,0.0,0.8249677419662476,0.2554223537445068,0.9550000429153442,0.7749999761581421,0.2449999749660492,0.4150000028312206,0.1558650881052017,0.0761594101786613,1.0,0.0,0.0,0.0,0.0,0.0,1.0162556171417236,0.4467102289199829,1.0,198.0,0.0,1.0,84.165,0.0,1.0,instability_roll_only,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,0.2255845665931702,0.5695453882217407,-197.0,-1.0,0.4158013566294603,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2079863846302032,0.4335709512233734,0.2079863846302032,0.2079863846302032,0.0,0.0,0.22558456659317022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000242365__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000242365,txj,2025_09_27_09_06_19,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.6354739665985107,0,0,0.3915989995002746,0.3300227224826813,0.0,0.0,0.0,0.0,0.0,0.0,0.4495152235031128,0.0411048531532287,0.3899999856948852,0.8250000476837158,0.2649999856948852,0.4850000143051147,0.0371440798044204,0.0059909122064709,0.0,0.0,1.0,0.0,0.0,0.0,1.0849891901016235,0.6765788197517395,1.0,164.0,0.0,1.0,242.365,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,0.0615762770175933,0.408410370349884,-163.0,-1.0,0.7125443284319336,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.3300227224826813,0.3915989995002746,0.3915989995002746,0.3300227224826813,0.06157627701759333,0.06157627701759333,0.06157627701759333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000575870__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000575870,txj,2025_09_27_09_06_19,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.6218609809875488,0,0,0.4826392531394958,0.1420576572418213,1.0,0.0,0.0,0.0,0.0,0.0,0.2637729048728943,0.180152028799057,0.5900000333786011,0.1099998950958252,0.3500000238418579,0.25,0.068422146141529,0.0273360256105661,0.0,0.0,1.0,1.0,0.0,0.0,0.3580880761146545,0.4417089521884918,0.0,115.0,0.0,1.0,575.87,-0.0,1.0,instability_ay_roll,medium_active,straight,straight,primary,differentmu_road,mu1,design_high_risk_surface,low,0,0.3405815958976745,-0.0836208760738373,-115.0,-1.0,0.5003603951040468,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1420576572418213,0.4826392531394958,0.1420576572418213,0.1420576572418213,0.0,0.0,0.3405815958976745,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vehicle_instability_allraw__txj__2025_09_27_09_06_19__000604150__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000604150,txj,2025_09_27_09_06_19,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.3764675855636596,0,0,0.1832015961408615,0.1993801891803741,0.0,0.0,0.0,0.0,1.0,0.0,0.3366497904062271,0.0421105027198791,0.3849999904632568,0.315000057220459,2.084999978542328,0.7850000262260437,0.0328573361039161,0.0503799393773078,0.0,0.0,1.0,0.0,0.0,0.0,0.0398177951574325,0.4185780882835388,0.0,201.0,0.0,1.0,604.15,0.0,1.0,instability_ay_roll,strong_active,curve,curve,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,1,-0.0161785930395125,-0.3787602931261063,-201.0,-1.0,0.7903537786645282,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.1993801891803741,0.1832015961408615,0.1832015961408615,0.1832015961408615,0.0,-0.01617859303951258,-0.01617859303951258,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000060790__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_17_11__000060790,txj,2025_09_27_09_17_11,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.930783987045288,0,0,0.1895100772380828,0.264676958322525,0.0,0.0,0.0,0.0,0.0,0.0,0.3135302066802978,0.4847155809402466,0.125,0.1449999809265136,0.6099999994039536,0.0350000038743019,0.2721509393304586,0.1698062717914581,0.0,0.0,0.0,0.0,0.0,0.0,1.244314193725586,1.415499567985535,1.0,57.0,0.0,1.0,60.79,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,longstraight,longstraight,design_regular_road,high,1,-0.0751668810844422,-0.1711853742599489,-56.0,-1.0,0.5126468545671667,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.264676958322525,0.1895100772380828,0.264676958322525,0.1895100772380828,0.07516688108444222,0.0,-0.07516688108444222,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000243345__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_17_11__000243345,txj,2025_09_27_09_17_11,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,2.008004903793335,1,1,0.8574631810188293,0.6301180124282837,0.0,0.0,1.0,1.0,0.0,0.0,0.7028974294662476,0.6584823131561279,0.1100000143051147,0.0,0.1500000357627868,0.125,0.148776588961482,0.1466627214103937,0.0,0.0,1.0,0.0,0.0,0.0,1.3051074743270874,1.349522590637207,1.0,117.0,0.0,1.0,243.345,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,0.2273451685905456,-0.0444151163101196,-116.0,-1.0,0.7222156788968161,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.6301180124282837,0.8574631810188293,0.8574631810188293,0.6301180124282837,0.22734516859054565,0.22734516859054565,0.22734516859054565,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000498455__pre3_label3_response_coverage,vehicle_instability_allraw__txj__2025_09_27_09_17_11__000498455,txj,2025_09_27_09_17_11,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.4792675077915191,0,0,0.5480326414108276,0.1159185171127319,0.0,0.0,0.0,0.0,0.0,0.0,0.8621310889720917,0.0320803523063659,0.6549999713897705,0.369999885559082,0.1000000238418579,0.074999988079071,0.0389689989387989,0.0672101899981498,0.0,0.0,0.0,0.0,0.0,0.0,1.3413985967636108,0.4471871554851532,1.0,161.0,0.0,1.0,498.455,0.0,1.0,instability_ay_roll,medium_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,0,0.4321141242980957,0.8942114412784576,-160.0,-1.0,0.4038188164641829,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1159185171127319,0.5480326414108276,0.1159185171127319,0.1159185171127319,0.0,0.0,0.4321141242980957,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000177395__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000177395,tyy,2025_09_28_14_23_43,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.631882905960083,0,0,1.2580647468566897,0.6280750632286072,1.0,1.0,0.0,0.0,1.0,0.0,1.2443872094154358,0.1651606559753418,0.4449999332427978,1.559999942779541,1.5000000149011612,0.0,0.1324788630008697,0.0103890672326087,0.0,0.0,1.0,0.0,0.0,0.0,0.3874956965446472,1.4667222499847412,0.0,176.0,0.0,1.0,177.395,-0.00729802,1.0,instability_ay_roll,extreme_active,curve,curve,secondary,curve1,curve1,design_curve_context,high,0,0.6299896836280825,-1.079226553440094,-176.0,-1.0,0.0236585740923771,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.6280750632286072,1.2580647468566897,0.6280750632286072,0.6280750632286072,0.0,0.0,0.6299896836280825,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000286995__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000286995,tyy,2025_09_28_14_23_43,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.833645939826965,1,1,0.5820096135139465,0.4467502236366272,0.0,0.0,1.0,1.0,0.0,0.0,0.3924700021743774,0.2673909664154053,0.1699999570846557,0.0049999952316284,0.7600000128149986,0.1000000014901161,0.0561805479228496,0.001367449760437,0.0,0.0,1.0,0.0,0.0,0.0,1.441175937652588,1.56625497341156,1.0,46.0,0.0,1.0,286.995,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,0.1352593898773193,-0.1250790357589721,-45.0,-1.0,0.5641717793107888,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.4467502236366272,0.5820096135139465,0.5820096135139465,0.4467502236366272,0.13525938987731934,0.13525938987731934,0.13525938987731934,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000302720__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000302720,tyy,2025_09_28_14_23_43,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.2192866802215576,0,0,0.5134878158569336,0.2287512719631195,0.0,0.0,0.0,0.0,0.0,0.0,0.5360090136528015,0.1791577339172363,0.1150000095367431,0.440000057220459,0.9250000156462193,0.0300000049173831,0.3034267323091626,0.2467546798288822,0.0,0.0,0.0,0.0,0.0,0.0,0.6832776665687561,1.0401289463043213,1.0,97.0,0.0,1.0,302.72,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,0.2847365438938141,-0.3568512797355652,-96.0,-1.0,0.6401920849682741,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.2287512719631195,0.5134878158569336,0.5134878158569336,0.2287512719631195,0.2847365438938141,0.2847365438938141,0.2847365438938141,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000500235__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000500235,tyy,2025_09_28_14_23_43,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,2.286210060119629,1,1,0.8865889310836792,0.4781364500522613,0.0,0.0,1.0,1.0,0.0,0.0,0.9598710536956788,0.6999801397323608,0.0199999809265136,0.2699999809265136,0.8499999716877937,0.0599999949336051,0.214392414316535,0.1397822983562946,0.0,0.0,0.0,0.0,0.0,0.0,1.3263390064239502,1.586229920387268,1.0,66.0,0.0,1.0,500.235,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,curve2,curve2,design_curve_context,very_low,0,0.4084524810314179,-0.2598909139633178,-65.0,-1.0,0.1153356717683049,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.4781364500522613,0.8865889310836792,0.4781364500522613,0.4781364500522613,0.0,0.0,0.4084524810314179,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
